x,flux,continuum,model
1500.0,9.83292199681178,9.442181532818614,1.4554988255480088
1501.0006671114077,10.851834793704993,9.399648183577607,1.4750166109176424
1502.001334222815,8.267097592911151,9.356159177282734,1.494960111829509
1503.0020013342228,10.500672117893867,9.31664520982547,1.5154817115617294
1504.0026684456304,10.16638193936256,9.286293025197288,1.5367802570603146
1505.003335557038,9.669159163616976,9.269745024920587,1.5591206585880897
1506.0040026684455,9.872609485047027,9.270037469215012,1.582836678107014
1507.0046697798532,10.460041690377356,9.2877584141112,1.6083350294653662
1508.0053368912609,8.962223245890367,9.320652941434707,1.6361288258339406
1509.0060040026685,9.79279670033699,9.363454380165049,1.6668493639230952
1510.006671114076,10.404479845578779,9.408765587098808,1.701263179299235
1511.0073382254836,9.704517054720526,9.448823965211583,1.740289596755552
1512.0080053368913,9.004875748813184,9.477055436553718,1.7850190889886697
1513.008672448299,14.202920505424773,9.488394417178661,1.836750086160962
1514.0093395597064,9.623986875709532,9.478426186763736,1.897088094171161
1515.010006671114,9.597296107249727,9.443925795790488,1.9676458325679806
1516.0106737825217,8.554770683746735,9.383373905631611,2.050336098237321
1517.0113408939292,11.101662234999717,9.299215755064687,2.1472859997064955
1518.0120080053368,11.081854498951246,9.198880503072639,2.260817149948107
1519.0126751167445,12.24250337210629,9.093389100343076,2.393416569595235
1520.0133422281522,7.926967135953528,8.994064922699923,2.5477036503579056
1521.0140093395596,9.522105112592184,8.909453435532885,2.72671982528519
1522.0146764509673,10.75160292648249,8.843004078562174,2.933072796588653
1523.015343562375,11.635400222142733,8.793817933517206,3.1692835868591698
1524.0160106737826,10.654955226340324,8.758621224693279,3.437818468000914
1525.01667778519,11.34730701188399,8.73345669885004,3.740869111877875
1526.0173448965977,11.367534022340694,8.714814720530256,4.080240569839137
1527.0180120080054,14.785540189608387,8.700052378960192,4.457210439829889
1528.018679119413,13.26182473180181,8.68744416316466,4.873096725763287
1529.0193462308205,13.033196381152763,8.67587550687776,5.327097213613141
1530.0200133422281,13.179420201145623,8.664791509937238,5.818097072688959
1531.0206804536358,18.607377512413798,8.653907005360095,6.344053581225583
1532.0213475650435,15.2090359851784,8.643107374651962,6.901869385851364
1533.022014676451,13.680223406652802,8.632343316520453,7.487355365127627
1534.0226817878586,18.38105063960036,8.621603265945621,8.095466285197723
1535.0233488992662,16.796508308897636,8.610881191740729,8.719457950395686
1536.0240160106737,19.455214889802644,8.600176317502166,9.351790550948927
1537.0246831220813,17.738584965318964,8.589490995880032,9.9842071259648
1538.025350233489,17.9691004940931,8.578837859154927,10.607758190840604
1539.0260173448967,19.93833580191484,8.568249964958696,11.212991646276881
1540.026684456304,17.222596554497965,8.557829837730925,11.789465563211092
1541.0273515677118,20.19530774261992,8.547839887004093,12.327613231140397
1542.0280186791194,24.74956913473073,8.538815210745327,12.818089310060948
1543.028685790527,22.758925348887658,8.531640448411496,13.252034454367129
1544.0293529019345,24.724576162372163,8.527420741664585,13.621389455753778
1545.0300200133422,23.46356274211168,8.527014123181495,13.918579115772838
1546.0306871247499,25.088821150867517,8.530111184479187,14.137164496687387
1547.0313542361575,25.711611250663847,8.534449547438369,14.274219252600593
1548.032021347565,23.95133978922066,8.536284505165874,14.327299624058933
1549.0326884589726,24.433359212210497,8.531743761964881,14.295652658380263
1550.0333555703803,21.367753699293285,8.51870995631593,14.18003510185607
1551.034022681788,19.638858732078155,8.497979187980944,13.981614188513792
1552.0346897931954,22.900152614091823,8.47319465114309,13.706635539771145
1553.035356904603,17.081339527975118,8.448350084666016,13.360871767729146
1554.0360240160107,16.27364272169764,8.426295994000267,12.95131961022537
1555.0366911274182,21.19827326363631,8.408070462259897,12.485840090968681
1556.0373582388258,17.96857797852348,8.393272911937995,11.972551505089722
1557.0380253502335,17.90361664468873,8.380735289781008,11.422040830452037
