x,flux,continuum,model
1500.0,6.144797150822482,12.612199778009975,0.25564910238715516
1501.0006671114077,7.2428099703786755,12.598478236567614,0.2887359226026641
1502.001334222815,10.724935836382446,12.577002382102265,0.325096450483482
1503.0020013342228,5.517039855688479,12.550170993171326,0.36490682707201766
1504.0026684456304,8.059547908815416,12.521015097956774,0.40833303568303625
1505.003335557038,19.14667600006822,12.492940530002954,0.45552579029193163
1506.0040026684455,15.045661579963951,12.469444195178287,0.5066205781616824
1507.0046697798532,13.10036504960028,12.453842374344848,0.5617811977237
1508.0053368912609,11.111423962626775,12.448487588268884,0.621042970615195
1509.0060040026685,10.580619613257484,12.454652625103057,0.6844629474521015
1510.006671114076,12.509789657897054,12.472167614128006,0.7520658945711164
1511.0073382254836,12.596481566342751,12.499260000392596,0.8238394140432391
1512.0080053368913,12.666107476763523,12.532618434455769,0.8997342139030364
1513.008672448299,12.633130392553545,12.56763812166039,0.9796578779583378
1514.0093395597064,12.208271820226017,12.59887852429714,1.0634736865892167
1515.010006671114,14.573931099530167,12.620458722570707,1.1510458967191899
1516.0106737825217,10.067180183262886,12.62716182375758,1.242097397965793
1517.0113408939292,8.76789484622459,12.614916409778187,1.3363385790156628
1518.0120080053368,11.387153896989508,12.581260219964863,1.4334409027342925
1519.0126751167445,12.516202050821242,12.525701509807892,1.533029763158984
1520.0133422281522,13.266704638151927,12.449782223445142,1.6346913335024564
1521.0140093395596,14.763669192769902,12.356904586768795,1.737978478212615
1522.0146764509673,12.794549469776959,12.25182175442971,1.8424317405720974
1523.015343562375,14.379685581053252,12.140338099303085,1.9475754944248143
1524.0160106737826,9.866118505112444,12.028293780959668,2.0529795488296374
1525.01667778519,18.69109024674523,11.92088219506193,2.1583187252050746
1526.0173448965977,13.91680000351537,11.822251429919804,2.2634418820779274
1527.0180120080054,16.349738069696183,11.735219920148479,2.368481583534573
1528.018679119413,15.056265052848465,11.66120834860058,2.4739983063297464
1529.0193462308205,13.103205747005076,11.600593549636454,2.5812244672700935
1530.0200133422281,17.578892914405024,11.552286912415939,2.692211691860312
1531.0206804536358,13.96879934763597,11.514726786780475,2.8100541347676633
1532.0213475650435,20.853276906280037,11.486064371578607,2.9390727520236055
1533.022014676451,17.907993811715468,11.464413772696618,3.084900116858759
1534.0226817878586,14.943497473137295,11.448035382837237,3.254416729937086
1535.0233488992662,15.60587835472199,11.435501748419078,3.4560235002534117
1536.0240160106737,13.888076481799741,11.425618357061317,3.6978748921300038
1537.0246831220813,12.728292936008268,11.417535281629705,3.9872581742119713
1538.025350233489,7.462695305459225,11.41071308337483,4.3297710323521565
1539.0260173448967,8.992269903548591,11.404841755799257,4.727706050558227
1540.026684456304,13.066571690973756,11.39980281276706,5.178618718904561
1541.0273515677118,9.57418224128462,11.395658637111982,5.674750632464685
1542.0280186791194,19.600887095387023,11.39252208994988,6.199630922981774
1543.028685790527,17.16188652990394,11.390583128845133,6.731313189852539
1544.0293529019345,18.949320442259506,11.390015038559381,7.24262995826885
1545.0300200133422,16.73466831606327,11.390924241538496,7.703139657707098
1546.0306871247499,21.315234904674067,11.393287053404311,8.080673995364087
1547.0313542361575,23.127614458862602,11.396854391139275,8.345862862703735
1548.032021347565,21.60682728905103,11.401119903640554,8.478017791927519
1549.0326884589726,19.481582671485302,11.405384046703544,8.464141894109241
1550.0333555703803,20.704785768074927,11.408800297904518,8.301589733030495
1551.034022681788,15.950556000460434,11.410468626697392,7.997515680938839
1552.0346897931954,17.611853613246968,11.409558007429164,7.569097876034883
1553.035356904603,18.35620701772719,11.405579776686729,7.044796801601607
1554.0360240160107,19.026425538358424,11.398354674421466,6.454889403144763
1555.0366911274182,15.945837711741655,11.388075562358337,5.830887655571239
1556.0373582388258,21.96575459284232,11.375254757053865,5.202738216218372
1557.0380253502335,11.414688371500567,11.36067647682523,4.596989715553117
1558.0386924616412,15.344989390119688,11.345262280565322,4.032962138758453
1559.0393595730486,13.876275372053517,11.329845720143865,3.5234119989065777
1560.0400266844563,17.634318391017327,11.315112185381139,3.074841708669734
1561.040693795864,10.044341047243304,11.301559319012071,2.6893097999952635
1562.0413609072716,11.18672782160981,11.289430202354334,2.3632047129757114
1563.042028018679,10.147338206612028,11.278741295816829,2.089732015241343
1564.0426951300867,11.849314569009344,11.269378417167932,1.861436580836414
1565.0433622414944,14.291405882486945,11.261143460443174,1.6705074916227864
1566.044029352902,11.18583536257195,11.253824285687871,1.5101869814741244
1567.0446964643095,12.819782696071785,11.24716449756478,1.3729587069937739
1568.0453635757171,12.751064878272249,11.240981102118095,1.2535304907547584
1569.0460306871248,13.903121199300019,11.235138546438856,1.147739613409242
1570.0466977985325,11.111293190443776,11.229556466627507,1.0526080529506037
1571.04736490994,12.562028026554248,11.224197769171667,0.9657588783777211
1572.0480320213476,16.83361387554188,11.21908028486658,0.8855605043281916
1573.0486991327552,12.590637528252206,11.214263017467031,0.8110031665559867
1574.0493662441627,9.4271655108847,11.209863494334513,0.7414712018355483
1575.0500333555703,12.179032133765553,11.206056566231126,0.6765649284097184
1576.050700466978,10.897171258209482,11.203011468550283,0.6159053518247626
1577.0513675783857,14.034927757347802,11.200944650615146,0.5592950823225217
1578.0520346897931,14.417275588423058,11.200097795472049,0.5066051770498233
1579.0527018012008,8.774902316975968,11.200729236967481,0.4577602428025495
1580.0533689126084,11.352143689088573,11.203007082353105,0.4125265069219126
1581.054036024016,13.737862248579004,11.207094099293357,0.3707641898879601
1582.0547031354236,11.291244882432531,11.21313591603207,0.33234952872651946
1583.0553702468312,7.650915319240378,11.221283416015202,0.2971864589616592
1584.0560373582389,9.586340555664693,11.231579274576827,0.26502651414467465
1585.0567044696463,9.541120586976463,11.244128800250676,0.23570571631395626
1586.057371581054,10.493696598983533,11.259076780183095,0.20908292338731324
1587.0580386924617,9.076377502974804,11.276581613091066,0.18501847127387708
1588.0587058038693,9.258868478939803,11.296663168099162,0.1632794058806698
1589.0593729152768,10.010408150612358,11.319315062783652,0.14370200578486167
1590.0600400266844,5.119319209510724,11.344410318277873,0.12615777829133595
1591.060707138092,13.081628416794393,11.371559003329521,0.11048321646995163
1592.0613742494997,10.222110794914476,11.400115745967527,0.096492417122222
1593.0620413609072,11.937074242545052,11.429279714753756,0.08404184667409456
1594.0627084723149,11.757805448470936,11.458059210759428,0.07303234594112819
1595.0633755837225,10.648937939712368,11.485396639767213,0.06330022581981916
1596.0640426951302,10.92674834040294,11.510337471212061,0.05471421295374967
1597.0647098065376,8.406557163087205,11.532045186996912,0.04716705018379128
1598.0653769179453,11.04835270808142,11.549805788331726,0.040574555792561626
1599.066044029353,9.455215427285856,11.563426426631198,0.034807105806283496
1600.0667111407606,9.982826675912321,11.572864543754713,0.029776430222329002
1601.067378252168,12.555361219418975,11.578220406095104,0.025415006079295185
1602.0680453635757,10.29326586489286,11.57991628140719,0.021639711621652784
1603.0687124749834,9.648488923617807,11.578478710505337,0.018373782338238602
1604.0693795863908,8.064868091133304,11.574399558813964,0.015558708186197413
1605.0700466977985,9.775617849359676,11.568122528491553,0.0131495079180303
1606.0707138092062,12.677201873305435,11.560184683644371,0.011082078591337962
1607.0713809206138,9.666717833147223,11.550988032720777,0.009313238183983026
1608.0720480320213,12.993265232229161,11.540879175153208,0.007810803806857135
1609.072715143429,10.784039564890755,11.530237109311784,0.006534321635020578
1610.0733822548366,12.80362330268789,11.519394739227947,0.005450793545348687
1611.0740493662443,9.483199969115695,11.508673813502297,0.004535996127937972
1612.0747164776517,10.183412505688892,11.498384933820805,0.0037669542277874012
