x,flux,continuum,model
1500.0,7.573333534675107,5.3518098732052,0.910585069035409
1501.0006671114077,5.861560553124139,5.349410031678954,0.9210024843025335
1502.001334222815,8.429283940210041,5.346115515128448,0.9313664009465261
1503.0020013342228,5.824912535133703,5.3416614496610375,0.9416729870770275
1504.0026684456304,6.832203150428636,5.335856343131726,0.9519182290427111
1505.003335557038,6.325917511715886,5.328605170621222,0.9620981977510344
1506.0040026684455,4.9661026338500625,5.319922148794416,0.972209153042058
1507.0046697798532,3.5676380679387014,5.309928691211188,0.9822476205099511
1508.0053368912609,6.7722112088237285,5.298842064816825,0.9922107022627981
1509.0060040026685,3.2647932974223415,5.286952367273224,1.0020964808470947
1510.006671114076,5.1164162051693385,5.274591860080267,1.0119039471213545
1511.0073382254836,6.18262773302092,5.262116008501086,1.021636416885115
1512.0080053368913,8.103123619004322,5.249853271094949,1.0313020522368317
1513.008672448299,7.695739518750363,5.238085064615698,1.0409168408119092
1514.0093395597064,7.586426527338756,5.227030349319851,1.0505097493339428
1515.010006671114,5.361410222157793,5.216837008343341,1.0601299124225851
1516.0106737825217,4.181631642445032,5.207580996054655,1.06985715559108
1517.0113408939292,7.916929875265596,5.199274583466744,1.0798167418160332
1518.0120080053368,4.3071736705659305,5.191889131160307,1.090210377222691
1519.0126751167445,3.6351024900533218,5.185331247193674,1.1013260457668341
1520.0133422281522,7.735752702861857,5.179497276399507,1.1135829247305997
1521.0140093395596,6.1364179813797675,5.174276118503677,1.1275739934114748
1522.0146764509673,5.280136459198563,5.1695593899980885,1.144113908236876
1523.015343562375,7.146888299548192,5.165249637114167,1.1642939821611302
1524.0160106737826,5.037361137059552,5.161263884216315,1.1895389483861494
1525.01667778519,8.716705690672214,5.157540087505114,1.221800123642981
1526.0173448965977,7.218769322431402,5.154025729953698,1.263276886823956
1527.0180120080054,8.49290829426112,5.1506870722440325,1.3166250560443082
1528.018679119413,3.8384374894566853,5.147501154218679,1.3849094264070418
1529.0193462308205,4.725693847179843,5.144450789153188,1.4715051873395293
1530.0200133422281,5.962934039370066,5.1415219021247625,1.5799420352005349
1531.0206804536358,6.189516403221524,5.138698299943942,1.7139241982436977
1532.0213475650435,7.460837188778612,5.135959996097166,1.8767794448489346
1533.022014676451,8.8427604013794,5.13327568536679,2.0705955732706434
1534.0226817878586,5.964490341091961,5.130610308238354,2.2966696730267016
1535.0233488992662,6.865726441077312,5.12792109167423,2.554817709994744
1536.0240160106737,6.788865989340958,5.12516397842757,2.843027501993577
1537.0246831220813,8.75427236516903,5.122293767884674,3.157387668539368
1538.025350233489,9.174835756512596,5.119271557822039,3.4914192762171985
1539.0260173448967,7.2413510750623775,5.116072008805961,3.8361681332771878
1540.026684456304,8.868919194316376,5.112682010343784,4.181132708771738
1541.0273515677118,11.424213985645354,5.1091036959337295,4.514392421035206
1542.0280186791194,7.987864433699999,5.105353855762719,4.823238811848951
1543.028685790527,8.587806354437392,5.101460272005607,5.094118069176222
1544.0293529019345,10.849338598378585,5.097464386225391,5.315284877766216
1545.0300200133422,11.993153430960499,5.093410071295851,5.477007269319261
1546.0306871247499,9.870810155978557,5.089339954728803,5.571886562746055
1547.0313542361575,15.032201259752444,5.085292145466047,5.595594619578466
1548.032021347565,10.22191515732232,5.081298183409726,5.54658913802768
1549.0326884589726,11.718944059303137,5.0773805795422895,5.427328980187397
1550.0333555703803,11.40777595459464,5.073550885950753,5.245038824921398
1551.034022681788,10.677821437527218,5.069813443682961,5.0085923027063854
1552.0346897931954,9.764672551715451,5.066166178572433,4.728913323569026
1553.035356904603,5.3680883606132985,5.062603910958101,4.4180461928604915
1554.0360240160107,10.542687838701758,5.059119602520682,4.088843669174162
1555.0366911274182,8.488988586196966,5.055703875315139,3.7539902040807362
1556.0373582388258,9.362599859160621,5.052351116710045,3.4244472156625463
1557.0380253502335,6.1103459537671805,5.049058127034998,3.109521958332397
1558.0386924616412,7.325644836670695,5.045826396260592,2.816866113161231
1559.0393595730486,8.62872520103425,5.042661010233601,2.5519123873859146
1560.0400266844563,5.305842278276176,5.039569526849072,2.317275679322113
1561.040693795864,6.373133796123633,5.036563580413276,2.1140462644077083
1562.0413609072716,7.188328520472016,5.033657348029213,1.9417531432895532
1563.042028018679,7.726775223819093,5.030870372733518,1.7992625036594594
1564.0426951300867,6.907039942468282,5.0282189719771875,1.6834274261020727
1565.0433622414944,7.021205821412805,5.025720696118599,1.5909170850874645
1566.044029352902,6.735339912665727,5.023394553978394,1.5183925508443512
1567.0446964643095,4.660254710731993,5.0212584689578454,1.4626545153502473
1568.0453635757171,7.178631071363625,5.019331251533941,1.420658000638242
1569.0460306871248,5.302350822717974,5.017621973285004,1.389276419636298
1570.0466977985325,5.523303879243736,5.016141716644389,1.3661162332756391
1571.04736490994,3.2057874884772195,5.014897084734204,1.349174556829671
1572.0480320213476,6.285571366860762,5.013896928879713,1.336912218231129
1573.0486991327552,5.432619328321927,5.013130513728566,1.327894158235005
1574.0493662441627,3.7191649221070318,5.012584890069717,1.3211398922949744
1575.0500333555703,5.025083573783266,5.012238343978927,1.3159184342853103
1576.050700466978,5.396224172066513,5.012061465681085,1.3117051340900554
1577.0513675783857,7.332077335406072,5.012007382150738,1.3080902283146723
1578.0520346897931,6.609888890075604,5.012021770666062,1.3048025076631296
1579.0527018012008,7.199113212647554,5.012044648549215,1.3016610808205766
1580.0533689126084,7.485742346000047,5.012009080023595,1.2985427492184805
1581.054036024016,5.903917803766672,5.011846833768619,1.2953651232893628
1582.0547031354236,7.219818743074719,5.011497159982045,1.292078924282859
1583.0553702468312,5.059635582718348,5.010906539213636,1.2886535012045512
1584.0560373582389,8.852413772908637,5.010024235862155,1.2850666482878543
1585.0567044696463,3.8275461410407234,5.008822504476621,1.2813094734762038
1586.057371581054,4.6247787848867565,5.007289795670252,1.2773788986827186
1587.0580386924617,4.047837311753352,5.005425275787549,1.2732729747342257
1588.0587058038693,6.269050772999624,5.003232166965702,1.2689866585971346
1589.0593729152768,8.232291571207796,5.000740533566085,1.264524793557748
1590.0600400266844,5.816353680190637,4.997983136422091,1.2598904240265145
1591.060707138092,7.343466277252963,4.994995248806786,1.2550856595145796
1592.0613742494997,5.956157477505879,4.991809814526778,1.2501072429887645
1593.0620413609072,4.865297049420439,4.988473458755495,1.2449639124002256
1594.0627084723149,2.5290824186399288,4.9850227059194046,1.2396584123980139
1595.0633755837225,6.683997820722787,4.981490023917655,1.2341916061913378
1596.0640426951302,9.053666675203202,4.977903993410765,1.2285648006751309
1597.0647098065376,7.44202898178349,4.974286563733859,1.2227848777406987
1598.0653769179453,6.229118333192187,4.970649170544345,1.216854965427608
1599.066044029353,1.3332255239246742,4.966992023885217,1.2107739985914188
1600.0667111407606,5.915823750859396,4.963303488988367,1.2045481664235078
1601.067378252168,5.899594592277515,4.959559060620826,1.1981820902543867
1602.0680453635757,7.946256045366336,4.955721679327289,1.1916778616205912
1603.0687124749834,5.776628224149593,4.9517403756162,1.1850360752431397
1604.0693795863908,5.74135127020976,4.9475657913707725,1.1782642888794332
1605.0700466977985,8.144827495302255,4.943145449520435,1.1713659039246291
1606.0707138092062,4.24707213442814,4.938422469755038,1.164340579454109
1607.0713809206138,6.68047944427315,4.9333667016621625,1.1571947357038925
1608.0720480320213,7.287428112895068,4.927965156808023,1.149932976294261
1609.072715143429,5.556904320629183,4.922217963447626,1.1425570693389238
1610.0733822548366,4.3532042281830545,4.916155209909033,1.1350698474823098
1611.0740493662443,6.2007320730551285,4.9098406314613925,1.1274777110861405
1612.0747164776517,6.432804409128264,4.903348688533227,1.119783929382779
1613.0753835890594,6.30661624020276,4.896771181552484,1.1119888285345176
1614.076050700467,5.774913339009708,4.890212032529333,1.1041000012549231
1615.0767178118747,8.844754310916954,4.883767597538468,1.0961211246714493
1616.0773849232821,7.616628029670664,4.8775372922186655,1.0880529588142052
1617.0780520346898,4.459991903089274,4.8715952399715805,1.0799017590078313
1618.0787191460975,5.630290623444912,4.865997448544556,1.071671893472037
1619.0793862575051,4.665218954544453,4.860795188952201,1.0633651442730443
1620.0800533689126,3.2887754131687603,4.856008391917809,1.054986218816938
1621.0807204803202,6.907932181177676,4.851635957098261,1.0465400949195425
1622.081387591728,3.6366241706546343,4.84767997116517,1.0380292501760922
1623.0820547031353,6.208269798409865,4.844126012837352,1.0294574592269659
1624.082721814543,6.649643626742067,4.840942710613095,1.0208299623466495
1625.0833889259507,6.880894152950881,4.838110713503385,1.0121496433427397
1626.0840560373583,6.644839754729044,4.8356052328123535,1.0034198501924532
1627.0847231487658,5.585411247015489,4.833387803291315,0.9946457844688749
1628.0853902601734,5.531888638807402,4.831431581850957,0.9858305824924171
1629.086057371581,5.854213069035275,4.829704581340481,0.9769774887141142
1630.0867244829888,6.494401713831296,4.828161509560648,0.9680914706423362
1631.0873915943962,5.742765133939869,4.8267624129922275,0.9591757608818211
1632.0880587058039,4.203201198327595,4.825459343474073,0.9502337527617747
1633.0887258172115,4.750433689174467,4.824196787780558,0.9412699967967743
1634.089392928619,6.416597412441182,4.822918278843512,0.9322878141300747
1635.0900600400266,4.171992237522828,4.821559774013322,0.9232907776526339
1636.0907271514343,5.233652801114634,4.820063047768672,0.9142829845812602
1637.091394262842,5.98101167422102,4.818364739557581,0.9052678365806337
1638.0920613742496,5.836805343131774,4.81640498787247,0.8962490418136098
1639.092728485657,4.59154402468369,4.814143155740845,0.8872302285014175
1640.0933955970647,5.2826053431233,4.811532715545779,0.8782149798671222
1641.0940627084724,4.859641851015462,4.808551178449988,0.8692069275192228
1642.0947298198798,3.9813409587148687,4.805200068899004,0.86020930962139
1643.0953969312875,5.386479045504635,4.801477084045597,0.8512260388274444
1644.0960640426952,5.775838775734724,4.797418722182077,0.8422603389261022
1645.0967311541028,5.933897381432925,4.7930732603340305,0.8333152037008614
1646.0973982655103,5.142198038814204,4.788488035029655,0.8243950845085867
1647.098065376918,3.178881153726439,4.783740590955165,0.8155023523216185
1648.0987324883256,6.788831486996439,4.778900069322656,0.8066401604543093
1649.0993995997333,3.639478539992193,4.774037508897626,0.7978131442664751
1650.1000667111407,4.869685281313978,4.769219149899272,0.7890228850014078
1651.1007338225484,6.124324247353719,4.76450106673783,0.7802732166638267
1652.101400933956,5.769234986495276,4.759930143713751,0.771567874140378
1653.1020680453635,3.8677403979442353,4.755531146815025,0.7629083975091521
1654.1027351567711,4.7189893246176045,4.751327292082062,0.7542995172188325
1655.1034022681788,7.437731795830553,4.747319252056403,0.7457433288927853
1656.1040693795865,4.492296065865285,4.743497577719682,0.7372416785828169
1657.1047364909941,5.780731741266536,4.739857683831806,0.7288005931950684
1658.1054036024016,6.0480170031686065,4.736370724263348,0.7204197038613809
1659.1060707138092,3.8833956276911223,4.733017991806893,0.7121028649622266
1660.106737825217,6.476122778937246,4.729778720673815,0.7038539429273613
1661.1074049366243,6.199640357938378,4.726628106898515,0.6956731160369496
1662.108072048032,5.759979516201922,4.723550422186033,0.6875658813124294
1663.1087391594397,5.9097268434546875,4.720527064639557,0.6795329384324686
1664.1094062708473,5.020883776361025,4.717545189755217,0.6715761496537723
1665.1100733822548,5.91687118201461,4.714596360935939,0.6637012223894094
1666.1107404936624,6.32185469689831,4.711671218763667,0.6559065788982129
1667.11140760507,4.6203407455170185,4.708766543307148,0.6481973235306685
1668.1120747164778,6.453498641317057,4.7058799788904535,0.6405749465550228
1669.1127418278852,1.5301324443752768,4.7030116419100185,0.6330397252777584
1670.1134089392929,5.420465017295023,4.70016542994238,0.6255986281249253
1671.1140760507005,7.3106044989872006,4.697345566768329,0.6182486644956642
1672.114743162108,6.323585895692043,4.694561388147981,0.6109947709695321
1673.1154102735156,5.045726181356385,4.691825218304765,0.6038386346073447
1674.1160773849233,3.1864832042090114,4.689150585172749,0.5967796576301225
1675.116744496331,5.126465640532451,4.6865614944283,0.5898251888231314
1676.1174116077384,3.598320118237399,4.684076448633795,0.5829712430275373
1677.118078719146,5.599858102360927,4.681726709150187,0.5762232246651886
1678.1187458305537,5.469138606946295,4.679542777714958,0.5695817863485042
1679.1194129419614,2.266385106350831,4.677553988428659,0.5630467484719454
1680.1200800533688,4.2094718254294925,4.6758047803150715,0.556624510301649
1681.1207471647765,2.428621867880168,4.674315213013625,0.5503107914224393
1682.1214142761842,6.247716759648123,4.673126597478801,0.5441120652201278
1683.1220813875918,3.3955086764249747,4.672254459375716,0.5380266185151046
1684.1227484989993,3.9607570522384363,4.671714620567648,0.5320561536263005
1685.123415610407,4.867043702726666,4.67151912832917,0.526204525421875
1686.1240827218146,2.731342653314845,4.671647484788015,0.5204679828216298
1687.1247498332223,4.078409586427969,4.672099856446376,0.5148549129571721
1688.1254169446297,3.2123872970652587,4.672827651456027,0.509359569787538
1689.1260840560374,4.516703373722133,4.6737993773811235,0.5039872528430744
1690.126751167445,3.790370753868436,4.674961022436583,0.49873752207994115
1691.1274182788525,5.2327837362643805,4.676255240376713,0.4936101398521503
1692.1280853902601,5.202177300737693,4.677622732748039,0.48860998149467394
1693.1287525016678,4.970905114132716,4.678999199181333,0.48373178776844267
1694.1294196130755,6.342567191216387,4.680318717553584,0.47898422087084214
1695.130086724483,1.476456377491304,4.681522001424841,0.4743606378901231
1696.1307538358906,4.838575658765516,4.6825423948233675,0.46986668173861534
