Wavelength (Ang),Flux
2222.29,-5.77814e-17
2222.80,1.21220e-16
2223.31,1.21240e-16
2223.83,-5.82663e-17
2224.34,-1.32882e-17
2224.86,-5.78521e-17
2225.37,-5.74838e-17
2225.89,3.08200e-17
2226.40,-2.75321e-17
2226.91,-2.74190e-17
2227.43,1.52632e-18
2227.94,1.52667e-18
2228.46,3.09131e-17
2228.97,-1.32351e-17
2229.49,9.00213e-18
2230.00,-5.80253e-17
2230.52,-4.42604e-18
2231.03,1.34469e-17
2231.54,3.13850e-17
2232.06,-4.44928e-18
2232.57,-4.03441e-17
2233.09,3.12948e-17
2233.60,-3.97143e-17
2234.12,-3.92528e-17
2234.63,-3.90400e-17
2235.14,-4.34488e-18
2235.66,-3.95032e-17
2236.17,-5.75033e-17
2236.69,-2.21753e-17
2237.20,-3.99239e-17
2237.72,-3.96830e-17
2238.23,1.31206e-17
2238.74,3.05605e-17
2239.26,-4.38883e-18
2239.77,1.31414e-17
2240.29,6.59704e-17
2240.80,-3.98188e-17
2241.31,-4.47057e-18
2241.83,-4.47098e-18
2242.34,-2.21011e-17
2242.86,-2.19850e-17
2243.37,4.79321e-17
2243.89,-2.16781e-17
2244.40,-3.85659e-17
2244.91,-3.81252e-17
2245.43,2.94172e-17
2245.94,-3.78224e-17
2246.46,4.62063e-17
2246.97,4.63907e-17
2247.48,-4.34107e-18
2248.00,-2.14803e-17
2248.51,-5.59095e-17
2249.03,-2.15798e-17
2249.54,1.27954e-17
2250.06,1.27254e-17
2250.57,1.26330e-17
2251.08,-2.12094e-17
2251.60,4.60501e-17
2252.11,2.91083e-17
2252.63,-4.25650e-18
2253.14,-4.25191e-18
2253.65,-3.73668e-17
2254.17,-2.08448e-17
2254.68,6.18583e-17
2255.20,-3.71395e-17
2255.71,2.86059e-17
2256.22,-4.25852e-18
2256.74,-2.09829e-17
2257.25,-2.12878e-17
2257.77,2.98560e-17
2258.28,8.18189e-17
2258.79,-4.46557e-18
2259.31,-2.14971e-17
2259.82,-4.38801e-18
2260.34,4.60296e-17
2260.85,-4.33766e-18
2261.36,4.53127e-17
2261.88,-4.24354e-18
2262.39,-4.20453e-18
2262.91,-4.20857e-18
2263.42,-4.25780e-18
2263.93,4.54004e-17
2264.45,-2.11715e-17
2264.96,-2.13748e-17
2265.48,-2.14484e-17
2265.99,2.95059e-17
2266.50,1.24776e-17
2267.02,-3.79035e-17
2267.53,2.89066e-17
2268.05,4.51687e-17
2268.56,2.85508e-17
2269.07,-2.06113e-17
2269.59,1.19043e-17
2270.10,-4.19498e-18
2270.62,-3.56670e-17
2271.13,4.28079e-17
2271.64,2.70955e-17
2272.16,-4.12255e-18
2272.67,-5.12650e-17
2273.19,-4.17420e-18
2273.70,7.72445e-18
2274.21,-1.22278e-17
2274.73,2.77976e-17
2275.24,2.77182e-17
2275.75,6.72633e-17
2276.27,6.70016e-17
2276.78,-1.20957e-17
2277.30,-1.21122e-17
2277.81,-1.21211e-17
2278.32,-1.21352e-17
