Wavelength (Ang),Flux
4572.39,1.01784e-17
4573.49,1.92765e-17
4574.59,2.83857e-17
4575.69,1.01317e-18
4576.78,1.93622e-17
4577.88,2.87296e-17
4578.98,1.65843e-17
4580.08,4.14564e-18
4581.17,1.65778e-17
4582.27,1.49209e-17
4583.37,1.01945e-17
4584.46,3.28178e-17
4585.56,3.25041e-17
4586.66,9.98099e-18
4587.76,2.44616e-17
4588.85,3.19541e-17
4589.95,3.20986e-17
4591.05,1.37713e-17
4592.14,-8.15289e-19
4593.24,2.08380e-17
4594.34,2.43383e-17
4595.44,2.77006e-18
4596.53,1.34519e-17
4597.63,6.33852e-18
4598.73,9.92359e-18
4599.82,2.42367e-17
4600.92,3.49601e-17
4602.02,4.22541e-17
4603.11,1.00140e-17
4604.21,3.90567e-17
4605.31,2.82174e-17
4606.41,1.73060e-17
4607.50,1.72783e-17
4608.60,9.99646e-18
4609.70,9.94837e-18
4610.79,2.42687e-17
4611.89,1.72417e-17
4612.99,1.37313e-17
4614.08,-8.36138e-19
4615.18,2.12192e-17
4616.28,1.02009e-17
4617.37,2.48398e-17
4618.47,1.00876e-17
4619.57,1.00037e-17
4620.66,2.79627e-17
4621.76,2.77674e-18
4622.86,2.45183e-17
4623.95,3.19561e-17
4625.05,2.48382e-17
4626.15,2.84946e-18
4627.24,6.57919e-18
4628.34,1.76688e-17
4629.44,2.84177e-17
4630.53,9.97392e-18
4631.63,6.31870e-18
4632.73,1.34849e-17
4633.82,2.43912e-17
4634.92,6.45275e-18
4636.02,1.02127e-17
4637.11,2.14351e-17
4638.21,2.88679e-17
4639.31,1.39552e-17
4640.40,2.12901e-17
4641.50,2.86245e-17
4642.60,3.23171e-17
4643.69,2.12099e-17
4644.79,1.37533e-17
4645.89,1.00042e-17
4646.98,1.71659e-17
4648.08,2.44068e-17
4649.17,2.44811e-17
4650.27,1.72828e-17
4651.37,2.82473e-17
4652.46,1.00744e-17
4653.56,1.37232e-17
4654.66,6.42502e-18
4655.75,2.45668e-17
4656.85,1.00438e-17
4657.95,-4.49081e-18
4659.04,1.75275e-17
4660.14,2.88226e-17
4661.23,6.59766e-18
4662.33,2.15080e-17
4663.43,2.88397e-17
4664.52,3.22734e-17
4665.62,2.48000e-17
4666.71,6.45855e-18
4667.81,2.85405e-17
4668.91,6.51267e-18
4670.00,2.13281e-17
4671.10,3.97884e-17
4672.20,1.38648e-17
4673.29,2.80565e-18
4674.39,1.37257e-17
4675.48,2.09855e-17
4676.58,1.36687e-17
4677.68,1.37245e-17
4678.77,1.46309e-17
4679.87,1.01418e-17
4680.96,1.48024e-17
4682.06,3.34834e-17
4683.16,9.77336e-19
4684.25,3.31676e-17
4685.35,4.65598e-17
4686.44,1.91666e-17
4687.54,1.92879e-17
4688.63,1.94974e-17
4689.73,1.03775e-17
4690.83,3.89094e-17
4691.92,2.96331e-17
4693.02,2.48263e-17
4694.11,2.93735e-17
4695.21,2.88990e-17
4696.31,2.38488e-17
4697.40,1.45214e-17
4698.50,9.96680e-18
4699.59,2.34624e-17
4700.69,6.35833e-18
4701.78,1.36060e-17
4702.88,2.09534e-17
4703.98,1.36992e-17
4705.07,1.36896e-17
4706.17,3.88926e-17
4707.26,2.78829e-17
4708.36,3.13582e-17
4709.45,1.71249e-17
4710.55,1.36190e-17
4711.65,2.08931e-17
4712.74,2.44448e-17
4713.84,3.15016e-17
4714.93,6.34642e-18
4716.03,-8.10231e-18
