Wavelength (Ang),Flux
4569.10,4.84840e-16
4570.20,4.86315e-16
4571.30,4.39669e-16
4572.39,5.60046e-16
4573.49,4.54364e-16
4574.59,4.52156e-16
4575.69,4.72849e-16
4576.78,4.60858e-16
4577.88,4.88570e-16
4578.98,4.39090e-16
4580.08,4.88836e-16
4581.17,4.30958e-16
4582.27,2.75785e-16
4583.37,2.62677e-16
4584.46,1.66354e-16
4585.56,2.18178e-16
4586.66,2.77379e-16
4587.76,2.47514e-16
4588.85,2.61408e-16
4589.95,2.74412e-16
4591.05,2.42215e-16
4592.14,2.09352e-16
4593.24,1.66982e-16
4594.34,1.63365e-16
4595.44,1.37149e-16
4596.53,1.10261e-16
4597.63,1.59635e-16
4598.73,2.20226e-16
4599.82,3.17653e-16
4600.92,4.14082e-16
4602.02,4.38910e-16
4603.11,4.48187e-16
4604.21,3.78570e-16
4605.31,2.90808e-16
4606.41,2.72647e-16
4607.50,1.99701e-16
4608.60,1.98424e-16
4609.70,1.89682e-16
4610.79,1.53427e-16
4611.89,1.22977e-16
4612.99,1.24734e-16
4614.08,1.58862e-16
4615.18,2.24963e-16
4616.28,2.96456e-16
4617.37,3.30146e-16
4618.47,3.78050e-16
4619.57,4.26629e-16
4620.66,3.88287e-16
4621.76,3.68118e-16
4622.86,3.58149e-16
4623.95,3.23464e-16
4625.05,3.87429e-16
4626.15,2.76649e-16
4627.24,2.60942e-16
4628.34,2.39752e-16
4629.44,1.58763e-16
4630.53,1.84621e-16
4631.63,1.63719e-16
4632.73,1.87499e-16
4633.82,2.50128e-16
4634.92,3.16642e-16
4636.02,3.46510e-16
4637.11,4.18692e-16
4638.21,3.84233e-16
4639.31,4.49923e-16
4640.40,4.44296e-16
4641.50,4.48831e-16
4642.60,4.15708e-16
4643.69,4.23327e-16
4644.79,4.23374e-16
4645.89,4.04586e-16
4646.98,3.83795e-16
4648.08,3.36903e-16
4649.17,2.31743e-16
4650.27,1.30197e-16
4651.37,5.96956e-17
4652.46,5.13854e-17
4653.56,8.66759e-17
4654.66,1.70931e-16
4655.75,1.98805e-16
4656.85,2.87040e-16
4657.95,2.87532e-16
4659.04,2.74585e-16
4660.14,2.23199e-16
4661.23,1.91033e-16
4662.33,2.35247e-16
4663.43,3.04113e-16
4664.52,3.25762e-16
4665.62,3.78447e-16
4666.71,4.31428e-16
4667.81,4.71657e-16
4668.91,4.27738e-16
4670.00,3.74982e-16
4671.10,2.97972e-16
4672.20,2.73745e-16
4673.29,3.04888e-16
4674.39,3.15206e-16
4675.48,3.53533e-16
4676.58,3.69376e-16
4677.68,3.14792e-16
4678.77,3.20734e-16
4679.87,2.82621e-16
4680.96,2.39143e-16
4682.06,2.45442e-16
4683.16,2.86122e-16
4684.25,3.58721e-16
4685.35,2.50483e-16
4686.44,2.77934e-16
4687.54,2.31039e-16
4688.63,2.17309e-16
4689.73,2.93152e-16
4690.83,3.37217e-16
4691.92,3.96895e-16
4693.02,4.09127e-16
4694.11,4.68929e-16
4695.21,4.61425e-16
4696.31,3.53153e-16
4697.40,3.74041e-16
4698.50,3.30404e-16
4699.59,3.01972e-16
4700.69,2.12450e-16
4701.78,1.85258e-16
4702.88,1.87929e-16
4703.98,2.61836e-16
4705.07,3.61303e-16
4706.17,3.90166e-16
4707.26,3.78833e-16
4708.36,3.98368e-16
4709.45,3.36827e-16
4710.55,3.02248e-16
4711.65,2.87221e-16
4712.74,3.21033e-16
4713.84,3.22642e-16
4714.93,3.75238e-16
4716.03,3.64155e-16
4717.12,4.51875e-16
4718.22,4.51179e-16
4719.31,4.79110e-16
4720.41,5.00109e-16
4721.50,4.56871e-16
4722.60,5.10633e-16
4723.70,4.88808e-16
4724.79,4.50820e-16
4725.89,4.04588e-16
4726.98,3.63962e-16
4728.08,3.41152e-16
4729.17,2.63721e-16
4730.27,2.36355e-16
4731.36,1.82934e-16
4732.46,1.60317e-16
4733.55,1.61699e-16
4734.65,2.49890e-16
4735.74,3.83516e-16
4736.84,4.56224e-16
4737.93,4.83587e-16
4739.03,4.72912e-16
4740.12,4.28951e-16
4741.22,4.41427e-16
4742.32,4.47581e-16
4743.41,4.31357e-16
4744.51,3.68601e-16
4745.60,3.32918e-16
4746.70,1.93733e-16
4747.79,1.33375e-16
4748.89,6.70502e-17
4749.98,8.16213e-17
4751.08,8.91424e-17
4752.17,1.15591e-16
4753.27,2.59547e-16
4754.36,3.92651e-16
4755.46,4.69923e-16
4756.55,5.00919e-16
4757.65,5.14854e-16
4758.74,5.04565e-16
4759.84,5.93494e-16
4760.93,5.36707e-16
4762.03,5.34810e-16
4763.12,5.00509e-16
4764.22,5.47573e-16
4765.31,5.37262e-16
4766.41,5.25885e-16
4767.50,4.58055e-16
4768.60,3.40458e-16
4769.69,2.00001e-16
4770.79,1.55393e-16
4771.88,2.26431e-16
4772.98,2.99662e-16
4774.07,3.88817e-16
4775.17,3.56480e-16
4776.26,4.04297e-16
4777.35,5.06606e-16
4778.45,5.25944e-16
4779.54,5.23460e-16
4780.64,5.86039e-16
4781.73,5.37183e-16
4782.83,5.55896e-16
4783.92,5.68002e-16
4785.02,5.86201e-16
4786.11,6.17343e-16
4787.21,5.31090e-16
4788.30,4.81642e-16
4789.40,4.54493e-16
4790.49,4.80451e-16
4791.59,4.17627e-16
4792.68,2.95522e-16
4793.77,1.71036e-16
4794.87,1.24455e-16
4795.96,2.19131e-16
4797.06,4.04478e-16
4798.15,5.70205e-16
4799.25,6.37701e-16
4800.34,7.22325e-16
4801.44,7.08017e-16
4802.53,7.42482e-16
4803.63,6.46732e-16
4804.72,6.90352e-16
4805.81,5.38615e-16
4806.91,5.00544e-16
4808.00,4.58031e-16
4809.10,4.58984e-16
4810.19,5.49156e-16
4811.29,5.02307e-16
4812.38,3.47192e-16
4813.48,2.34232e-16
4814.57,1.12972e-16
4815.66,1.50329e-16
4816.76,1.97106e-16
4817.85,2.21290e-16
4818.95,2.96742e-16
4820.04,3.24801e-16
4821.13,3.23121e-16
4822.23,2.16396e-16
4823.32,1.72208e-16
4824.42,1.44870e-16
4825.51,1.36450e-16
4826.61,1.20979e-16
4827.70,1.03270e-16
4828.79,7.48477e-17
4829.89,8.49556e-17
4830.98,1.57137e-16
4832.08,2.57150e-16
4833.17,3.61856e-16
4834.27,4.48672e-16
4835.36,4.75594e-16
4836.45,4.28226e-16
4837.55,4.59741e-16
4838.64,4.34508e-16
4839.74,4.61113e-16
4840.83,4.93638e-16
4841.92,5.40872e-16
4843.02,5.18372e-16
4844.11,5.03470e-16
4845.21,4.83052e-16
4846.30,5.33175e-16
4847.39,5.31598e-16
4848.49,5.27439e-16
4849.58,5.67407e-16
4850.68,4.67552e-16
4851.77,4.73987e-16
4852.86,4.08595e-16
4853.96,4.26152e-16
4855.05,4.55296e-16
4856.14,4.45794e-16
4857.24,3.09654e-16
4858.33,2.75648e-16
4859.43,2.34827e-16
4860.52,3.23474e-16
4861.61,4.21781e-16
4862.71,4.46467e-16
4863.80,5.03127e-16
4864.90,4.37642e-16
4865.99,4.64724e-16
4867.08,4.27302e-16
4868.18,4.71022e-16
4869.27,4.12892e-16
4870.36,4.66137e-16
4871.46,4.69186e-16
4872.55,3.98079e-16
4873.65,4.12421e-16
4874.74,3.49380e-16
4875.83,2.90455e-16
4876.93,2.42382e-16
4878.02,2.01123e-16
4879.11,2.02356e-16
4880.21,2.75052e-16
4881.30,3.38107e-16
4882.39,3.56357e-16
4883.49,3.71211e-16
4884.58,2.58675e-16
4885.67,2.29913e-16
4886.77,2.32602e-16
4887.86,2.65279e-16
4888.96,3.31179e-16
4890.05,4.30639e-16
4891.14,4.38090e-16
4892.24,4.17156e-16
4893.33,3.86478e-16
4894.42,3.65996e-16
4895.52,3.71425e-16
4896.61,3.63400e-16
4897.70,3.39999e-16
4898.80,4.26772e-16
4899.89,4.43778e-16
4900.98,3.68994e-16
4902.08,2.90438e-16
4903.17,1.98247e-16
4904.26,2.09694e-16
4905.36,2.72435e-16
4906.45,3.05924e-16
4907.54,3.94010e-16
4908.64,3.90251e-16
4909.73,3.92722e-16
4910.82,4.22325e-16
4911.92,4.94339e-16
4913.01,5.00758e-16
4914.10,3.77712e-16
4915.20,3.14205e-16
4916.29,2.93610e-16
4917.38,2.75830e-16
4918.48,3.56071e-16
4919.57,4.23283e-16
4920.66,4.86185e-16
4921.75,5.02646e-16
4922.85,5.13992e-16
4923.94,4.64890e-16
4925.03,4.67322e-16
4926.13,4.17665e-16
4927.22,3.82762e-16
4928.31,4.29095e-16
4929.41,4.21886e-16
4930.50,4.72186e-16
4931.59,3.89461e-16
4932.69,4.13740e-16
4933.78,3.30990e-16
4934.87,2.70789e-16
4935.96,2.07597e-16
4937.06,2.53034e-16
4938.15,3.13275e-16
4939.24,3.76086e-16
4940.34,3.67433e-16
4941.43,4.11569e-16
4942.52,4.40667e-16
4943.62,4.06200e-16
4944.71,3.07384e-16
4945.80,2.38408e-16
4946.89,1.64787e-16
4947.99,1.59190e-16
4949.08,2.22375e-16
4950.17,3.04954e-16
4951.27,4.06004e-16
4952.36,4.64818e-16
4953.45,4.76753e-16
4954.54,5.03418e-16
4955.64,4.67125e-16
4956.73,5.12562e-16
4957.82,4.78736e-16
4958.92,4.21026e-16
4960.01,3.89506e-16
4961.10,3.10989e-16
4962.19,2.50342e-16
4963.29,2.50937e-16
4964.38,2.21786e-16
4965.47,1.77124e-16
4966.56,2.27735e-16
4967.66,1.75092e-16
4968.75,1.65574e-16
4969.84,1.62605e-16
