Wavelength (Ang),Flux
2250.05,7.12145e-16
2250.58,1.20720e-15
2251.10,1.07541e-15
2251.63,1.13987e-15
2252.15,1.13249e-15
2252.68,1.26115e-15
2253.20,1.09094e-15
2253.73,1.10329e-15
2254.25,1.06089e-15
2254.77,1.09886e-15
2255.30,1.01581e-15
2255.82,1.14115e-15
2256.35,1.06195e-15
2256.87,1.08921e-15
2257.40,1.13559e-15
2257.92,1.13705e-15
2258.45,1.23713e-15
2258.97,1.29958e-15
2259.50,1.12544e-15
2260.02,1.24754e-15
2260.55,1.07598e-15
2261.07,1.01559e-15
2261.60,1.09332e-15
2262.12,1.22509e-15
2262.65,1.13298e-15
2263.17,1.15372e-15
2263.70,1.19848e-15
2264.22,1.15746e-15
2264.75,1.10540e-15
2265.27,9.93353e-16
2265.80,1.06877e-15
2266.32,1.15005e-15
2266.85,1.14991e-15
2267.37,1.29398e-15
2267.90,9.48279e-16
2268.42,1.18963e-15
2268.95,1.20453e-15
2269.47,1.20250e-15
2270.00,1.02300e-15
2270.52,1.12693e-15
2271.05,1.26597e-15
2271.57,1.11630e-15
2272.10,1.08782e-15
2272.62,1.22005e-15
2273.15,1.03776e-15
2273.67,1.19419e-15
2274.20,1.20390e-15
2274.72,9.14328e-16
2275.25,1.05247e-15
2275.77,1.10814e-15
2276.30,1.13634e-15
2276.82,1.16518e-15
2277.35,1.06817e-15
2277.87,1.08967e-15
2278.40,1.13512e-15
2278.92,1.03837e-15
2279.45,1.09376e-15
2279.97,1.16244e-15
2280.50,1.30531e-15
2281.02,1.11211e-15
2281.55,1.12539e-15
2282.07,1.16498e-15
2282.60,1.10404e-15
2283.12,1.13577e-15
2283.65,1.04336e-15
2284.18,1.25190e-15
2284.70,1.19582e-15
2285.22,9.91832e-16
2285.75,1.11447e-15
2286.28,1.36631e-15
2286.80,1.04954e-15
2287.33,1.10635e-15
2287.85,1.28840e-15
2288.38,1.08175e-15
2288.90,1.13810e-15
2289.43,1.07669e-15
2289.95,1.02410e-15
2290.48,1.13846e-15
2291.00,1.21444e-15
2291.53,1.28657e-15
2292.05,1.19888e-15
2292.58,1.12039e-15
2293.10,1.15489e-15
2293.63,1.12239e-15
2294.15,1.39278e-15
2294.68,1.33575e-15
2295.20,1.15617e-15
2295.73,1.16224e-15
2296.25,1.24438e-15
2296.78,1.19535e-15
2297.30,1.26416e-15
2297.83,1.27619e-15
2298.35,1.13485e-15
2298.88,1.41472e-15
2299.40,1.24730e-15
2299.93,1.12442e-15
2300.45,1.19015e-15
2300.98,1.29486e-15
2301.51,1.24679e-15
2302.03,1.01330e-15
2302.56,1.31283e-15
2303.08,1.16491e-15
2303.61,1.09314e-15
2304.13,9.80942e-16
2304.66,1.07071e-15
2305.18,9.71340e-16
2305.71,1.02159e-15
2306.23,1.16467e-15
2306.76,1.14759e-15
2307.28,1.26142e-15
2307.81,1.11249e-15
2308.33,1.27193e-15
2308.86,1.19552e-15
2309.38,1.15729e-15
2309.91,1.01787e-15
2310.43,1.15266e-15
2310.96,1.18698e-15
2311.48,1.14486e-15
2312.01,1.24037e-15
2312.54,1.28793e-15
2313.06,1.20887e-15
2313.59,1.26992e-15
2314.11,1.20849e-15
2314.64,1.37161e-15
2315.16,1.11808e-15
2315.69,1.06366e-15
2316.21,1.03739e-15
2316.74,1.31940e-15
2317.26,1.31457e-15
2317.79,1.31359e-15
2318.31,1.10982e-15
2318.84,1.19742e-15
2319.36,1.27538e-15
2319.89,1.17663e-15
2320.41,1.05502e-15
2320.94,1.41091e-15
2321.47,1.09768e-15
2321.99,1.28501e-15
2322.52,1.03132e-15
2323.04,1.09236e-15
2323.57,1.29949e-15
2324.09,1.34973e-15
2324.62,1.50635e-15
2325.14,1.12488e-15
2325.67,1.33419e-15
2326.19,1.06173e-15
2326.72,1.24369e-15
2327.24,1.17068e-15
2327.77,1.07536e-15
2328.29,1.15892e-15
2328.82,1.13920e-15
2329.35,1.34202e-15
2329.87,1.31611e-15
2330.40,1.23525e-15
2330.92,1.11170e-15
2331.45,1.19133e-15
2331.97,1.23060e-15
2332.50,1.18411e-15
2333.02,1.11765e-15
2333.55,1.03780e-15
2334.07,1.20874e-15
2334.60,1.15496e-15
2335.12,1.12979e-15
2335.65,1.08265e-15
2336.18,1.20409e-15
2336.70,1.24349e-15
2337.23,1.20087e-15
2337.75,1.02372e-15
2338.28,9.81437e-16
2338.80,1.09630e-15
2339.33,1.12714e-15
2339.85,9.01321e-16
2340.38,1.08051e-15
2340.90,1.16373e-15
2341.43,1.11076e-15
2341.96,1.06830e-15
2342.48,1.37835e-15
2343.01,1.11687e-15
2343.53,1.00195e-15
2344.06,1.39231e-15
2344.58,1.34666e-15
2345.11,1.03187e-15
2345.63,1.20164e-15
2346.16,9.43743e-16
2346.68,1.25096e-15
2347.21,1.04834e-15
2347.74,1.18328e-15
2348.26,1.05079e-15
2348.79,1.02112e-15
2349.31,1.04255e-15
2349.84,1.02269e-15
2350.36,1.09674e-15
2350.89,1.31297e-15
2351.41,1.03170e-15
2351.94,1.13715e-15
2352.46,1.11414e-15
2352.99,1.00400e-15
2353.52,1.16365e-15
2354.04,1.02604e-15
2354.57,1.19550e-15
2355.09,1.00341e-15
2355.62,1.33822e-15
2356.14,1.09852e-15
2356.67,1.06709e-15
2357.19,1.22800e-15
2357.72,1.36944e-15
2358.24,1.07546e-15
2358.77,1.12158e-15
2359.30,1.21946e-15
2359.82,1.18015e-15
2360.35,9.76230e-16
2360.87,1.10432e-15
2361.40,1.21234e-15
2361.92,1.14808e-15
2362.45,1.24847e-15
2362.97,1.22381e-15
2363.50,1.07074e-15
2364.03,1.04388e-15
2364.55,1.16052e-15
2365.08,1.21375e-15
2365.60,1.22923e-15
2366.13,1.18093e-15
2366.65,1.20219e-15
2367.18,9.90235e-16
2367.70,1.22582e-15
2368.23,1.18853e-15
2368.76,1.20006e-15
2369.28,1.12636e-15
2369.81,1.27245e-15
2370.33,1.13764e-15
2370.86,1.01840e-15
2371.38,8.94346e-16
2371.91,1.07750e-15
2372.43,1.08492e-15
2372.96,1.26431e-15
2373.49,9.97838e-16
2374.01,1.13966e-15
2374.54,9.83293e-16
2375.06,1.18440e-15
2375.59,1.16945e-15
2376.11,1.22851e-15
2376.64,1.22071e-15
2377.16,9.60163e-16
2377.69,1.07060e-15
2378.22,1.05963e-15
2378.74,8.34914e-16
2379.27,1.08220e-15
2379.79,1.05068e-15
2380.32,1.15293e-15
2380.84,1.12300e-15
2381.37,1.41934e-15
2381.90,1.18111e-15
2382.42,1.14419e-15
2382.95,1.24290e-15
2383.47,1.12580e-15
2384.00,1.07064e-15
2384.52,1.16398e-15
2385.05,1.15015e-15
2385.57,9.61006e-16
2386.10,9.62242e-16
2386.63,8.82230e-16
2387.15,8.10513e-16
2387.68,1.04190e-15
2388.20,1.04028e-15
2388.73,1.04973e-15
2389.25,1.12256e-15
2389.78,1.07901e-15
2390.30,1.25405e-15
2390.83,1.13574e-15
2391.36,1.17755e-15
2391.88,1.13803e-15
2392.41,1.08694e-15
2392.93,1.06445e-15
2393.46,1.16140e-15
2393.98,1.17614e-15
2394.51,1.19747e-15
2395.04,1.06510e-15
2395.56,1.13999e-15
2396.09,1.10665e-15
2396.61,1.31142e-15
2397.14,1.26673e-15
2397.66,1.25576e-15
2398.19,1.07661e-15
2398.72,1.08774e-15
2399.24,1.08463e-15
2399.77,1.24233e-15
2400.29,1.24469e-15
2400.82,1.35534e-15
2401.34,1.07398e-15
2401.87,1.12779e-15
2402.39,1.20913e-15
2402.92,1.12296e-15
2403.45,1.18738e-15
2403.97,1.17082e-15
2404.50,1.26053e-15
2405.02,1.16429e-15
2405.55,1.25769e-15
2406.07,1.10620e-15
2406.60,1.14582e-15
2407.13,1.27992e-15
2407.65,1.03463e-15
2408.18,1.21817e-15
2408.70,1.28090e-15
2409.23,1.24079e-15
2409.75,1.13051e-15
2410.28,1.15964e-15
2410.81,1.13703e-15
2411.33,1.23292e-15
2411.86,1.35448e-15
2412.38,1.13466e-15
2412.91,1.17522e-15
2413.43,1.35475e-15
2413.96,1.37069e-15
2414.49,1.04338e-15
2415.01,1.08012e-15
2415.54,1.35909e-15
2416.06,1.06893e-15
2416.59,1.14768e-15
2417.11,1.04403e-15
2417.64,1.20472e-15
2418.17,1.16951e-15
2418.69,1.14238e-15
2419.22,1.15102e-15
2419.74,1.22685e-15
2420.27,1.08853e-15
2420.79,1.17507e-15
2421.32,1.22902e-15
2421.85,1.16752e-15
2422.37,1.06210e-15
2422.90,1.04775e-15
2423.42,1.15777e-15
2423.95,1.17881e-15
2424.47,1.16309e-15
2425.00,1.20416e-15
2425.53,1.20914e-15
2426.05,1.09906e-15
2426.58,1.07522e-15
2427.10,1.16443e-15
2427.63,1.06576e-15
2428.15,1.11063e-15
2428.68,1.20991e-15
2429.21,1.02551e-15
2429.73,1.20454e-15
2430.26,1.18659e-15
2430.78,1.11538e-15
2431.31,1.09493e-15
2431.83,1.23006e-15
2432.36,9.90211e-16
2432.89,1.13799e-15
2433.41,1.08496e-15
2433.94,1.02100e-15
2434.46,1.13176e-15
2434.99,1.05313e-15
2435.51,1.22368e-15
2436.04,1.24650e-15
2436.57,1.24104e-15
2437.09,1.21112e-15
2437.62,1.25675e-15
2438.14,1.26893e-15
2438.67,1.04934e-15
2439.20,1.14389e-15
2439.72,1.02198e-15
2440.25,1.11656e-15
2440.77,1.36730e-15
2441.30,1.09844e-15
2441.82,1.32106e-15
2442.35,1.02782e-15
2442.88,1.27435e-15
2443.40,1.17340e-15
2443.93,1.18542e-15
2444.45,1.19697e-15
2444.98,1.11904e-15
2445.50,1.26458e-15
2446.03,1.19830e-15
2446.56,1.31939e-15
2447.08,1.05482e-15
2447.61,1.04371e-15
2448.13,1.19419e-15
2448.66,1.19536e-15
2449.19,1.26201e-15
2449.71,1.19477e-15
2450.24,1.05326e-15
2450.76,1.12757e-15
2451.29,1.13417e-15
2451.81,1.06939e-15
2452.34,1.13074e-15
2452.87,1.23366e-15
2453.39,1.24241e-15
2453.92,1.38333e-15
2454.44,1.26578e-15
2454.97,1.21781e-15
2455.49,1.26688e-15
2456.02,1.20446e-15
2456.55,1.49317e-15
2457.07,1.29802e-15
2457.60,1.33885e-15
2458.12,1.30263e-15
2458.65,1.19279e-15
2459.18,1.27458e-15
2459.70,1.32128e-15
2460.23,1.18436e-15
2460.75,1.19467e-15
2461.28,1.15240e-15
2461.80,1.39730e-15
2462.33,1.26987e-15
2462.86,1.32541e-15
2463.38,1.29126e-15
2463.91,1.20633e-15
2464.43,1.35325e-15
2464.96,1.05452e-15
2465.48,1.14906e-15
2466.01,1.17018e-15
2466.54,1.32061e-15
2467.06,1.24550e-15
2467.59,1.32751e-15
2468.11,1.16293e-15
2468.64,1.17743e-15
2469.17,1.13326e-15
2469.69,1.19120e-15
2470.22,1.10162e-15
2470.74,1.23513e-15
2471.27,1.10930e-15
2471.79,1.27547e-15
2472.32,1.23698e-15
2472.85,1.22886e-15
2473.37,1.23657e-15
2473.90,1.21076e-15
2474.42,1.18728e-15
2474.95,1.18218e-15
2475.48,1.25590e-15
2476.00,1.30679e-15
2476.53,1.24864e-15
2477.05,1.04080e-15
2477.58,1.16333e-15
2478.10,1.17461e-15
2478.63,1.11099e-15
2479.16,1.24939e-15
2479.68,1.28129e-15
2480.21,1.21444e-15
2480.73,1.11963e-15
2481.26,1.21773e-15
2481.79,1.19460e-15
2482.31,1.03917e-15
2482.84,1.34734e-15
2483.36,1.23117e-15
2483.89,1.18061e-15
2484.41,1.24213e-15
2484.94,1.25547e-15
2485.47,1.20323e-15
2485.99,1.08960e-15
2486.52,1.22210e-15
2487.04,1.26045e-15
2487.57,1.13947e-15
2488.09,1.27337e-15
2488.62,1.27753e-15
2489.15,1.34645e-15
2489.67,1.16405e-15
2490.20,1.22710e-15
2490.72,1.29560e-15
2491.25,1.27648e-15
2491.78,1.19234e-15
2492.30,1.16570e-15
2492.83,1.15594e-15
2493.35,1.15207e-15
2493.88,1.22444e-15
2494.40,1.30202e-15
2494.93,1.25694e-15
2495.46,1.11010e-15
2495.98,1.13084e-15
