Wavelength (Ang),Flux
6267.14,2.03571e-15
6268.58,1.95145e-15
6270.02,1.90993e-15
6271.45,1.96842e-15
6272.89,1.91971e-15
6274.33,1.97113e-15
6275.76,2.01546e-15
6277.20,2.06702e-15
6278.64,2.10908e-15
6280.08,2.03397e-15
6281.51,2.20296e-15
6282.95,2.09427e-15
6284.39,2.10649e-15
6285.82,1.93161e-15
6287.26,2.05537e-15
6288.70,1.93066e-15
6290.13,2.03800e-15
6291.57,1.96723e-15
6293.01,2.15347e-15
6294.44,2.01041e-15
6295.88,2.16800e-15
6297.32,2.14633e-15
6298.75,2.14491e-15
6300.19,1.87390e-15
6301.62,2.13335e-15
6303.06,2.11450e-15
6304.50,2.21762e-15
6305.94,2.23949e-15
6307.37,2.11304e-15
6308.81,2.29787e-15
6310.24,2.31984e-15
6311.68,2.28354e-15
6313.12,2.37261e-15
6314.55,2.43846e-15
6315.99,2.34082e-15
6317.43,2.32489e-15
6318.86,2.24460e-15
6320.30,2.13492e-15
6321.74,2.08074e-15
6323.17,2.08217e-15
6324.61,2.04840e-15
6326.05,2.01459e-15
6327.48,2.00423e-15
6328.92,1.86160e-15
6330.36,1.90993e-15
6331.79,2.05545e-15
6333.23,2.04508e-15
6334.66,1.89029e-15
6336.10,2.05968e-15
6337.54,1.96371e-15
6338.97,2.05660e-15
6340.41,2.08461e-15
6341.85,1.98254e-15
6343.28,2.17329e-15
6344.72,1.96158e-15
6346.16,2.00144e-15
6347.59,2.02654e-15
6349.03,2.00123e-15
6350.46,2.07980e-15
6351.90,2.06637e-15
6353.34,2.10347e-15
6354.77,2.02160e-15
6356.21,2.05276e-15
6357.65,1.94393e-15
6359.08,2.04664e-15
6360.52,1.94063e-15
6361.95,1.96883e-15
6363.39,2.09268e-15
6364.83,2.15989e-15
6366.26,2.15539e-15
6367.70,2.24369e-15
6369.13,2.07446e-15
6370.57,2.06688e-15
6372.01,1.96330e-15
6373.44,1.97365e-15
6374.88,2.05311e-15
6376.31,2.06655e-15
6377.75,2.23342e-15
6379.19,2.14163e-15
6380.62,2.13406e-15
6382.06,2.11442e-15
6383.50,2.09777e-15
6384.93,1.90602e-15
6386.37,1.93451e-15
6387.80,2.21393e-15
6389.24,2.04000e-15
6390.68,2.16853e-15
6392.11,2.07006e-15
6393.55,2.00782e-15
6394.98,2.06986e-15
6396.42,2.02575e-15
6397.85,2.13952e-15
6399.29,2.09539e-15
6400.73,2.15461e-15
6402.16,2.02522e-15
6403.60,2.22761e-15
6405.03,2.13771e-15
6406.47,2.06597e-15
6407.91,2.15284e-15
6409.34,2.08102e-15
6410.78,2.07709e-15
6412.21,2.01353e-15
6413.65,2.23677e-15
6415.09,2.08519e-15
6416.52,2.19387e-15
6417.96,2.28353e-15
6419.39,2.01275e-15
6420.83,2.17150e-15
6422.26,2.02703e-15
6423.70,1.96307e-15
6425.14,2.03749e-15
6426.57,2.05813e-15
6428.01,2.09420e-15
6429.44,2.07250e-15
6430.88,2.07778e-15
6432.31,2.20656e-15
6433.75,2.30462e-15
6435.19,2.08204e-15
6436.62,2.12213e-15
6438.06,2.07714e-15
6439.49,2.03983e-15
6440.93,1.96682e-15
6442.36,1.93093e-15
6443.80,2.09368e-15
6445.24,2.12307e-15
6446.67,1.96286e-15
6448.11,2.32817e-15
6449.54,2.02158e-15
6450.98,2.02918e-15
6452.41,2.11162e-15
6453.85,2.13489e-15
6455.28,2.26745e-15
6456.72,2.29086e-15
6458.16,2.21428e-15
6459.59,2.14697e-15
6461.03,2.11087e-15
6462.46,2.14363e-15
6463.90,2.39583e-15
6465.33,2.03678e-15
6466.77,2.29553e-15
6468.20,2.16518e-15
6469.64,2.06923e-15
6471.07,2.22788e-15
6472.51,2.16017e-15
6473.95,2.19628e-15
6475.38,2.10953e-15
6476.82,2.24026e-15
6478.25,2.01773e-15
6479.69,2.19910e-15
6481.12,2.27011e-15
