Wavelength (Ang),Flux
3558.44,5.71588e-18
3564.57,1.91089e-16
3570.70,6.49466e-17
3576.83,7.23757e-17
3582.96,1.16661e-16
3589.09,8.36488e-17
3595.22,1.18570e-16
3601.35,5.25135e-17
3607.48,1.02429e-16
3613.60,7.57525e-17
3619.73,1.13205e-16
3625.86,6.85408e-17
3631.99,9.18195e-17
3638.12,1.18539e-16
3644.25,1.15264e-16
3650.38,1.10702e-16
3656.51,1.17448e-16
3662.63,1.17245e-16
3668.76,1.08823e-16
3674.89,9.26384e-17
3681.02,8.53915e-17
3687.15,9.31830e-17
3693.28,7.58937e-17
3699.41,7.16964e-17
3705.54,7.29663e-17
3711.66,6.67131e-17
3717.79,6.30094e-17
3723.92,4.90413e-17
3730.05,5.35031e-17
3736.18,6.66412e-17
3742.31,6.14338e-17
3748.44,6.17115e-17
3754.56,4.85325e-17
3760.69,5.47922e-17
3766.82,6.29628e-17
3772.95,6.88379e-17
3779.08,5.87312e-17
3785.21,5.97537e-17
3791.33,5.75058e-17
3797.46,5.70876e-17
3803.59,6.66640e-17
3809.72,6.63717e-17
3815.85,6.33411e-17
3821.98,5.28566e-17
3828.11,5.27564e-17
3834.23,5.54379e-17
3840.36,5.18126e-17
3846.49,5.09638e-17
3852.62,5.87702e-17
3858.75,6.05654e-17
3864.88,5.60149e-17
3871.00,4.89449e-17
3877.13,5.10929e-17
3883.26,4.67516e-17
3889.39,4.76718e-17
3895.52,5.29264e-17
3901.65,5.86919e-17
3907.78,6.36879e-17
3913.90,6.33613e-17
3920.03,5.61253e-17
3926.16,5.24885e-17
3932.29,4.69419e-17
3938.42,4.55873e-17
3944.55,4.47754e-17
3950.67,4.37559e-17
3956.80,4.57740e-17
3962.93,4.20315e-17
3969.06,4.43146e-17
3975.19,3.95644e-17
3981.32,4.75449e-17
3987.44,4.86403e-17
3993.57,4.64545e-17
3999.70,5.45877e-17
4005.83,5.11834e-17
4011.96,5.45939e-17
4018.09,4.39864e-17
4024.21,4.49386e-17
4030.34,5.34989e-17
4036.47,4.46445e-17
4042.60,4.21273e-17
4048.73,3.66899e-17
4054.86,3.24700e-17
4060.98,3.25068e-17
4067.11,2.69737e-17
4073.24,4.09550e-17
4079.37,5.06438e-17
4085.50,5.40410e-17
4091.63,5.90636e-17
4097.75,6.48979e-17
4103.88,6.41726e-17
4110.01,5.17551e-17
4116.14,6.10743e-17
4122.27,7.30490e-17
4128.40,6.83219e-17
4134.52,6.32962e-17
4140.65,6.71480e-17
4146.78,6.71207e-17
4152.91,7.03091e-17
4159.04,6.73442e-17
4165.17,7.74607e-17
4171.30,7.04407e-17
4177.42,7.02311e-17
4183.55,5.64725e-17
4189.68,6.39091e-17
4195.81,6.82671e-17
4201.94,7.18420e-17
4208.07,7.55249e-17
4214.19,7.56710e-17
4220.32,8.33457e-17
4226.45,8.69478e-17
4232.58,9.23807e-17
4238.71,1.02691e-16
4244.84,1.06176e-16
4250.97,1.05704e-16
4257.09,1.16291e-16
4263.22,1.13279e-16
4269.35,1.34255e-16
4275.48,1.54397e-16
4281.61,1.92036e-16
4287.74,2.02848e-16
4293.87,2.16108e-16
4299.99,2.22645e-16
4306.12,2.41404e-16
4312.25,2.19656e-16
4318.38,2.11232e-16
4324.51,1.92252e-16
4330.64,1.88788e-16
4336.77,1.69148e-16
4342.90,1.55552e-16
4349.02,1.55760e-16
4355.15,1.48433e-16
4361.28,1.59320e-16
4367.41,1.58478e-16
4373.54,1.49598e-16
4379.67,1.63608e-16
4385.80,1.44838e-16
4391.92,1.43360e-16
4398.05,1.40825e-16
4404.18,1.35571e-16
4410.31,1.22808e-16
4416.44,1.14269e-16
4422.57,1.10730e-16
4428.70,9.96564e-17
4434.83,9.83677e-17
4440.96,8.86557e-17
4447.08,8.36924e-17
4453.21,8.69112e-17
4459.34,7.61654e-17
4465.47,8.47877e-17
4471.60,7.55380e-17
4477.73,7.75774e-17
4483.86,6.98281e-17
4489.99,6.86888e-17
4496.12,6.97043e-17
4502.25,6.70492e-17
4508.38,6.47532e-17
4514.50,6.01692e-17
4520.63,6.48592e-17
4526.76,5.43119e-17
4532.89,5.38201e-17
4539.02,6.36118e-17
4545.15,5.70863e-17
4551.28,6.06944e-17
4557.41,5.94604e-17
4563.54,5.80513e-17
4569.67,6.22844e-17
4575.80,5.52510e-17
4581.93,6.14506e-17
4588.05,5.86833e-17
4594.18,5.63178e-17
4600.31,5.76765e-17
4606.44,5.66502e-17
4612.57,6.39981e-17
4618.70,6.20223e-17
4624.83,6.49132e-17
4630.96,5.99094e-17
4637.09,6.17689e-17
4643.22,6.11223e-17
4649.35,5.43221e-17
4655.48,5.89983e-17
4661.61,5.72668e-17
4667.74,5.55480e-17
4673.87,6.20546e-17
4680.00,6.19089e-17
4686.13,4.92710e-17
4692.26,5.69095e-17
4698.39,5.51743e-17
4704.52,5.32325e-17
4710.65,5.70145e-17
4716.78,6.10190e-17
4722.91,5.77681e-17
4729.04,5.71703e-17
4735.17,5.55446e-17
4741.30,5.21130e-17
4747.43,5.70371e-17
4753.56,5.27552e-17
4759.69,5.81319e-17
4765.82,5.38417e-17
4771.95,5.49648e-17
4778.08,5.50760e-17
4784.21,5.86743e-17
4790.34,5.80357e-17
4796.47,6.10340e-17
4802.60,5.32105e-17
4808.73,6.06428e-17
4814.86,5.65539e-17
4820.99,5.28508e-17
4827.12,4.21035e-17
4833.25,3.73782e-17
4839.38,4.72733e-17
4845.51,4.52120e-17
4851.64,3.94173e-17
4857.77,4.53138e-17
4863.90,4.92967e-17
4870.03,4.58899e-17
4876.16,4.66702e-17
4882.29,4.29097e-17
4888.42,4.16017e-17
4894.55,5.32353e-17
4900.68,4.45519e-17
4906.81,5.02952e-17
4912.94,5.13356e-17
4919.08,5.07895e-17
4925.21,5.30427e-17
4931.34,5.61755e-17
4937.47,4.95154e-17
4943.60,4.90782e-17
4949.73,6.40631e-17
4955.86,6.08046e-17
4961.99,6.48473e-17
4968.12,6.86788e-17
4974.25,5.73630e-17
4980.39,6.50880e-17
4986.52,6.19735e-17
4992.65,5.83153e-17
4998.78,5.74262e-17
5004.91,5.57122e-17
5011.04,5.13391e-17
5017.17,4.97286e-17
5023.30,4.84818e-17
5029.44,4.75480e-17
5035.57,4.57659e-17
5041.70,4.83259e-17
5047.83,4.05235e-17
5053.96,4.96100e-17
5060.09,5.56102e-17
5066.22,4.98340e-17
5072.36,4.32010e-17
5078.49,4.37299e-17
5084.62,4.40901e-17
5090.75,4.96981e-17
5096.88,5.07489e-17
5103.02,4.79998e-17
5109.15,4.58547e-17
5115.28,4.64138e-17
5121.41,4.80059e-17
5127.54,4.49156e-17
5133.68,5.10402e-17
5139.81,4.80974e-17
5145.94,4.28119e-17
5152.07,4.37786e-17
5158.20,4.57372e-17
5164.34,4.10514e-17
5170.47,4.29539e-17
5176.60,4.40561e-17
5182.73,4.64241e-17
5188.87,5.11195e-17
5195.00,5.04204e-17
5201.13,5.02013e-17
5207.26,5.20275e-17
5213.40,5.01310e-17
5219.53,5.18947e-17
5225.66,5.00024e-17
5231.79,5.16832e-17
5237.93,5.49361e-17
5244.06,4.81372e-17
5250.19,5.23009e-17
5256.33,4.83931e-17
5262.46,4.91852e-17
5268.59,4.72814e-17
5274.72,4.73641e-17
5280.86,5.70218e-17
5286.99,5.21503e-17
5293.12,4.70241e-17
5299.26,5.22537e-17
5305.39,5.32696e-17
5311.52,5.85750e-17
5317.66,5.59231e-17
5323.79,5.07620e-17
5329.92,4.93846e-17
5336.06,5.35717e-17
5342.19,5.23398e-17
5348.32,5.52286e-17
5354.46,5.74657e-17
5360.59,5.91948e-17
5366.73,6.25025e-17
5372.86,6.41931e-17
5378.99,6.04792e-17
5385.13,5.79620e-17
5391.26,5.95733e-17
5397.39,5.56931e-17
5403.53,5.56964e-17
5409.66,6.74383e-17
5415.80,6.34626e-17
5421.93,7.43912e-17
5428.07,6.78866e-17
5434.20,7.44890e-17
5440.33,7.94184e-17
5446.47,8.68430e-17
5452.60,8.35589e-17
5458.74,9.43281e-17
5464.87,1.00548e-16
5471.01,9.92406e-17
5477.14,1.09865e-16
5483.28,1.03571e-16
5489.41,9.69283e-17
5495.55,1.00411e-16
5501.68,9.06142e-17
5507.81,9.51445e-17
5513.95,8.90363e-17
5520.08,7.43505e-17
5526.22,7.01036e-17
5532.36,6.83156e-17
5538.49,6.44438e-17
5544.63,6.54365e-17
5550.76,6.10736e-17
5556.90,6.23416e-17
5563.03,5.59296e-17
5569.17,5.82345e-17
5575.30,5.84640e-17
5581.44,5.19859e-17
5587.57,5.57382e-17
5593.71,5.20070e-17
5599.85,5.24476e-17
5605.98,5.06463e-17
5612.12,4.85211e-17
5618.25,5.03062e-17
5624.39,5.52976e-17
5630.52,4.89207e-17
5636.66,4.96935e-17
5642.80,5.12531e-17
5648.93,4.99051e-17
5655.07,4.77278e-17
5661.21,5.32249e-17
5667.34,4.99388e-17
5673.48,4.65619e-17
5679.62,5.16980e-17
5685.75,4.66451e-17
5691.89,4.74193e-17
5698.03,5.31660e-17
5704.16,5.15311e-17
5710.30,4.96220e-17
5716.44,5.07357e-17
5722.57,4.52105e-17
5728.71,4.72565e-17
5734.85,4.68527e-17
5740.98,4.53432e-17
5747.12,4.33364e-17
5753.26,4.47119e-17
5759.40,4.99830e-17
5765.53,4.77975e-17
5771.67,5.03399e-17
5777.81,5.04061e-17
5783.95,4.87809e-17
5790.08,5.11914e-17
5796.22,5.03934e-17
5802.36,4.32188e-17
