Wavelength (Ang),Flux
2218.85,0.175842
2219.36,0.0465469
2219.88,0.0699602
2220.39,0.0125141
2220.91,0.0737700
2221.43,0.0291354
2221.94,0.0547972
2222.46,0.0674175
2222.97,0.0379040
2223.48,0.0584092
2224.00,0.0193838
2224.51,0.0295812
2225.03,0.0485424
2225.54,0.0252480
2226.06,0.0919014
2226.57,0.0364278
2227.09,0.0497419
2227.60,0.0684692
2228.12,0.0417327
2228.63,0.0495285
2229.15,0.0617265
2229.66,0.0668296
2230.18,0.0720698
2230.69,0.0523129
2231.21,0.0553838
2231.72,0.0257539
2232.24,0.0753093
2232.75,0.0681142
2233.27,0.0584214
2233.78,0.0483398
2234.30,0.0322562
2234.81,0.0620919
2235.33,0.0305216
2235.84,0.0424896
2236.36,0.0586141
2236.87,0.0753369
2237.39,0.0535174
2237.90,0.0765130
2238.42,0.0458056
2238.93,0.0392407
2239.45,0.0783242
2239.96,0.0380999
2240.48,0.0770767
2240.99,0.0488585
2241.51,0.0575494
2242.02,0.0284502
2242.54,0.0551694
2243.05,0.0298755
2243.57,0.0655964
2244.08,0.0370608
2244.59,0.0595059
2245.11,0.0424592
2245.62,0.0536749
2246.14,0.0535368
2246.65,0.0436392
2247.17,0.0368742
2247.68,0.0519634
2248.20,0.0316801
2248.71,0.0317989
2249.23,0.0618442
2249.74,0.0558039
2250.26,0.0605683
2250.77,0.0456685
2251.29,0.0531742
2251.80,0.0594090
2252.31,0.0754925
2252.83,0.0687507
2253.34,0.0625051
2253.86,0.0817350
2254.37,0.0921370
2254.89,0.0372694
2255.40,0.0412538
2255.92,0.0466601
2256.43,0.0619476
2256.95,0.0284256
2257.46,0.0505953
2257.98,0.0611792
2258.49,0.0652617
2259.00,0.00990839
2259.52,0.0220163
2260.03,0.0406445
2260.55,0.0387950
2261.06,0.0779019
2261.58,0.0604793
2262.09,0.0501089
2262.61,0.0739550
2263.12,0.0534422
2263.64,0.0700663
2264.15,0.0587569
2264.66,0.0873560
2265.18,0.0631411
2265.69,0.0336355
2266.21,0.0643768
2266.72,0.0273029
2267.24,0.0589670
2267.75,0.0466996
2268.27,0.0469556
2268.78,0.0451868
2269.29,0.0792048
2269.81,0.0576793
2270.32,0.0521729
2270.84,0.0346793
2271.35,0.0392224
2271.87,0.0851360
2272.38,0.0873214
2272.90,0.0433071
2273.41,0.0391423
2273.92,0.0370342
2274.44,0.0776715
2274.95,0.0579492
2275.47,0.0402848
2275.98,0.0479538
2276.50,0.0780750
2277.01,0.0652375
2277.52,0.0456176
2278.04,0.0397398
2278.55,0.0430741
2279.07,0.0633304
2279.58,0.0492322
2280.10,0.0677918
2280.61,0.0782957
2281.12,0.0703431
2281.64,0.0657327
2282.15,0.0390057
2282.67,0.0437046
2283.18,0.0733270
2283.70,0.0287057
2284.21,0.0549063
2284.73,0.0677658
2285.24,0.0808987
2285.75,0.0408158
2286.27,0.0446657
2286.78,0.0498609
2287.30,0.0841377
2287.81,0.0407652
2288.32,0.0657862
2288.84,0.0294514
2289.35,0.0396356
2289.87,0.0550332
2290.38,0.0810295
2290.90,0.0641899
2291.41,0.0794070
2291.92,0.0466774
2292.44,0.0546627
2292.95,0.0962041
2293.47,0.0562724
2293.98,0.0474748
2294.49,0.0542396
2295.01,0.0611701
2295.52,0.0398974
2296.04,0.0719086
2296.55,0.0939291
2297.07,0.0738287
2297.58,0.0428304
2298.09,0.0595317
2298.61,0.0630886
2299.12,0.0650772
2299.64,0.0457629
2300.15,0.0872962
2300.66,0.0549489
2301.18,0.0610569
2301.69,0.0911040
2302.21,0.0650620
2302.72,0.0507346
2303.23,0.0298627
2303.75,0.0605655
2304.26,0.0446929
2304.78,0.0332209
2305.29,0.0686503
2305.80,0.0555221
2306.32,0.0732692
2306.83,0.0650947
2307.35,0.0453363
2307.86,0.0484883
2308.37,0.0471491
2308.89,0.0392968
2309.40,0.0388567
2309.92,0.0731988
2310.43,0.0353106
2310.94,0.0592494
2311.46,0.0418909
2311.97,0.0457142
2312.49,0.0460073
2313.00,0.0851742
2313.51,0.0584052
2314.03,0.0507315
2314.54,0.0872703
2315.06,0.0849082
2315.57,0.0685735
2316.08,0.0471345
2316.60,0.0436906
2317.11,0.0572228
2317.63,0.0631851
2318.14,0.0574008
2318.65,0.0643805
2319.17,0.0913349
2319.68,0.0849196
2320.20,0.0226533
2320.71,0.0647566
2321.22,0.0722104
2321.74,0.0497309
2322.25,0.0412462
2322.76,0.0475471
2323.28,0.0709686
2323.79,0.0574283
2324.31,0.0675996
2324.82,0.0667998
2325.33,0.0943440
2325.85,0.0759048
2326.36,0.0617668
2326.87,0.0734102
2327.39,0.0724935
2327.90,0.0920759
2328.42,0.0839691
2328.93,0.0666233
2329.44,0.0665160
2329.96,0.0480497
2330.47,0.0655167
2330.98,0.0623396
2331.50,0.0852055
2332.01,0.0581877
2332.53,0.0348125
2333.04,0.0804260
2333.55,0.0739761
2334.07,0.0754538
2334.58,0.0812982
2335.09,0.0522811
2335.61,0.0649026
2336.12,0.0913132
2336.64,0.0621641
2337.15,0.0519976
2337.66,0.0704050
2338.18,0.0772059
2338.69,0.0532594
2339.20,0.0543771
2339.72,0.0666028
2340.23,0.0769245
2340.75,0.0633752
2341.26,0.0467867
2341.77,0.0536012
2342.29,0.0451816
2342.80,0.0745144
2343.31,0.0873686
2343.83,0.0807318
2344.34,0.0455378
2344.85,0.0266969
2345.37,0.0417136
2345.88,0.100157
2346.39,0.0567129
2346.91,0.0776810
2347.42,0.0511698
2347.94,0.0992402
2348.45,0.0998215
2348.96,0.0617914
2349.48,0.0714491
2349.99,0.0581919
2350.50,0.0654505
2351.02,0.0598780
2351.53,0.0756301
2352.04,0.0618347
2352.56,0.0541919
2353.07,0.0804088
2353.58,0.0715341
2354.10,0.0615083
2354.61,0.0583124
2355.12,0.0918763
2355.64,0.0774640
2356.15,0.0723078
2356.67,0.0666297
2357.18,0.0698767
2357.69,0.0597449
2358.21,0.0784293
2358.72,0.117857
2359.23,0.0695057
2359.75,0.0944789
2360.26,0.0278099
2360.77,0.101371
2361.29,0.0895228
2361.80,0.0661074
2362.31,0.0492190
2362.83,0.0717878
2363.34,0.0960200
2363.85,0.0718764
2364.37,0.0323117
2364.88,0.110725
2365.39,0.0394949
2365.91,0.0647084
2366.42,0.0768548
2366.93,0.0853729
2367.45,0.0598847
2367.96,0.0563905
2368.47,0.0666742
2368.99,0.0510175
2369.50,0.0988908
2370.01,0.0784031
2370.53,0.0436072
2371.04,0.0574697
2371.55,0.103715
2372.07,0.0555163
2372.58,0.0519111
2373.09,0.0643071
2373.61,0.0859857
2374.12,0.0643175
2374.63,0.0913799
2375.15,0.0801683
2375.66,0.0880046
2376.17,0.0792962
2376.69,0.0757744
2377.20,0.0701101
2377.71,0.0456622
2378.23,0.0837056
2378.74,0.127271
2379.25,0.0813583
2379.77,0.0741170
2380.28,0.0708586
2380.79,0.0852638
2381.31,0.0587175
2381.82,0.0667896
2382.33,0.0721707
2382.85,0.0875946
2383.36,0.0258892
2383.87,0.0512866
2384.39,0.0900826
2384.90,0.0786947
2385.41,0.0879057
2385.92,0.0858751
2386.44,0.0564812
2386.95,0.0704483
2387.46,0.0728794
2387.98,0.0853750
2388.49,0.0740737
2389.00,0.0685952
2389.52,0.0679705
2390.03,0.0887266
2390.54,0.0618359
2391.06,0.0660509
2391.57,0.0561780
2392.08,0.0781627
2392.60,0.0771545
2393.11,0.0889321
2393.62,0.0862561
2394.13,0.0823927
2394.65,0.0622698
2395.16,0.110762
2395.67,0.0844789
2396.19,0.0581976
2396.70,0.0936856
2397.21,0.0613546
2397.73,0.0644656
2398.24,0.111328
2398.75,0.0825592
2399.27,0.0764845
2399.78,0.0863834
2400.29,0.0728084
2400.80,0.0958354
2401.32,0.0581315
2401.83,0.104453
2402.34,0.0670510
2402.86,0.0656833
2403.37,0.0915470
2403.88,0.107384
2404.40,0.0746139
2404.91,0.0501214
2405.42,0.0847630
2405.94,0.117707
2406.45,0.0888053
2406.96,0.0914797
2407.47,0.0692182
2407.99,0.0831672
2408.50,0.0737486
2409.01,0.115677
2409.53,0.0958607
2410.04,0.112424
2410.55,0.0706682
2411.06,0.109017
2411.58,0.113586
2412.09,0.0668956
2412.60,0.119782
2413.12,0.0851188
2413.63,0.105261
2414.14,0.100531
2414.66,0.0541532
2415.17,0.0792239
2415.68,0.0982023
2416.19,0.0775504
2416.71,0.109273
2417.22,0.108365
2417.73,0.0717759
2418.25,0.0899113
2418.76,0.0684856
2419.27,0.132530
2419.78,0.142603
2420.30,0.0616792
2420.81,0.114520
2421.32,0.0845462
2421.84,0.115141
2422.35,0.129274
2422.86,0.0544554
2423.37,0.0734098
2423.89,0.0840801
2424.40,0.0604680
2424.91,0.109889
2425.43,0.0840258
2425.94,0.0927975
2426.45,0.160694
2426.96,0.0595575
2427.48,0.126685
2427.99,0.176877
2428.50,0.124225
2429.01,0.149738
2429.53,0.111504
2430.04,0.154207
2430.55,0.125382
2431.07,0.136079
2431.58,0.167672
2432.09,0.177289
2432.60,0.134095
2433.12,0.104897
2433.63,0.100049
2434.14,0.145663
2434.65,0.147313
2435.17,0.123725
2435.68,0.192685
2436.19,0.138014
2436.71,0.232029
2437.22,0.210297
2437.73,0.174681
2438.24,0.151756
2438.76,0.228622
