Wavelength (Ang),Flux
4569.10,1.02216e-15
4570.20,1.08428e-15
4571.30,1.19799e-15
4572.39,9.65611e-16
4573.49,1.04846e-15
4574.59,9.33293e-16
4575.69,9.33092e-16
4576.78,9.52594e-16
4577.88,9.59136e-16
4578.98,8.66632e-16
4580.08,8.37784e-16
4581.17,8.32244e-16
4582.27,6.31797e-16
4583.37,5.25320e-16
4584.46,4.20447e-16
4585.56,3.88213e-16
4586.66,5.33432e-16
4587.76,5.04480e-16
4588.85,5.11675e-16
4589.95,5.68463e-16
4591.05,4.63994e-16
4592.14,4.27010e-16
4593.24,3.03446e-16
4594.34,3.27450e-16
4595.44,2.50287e-16
4596.53,3.24847e-16
4597.63,3.50819e-16
4598.73,5.41918e-16
4599.82,6.62597e-16
4600.92,8.36210e-16
4602.02,8.98067e-16
4603.11,8.46923e-16
4604.21,7.70810e-16
4605.31,6.43808e-16
4606.41,6.11788e-16
4607.50,4.77487e-16
4608.60,4.98139e-16
4609.70,3.83288e-16
4610.79,3.29426e-16
4611.89,2.75504e-16
4612.99,2.40500e-16
4614.08,3.28397e-16
4615.18,5.07949e-16
4616.28,5.83507e-16
4617.37,6.99447e-16
4618.47,7.59655e-16
4619.57,7.81669e-16
4620.66,7.73521e-16
4621.76,7.46082e-16
4622.86,6.67760e-16
4623.95,6.43325e-16
4625.05,6.76502e-16
4626.15,6.47337e-16
4627.24,5.51381e-16
4628.34,5.40805e-16
4629.44,3.79206e-16
4630.53,3.42315e-16
4631.63,3.64615e-16
4632.73,4.35391e-16
4633.82,4.44175e-16
4634.92,6.32546e-16
4636.02,7.11893e-16
4637.11,8.39493e-16
4638.21,8.51199e-16
4639.31,9.29499e-16
4640.40,8.80150e-16
4641.50,8.93156e-16
4642.60,8.96274e-16
4643.69,9.31642e-16
4644.79,8.44693e-16
4645.89,8.13788e-16
4646.98,7.45743e-16
4648.08,5.80230e-16
4649.17,4.57268e-16
4650.27,2.53693e-16
4651.37,1.43342e-16
4652.46,1.23529e-16
4653.56,1.80705e-16
4654.66,3.02922e-16
4655.75,4.61760e-16
4656.85,6.26761e-16
4657.95,6.31368e-16
4659.04,5.68579e-16
4660.14,4.54576e-16
4661.23,4.63426e-16
4662.33,5.53356e-16
4663.43,5.94563e-16
4664.52,7.65464e-16
