Wavelength (Ang),Flux
1153.03,-4.40518e-16
1153.28,2.31037e-14
1153.53,3.84240e-15
1153.78,6.75974e-14
1154.03,3.02361e-15
1154.28,3.41208e-16
1154.54,-6.97194e-15
1154.79,3.08576e-14
1155.04,3.69533e-14
1155.29,4.71535e-14
1155.54,3.59259e-14
1155.79,2.79294e-14
1156.04,1.12541e-14
1156.30,2.59177e-14
1156.55,1.37710e-14
1156.80,1.28519e-15
1157.05,3.19152e-14
1157.30,3.11826e-14
1157.55,1.96802e-14
1157.81,2.92453e-14
1158.06,9.83203e-15
1158.31,3.09409e-14
1158.56,1.18123e-14
1158.81,6.76074e-15
1159.06,1.05588e-15
1159.32,2.37550e-14
1159.57,4.72464e-15
1159.82,-2.33758e-15
1160.07,9.90803e-15
1160.32,2.01380e-14
1160.57,2.84463e-14
1160.83,9.65363e-15
1161.08,1.75951e-14
1161.33,2.08123e-14
1161.58,2.54648e-14
1161.83,7.29486e-15
1162.08,-4.38094e-15
1162.34,3.32236e-14
1162.59,7.73093e-15
1162.84,7.61916e-15
1163.09,7.38340e-15
1163.34,4.90885e-14
1163.59,4.11394e-14
1163.85,1.72105e-14
1164.10,1.71700e-14
1164.35,3.00916e-14
1164.60,1.13107e-14
1164.85,2.76598e-15
1165.10,1.58568e-14
1165.36,8.91123e-15
1165.61,5.14642e-15
1165.86,1.24766e-14
1166.11,1.09564e-14
1166.36,2.22908e-16
1166.62,4.37007e-15
1166.87,9.75007e-15
1167.12,4.81530e-15
1167.37,2.11033e-14
1167.62,1.61043e-14
1167.87,2.35919e-14
1168.13,1.78930e-14
1168.38,1.26708e-14
1168.63,9.95059e-15
1168.88,1.23998e-14
1169.13,1.48449e-14
1169.38,6.10956e-15
1169.64,3.07128e-14
1169.89,1.30306e-14
1170.14,1.40626e-14
1170.39,3.03571e-15
1170.64,1.17515e-14
1170.90,2.33814e-14
1171.15,2.15670e-14
1171.40,1.38049e-14
1171.65,2.48272e-14
1171.90,8.19154e-15
