Wavelength (Ang),Flux
2221.31,1.18721e-16
2221.82,7.64192e-17
2222.34,2.44605e-16
2222.85,3.25280e-16
2223.37,2.03288e-16
2223.88,1.18302e-16
2224.40,9.63604e-17
2224.91,2.19997e-16
2225.43,8.81711e-17
2225.94,1.28509e-16
2226.45,1.27575e-16
2226.97,1.26742e-16
2227.48,1.12929e-16
2228.00,1.22632e-16
2228.51,8.27422e-17
2229.03,7.26342e-17
2229.54,2.49703e-16
2230.06,1.04996e-16
2230.57,1.61996e-16
2231.09,1.21835e-16
2231.60,1.38711e-16
2232.12,7.38810e-17
2232.63,8.21181e-17
2233.14,1.06123e-16
2233.66,1.13604e-16
2234.17,8.90445e-17
2234.69,8.11055e-17
2235.20,1.05759e-16
2235.72,1.06457e-16
2236.23,1.23336e-16
2236.75,1.89212e-16
2237.26,1.88890e-16
2237.78,1.39179e-16
2238.29,1.87209e-16
2238.80,1.05479e-16
2239.32,1.77619e-16
2239.83,4.86531e-17
2240.35,1.44601e-16
2240.86,8.02861e-17
2241.38,1.51833e-16
2241.89,1.75990e-16
2242.41,1.04121e-16
2242.92,4.81379e-17
2243.44,7.16124e-17
2243.95,1.89946e-16
2244.46,1.42922e-16
2244.98,1.11792e-16
2245.49,2.08149e-16
2246.01,1.04283e-16
2246.52,2.16163e-16
2247.04,1.83640e-16
2247.55,1.51533e-16
2248.07,1.34985e-16
2248.58,1.03008e-16
2249.09,1.49743e-16
2249.61,1.41678e-16
2250.12,1.10078e-16
2250.64,7.86430e-17
2251.15,1.64102e-16
2251.67,1.39842e-16
2252.18,1.54059e-16
2252.70,8.44091e-17
2253.21,1.22277e-16
2253.72,1.22562e-16
2254.24,8.46180e-17
2254.75,1.46116e-16
2255.27,1.84202e-16
2255.78,1.76176e-16
2256.30,6.92406e-17
2256.81,1.61778e-16
2257.32,8.52373e-17
2257.84,2.40059e-16
2258.35,4.66411e-17
2258.87,1.38940e-16
2259.38,1.46062e-16
2259.90,2.06336e-16
2260.41,9.14206e-17
2260.92,9.87532e-17
2261.44,7.62741e-17
2261.95,1.52815e-16
2262.47,1.30443e-16
2262.98,9.20886e-17
2263.50,2.14704e-16
2264.01,1.38122e-16
2264.52,1.69195e-16
2265.04,1.68920e-16
2265.55,1.14878e-16
2266.07,9.91973e-17
2266.58,1.67600e-16
2267.09,2.13457e-16
2267.61,1.37331e-16
2268.12,1.52074e-16
2268.64,1.06130e-16
2269.15,1.05512e-16
2269.67,2.02049e-16
2270.18,1.63532e-16
2270.69,1.11015e-16
2271.21,9.59761e-17
2271.72,8.85130e-17
2272.24,1.54959e-16
2272.75,1.68398e-16
2273.26,2.99168e-17
2273.78,1.04240e-16
2274.29,1.60069e-16
2274.81,6.71502e-17
2275.32,8.58196e-17
2275.84,1.78570e-16
2276.35,1.31493e-16
2276.86,1.30825e-16
2277.38,1.02742e-16
2277.89,1.21084e-16
2278.41,1.48889e-16
2278.92,1.58324e-16
2279.43,1.11871e-16
2279.95,5.65320e-17
2280.46,1.55128e-16
2280.98,6.47763e-17
2281.49,1.45350e-16
2282.00,9.20470e-17
2282.52,1.01648e-16
2283.03,1.46335e-16
2283.55,1.83634e-16
2284.06,1.02977e-16
2284.57,1.75150e-16
2285.09,1.37509e-16
2285.60,1.43800e-16
2286.12,1.93175e-16
2286.63,1.36176e-16
2287.14,6.45762e-17
2287.66,1.29444e-16
2288.17,1.42944e-16
2288.69,1.41796e-16
2289.20,1.25990e-16
2289.71,1.66387e-16
2290.23,1.51252e-16
2290.74,1.70992e-16
2291.26,1.56586e-16
2291.77,5.45496e-17
2292.28,1.56611e-16
2292.80,1.78080e-16
2293.31,1.44393e-16
2293.83,1.51694e-16
2294.34,1.51352e-16
2294.85,1.30637e-16
2295.37,1.17077e-16
2295.88,1.24512e-16
2296.40,1.52538e-16
2296.91,1.94222e-16
2297.42,1.03768e-16
2297.94,1.17183e-16
2298.45,2.66972e-16
2298.96,1.63536e-16
2299.48,1.15226e-16
2299.99,1.68869e-16
2300.51,1.74878e-16
2301.02,1.20532e-16
2301.53,1.66394e-16
2302.05,1.52264e-16
2302.56,1.57968e-16
2303.07,1.17800e-16
2303.59,1.62564e-16
2304.10,1.61856e-16
2304.62,1.74531e-16
2305.13,1.81103e-16
2305.64,1.49214e-16
2306.16,1.55845e-16
2306.67,1.36207e-16
2307.19,1.28863e-16
2307.70,1.53211e-16
2308.21,2.15546e-16
2308.73,1.45283e-16
2309.24,1.58082e-16
2309.75,1.51875e-16
2310.27,1.40069e-16
2310.78,1.28454e-16
2311.30,9.78713e-17
2311.81,7.96091e-17
2312.32,9.46759e-17
2312.84,1.30791e-16
2313.35,1.54283e-16
2313.86,1.21057e-16
2314.38,1.15087e-16
2314.89,1.58724e-16
2315.40,9.35467e-17
2315.92,1.42910e-16
2316.43,1.91322e-16
2316.95,1.05527e-16
2317.46,1.25575e-16
2317.97,1.72157e-16
2318.49,1.34993e-16
2319.00,1.38190e-16
2319.51,1.41142e-16
2320.03,2.38645e-16
2320.54,1.48438e-16
2321.05,8.57866e-17
2321.57,1.40567e-16
2322.08,1.59439e-16
2322.60,1.41902e-16
2323.11,1.97809e-16
2323.62,1.66772e-16
2324.14,1.78430e-16
2324.65,1.59682e-16
2325.16,1.78352e-16
2325.68,2.34839e-16
2326.19,2.86664e-16
2326.70,2.50825e-16
2327.22,2.77544e-16
2327.73,3.86694e-16
2328.24,2.55318e-16
2328.76,4.50643e-16
2329.27,5.38352e-16
2329.79,5.33787e-16
2330.30,8.83274e-16
2330.81,8.57300e-16
2331.33,8.40721e-16
2331.84,9.73137e-16
2332.35,1.02736e-15
2332.87,1.16818e-15
2333.38,1.21982e-15
2333.89,1.29913e-15
2334.41,1.25102e-15
2334.92,1.35894e-15
2335.43,1.23980e-15
2335.95,1.33597e-15
2336.46,1.28292e-15
2336.97,1.28447e-15
2337.49,1.31962e-15
2338.00,1.10430e-15
2338.51,1.09808e-15
2339.03,1.24939e-15
2339.54,1.00964e-15
2340.05,8.27906e-16
2340.57,7.22826e-16
2341.08,7.24498e-16
2341.60,4.44470e-16
2342.11,4.29624e-16
2342.62,3.96004e-16
2343.14,3.19301e-16
2343.65,2.98065e-16
2344.16,3.12910e-16
2344.68,2.81418e-16
2345.19,3.09046e-16
2345.70,3.14744e-16
2346.22,2.46447e-16
2346.73,3.32779e-16
2347.24,2.59978e-16
2347.76,2.39861e-16
2348.27,2.31917e-16
2348.78,2.41801e-16
2349.30,2.58340e-16
2349.81,2.15597e-16
2350.32,2.05018e-16
2350.84,2.40008e-16
2351.35,1.40719e-16
2351.86,2.54660e-16
2352.38,1.59603e-16
2352.89,1.37622e-16
2353.40,1.27997e-16
2353.92,1.37451e-16
2354.43,9.75084e-17
2354.94,1.55790e-16
2355.46,1.12331e-16
2355.97,1.40506e-16
2356.48,1.62149e-16
2357.00,2.12437e-16
2357.51,1.71311e-16
2358.02,1.41973e-16
2358.53,1.24316e-16
2359.05,1.29421e-16
2359.56,1.41203e-16
2360.07,2.05127e-16
2360.59,1.32672e-16
2361.10,1.91910e-16
2361.61,1.69173e-16
2362.13,1.80712e-16
2362.64,1.85856e-16
2363.15,1.79154e-16
