Wavelength (Ang),Flux
2226.40,3.61644e-17
2226.91,5.17582e-17
2227.43,4.51833e-18
2227.94,-2.71408e-17
2228.46,4.05386e-17
2228.97,5.28450e-17
2229.49,-7.53723e-18
2230.00,-1.96946e-17
2230.52,2.41269e-17
2231.03,-5.11004e-18
2231.54,-1.48768e-17
2232.06,4.63167e-18
2232.57,4.37139e-17
2233.09,-5.12446e-18
2233.60,4.30219e-17
2234.12,3.30112e-17
2234.63,4.22821e-17
2235.14,2.34630e-17
2235.66,2.36429e-17
2236.17,-2.43756e-17
2236.69,-1.47780e-17
2237.20,-2.44507e-17
2237.72,5.25588e-17
2238.23,1.40274e-17
2238.74,1.39944e-17
2239.26,-2.40964e-17
2239.77,1.00174e-16
2240.29,-2.42839e-17
2240.80,-5.12428e-18
2241.31,3.35254e-17
2241.83,3.34979e-17
2242.34,-1.47439e-17
2242.86,1.40389e-17
2243.37,4.44188e-18
2243.89,2.32673e-17
2244.40,-4.98222e-18
2244.91,3.19794e-17
2245.43,-4.91070e-18
2245.94,3.17181e-17
2246.46,-4.91147e-18
2246.97,3.19394e-17
2247.48,-1.42775e-17
2248.00,5.10315e-17
2248.51,2.30917e-17
2249.03,4.34832e-18
2249.54,-1.44153e-17
2250.06,-5.01183e-18
2250.57,4.28792e-18
2251.08,-3.26029e-17
2251.60,-2.32533e-17
2252.11,4.97837e-17
2252.63,-3.20202e-17
2253.14,4.16651e-18
2253.65,-4.87230e-18
2254.17,1.32228e-17
2254.68,-1.38968e-17
2255.20,2.21008e-17
2255.71,1.30932e-17
2256.22,4.14054e-18
2256.74,4.18369e-18
2257.25,-1.42376e-17
2257.77,2.30318e-17
2258.28,-1.45335e-17
2258.79,-5.10030e-18
2259.31,1.35990e-17
2259.82,-2.34880e-17
2260.34,2.25577e-17
2260.85,1.32914e-17
2261.36,-2.29852e-17
2261.88,-4.84153e-18
2262.39,5.69718e-17
2262.91,-4.79997e-18
2263.42,-2.27042e-17
2263.93,2.22529e-17
2264.45,4.18017e-18
2264.96,-1.43131e-17
2265.48,-5.06698e-18
2265.99,3.20658e-17
2266.50,3.19341e-17
2267.02,4.16244e-18
2267.53,3.14228e-17
2268.05,3.11675e-17
2268.56,-2.28887e-17
2269.07,2.19045e-17
2269.59,3.93418e-17
2270.10,3.95011e-18
2270.62,2.11459e-17
2271.13,-1.32459e-17
2271.64,-4.67792e-18
2272.16,2.95253e-17
2272.67,3.88197e-18
2273.19,-3.93490e-17
2273.70,2.56827e-17
2274.21,3.94844e-18
2274.73,1.49106e-17
2275.24,-2.88481e-17
2275.75,-6.95243e-18
2276.27,3.63765e-17
2276.78,-1.77421e-17
2277.30,3.89614e-18
2277.81,2.55708e-17
2278.32,3.89865e-18
2278.84,-1.77183e-17
2279.35,-2.83073e-17
2279.86,2.49850e-17
2280.38,-1.72730e-17
2280.89,-6.74170e-18
2281.41,2.48485e-17
2281.92,2.49435e-17
2282.43,1.44194e-17
2282.95,3.80819e-18
2283.46,-2.81001e-17
2283.98,-4.71288e-18
2284.49,1.23681e-17
2285.00,4.67124e-17
2285.52,1.23779e-17
2286.03,2.09029e-17
2286.54,1.23763e-17
2287.06,1.24132e-17
2287.57,2.10052e-17
2288.08,2.93786e-17
2288.60,2.06473e-17
2289.11,-1.30194e-17
2289.63,3.69397e-17
2290.14,2.84457e-17
2290.65,2.00244e-17
2291.17,-4.53378e-18
2291.68,1.18132e-17
2292.19,3.65149e-18
2292.71,2.86040e-17
2293.22,1.20413e-17
2293.74,-4.64089e-18
2294.25,3.66554e-18
2294.76,-4.56291e-18
2295.28,-1.26951e-17
2295.79,3.62590e-17
2296.30,-2.10572e-17
2296.82,2.87900e-17
2297.33,3.76625e-17
2297.84,2.94283e-17
2298.36,3.77154e-18
2298.87,-4.73152e-18
2299.39,2.05649e-17
2299.90,-2.98543e-17
2300.41,-1.30585e-17
2300.93,2.86920e-17
2301.44,-2.11818e-17
2301.95,-1.27738e-17
2302.47,3.59294e-17
2302.98,-2.05207e-17
2303.49,2.73936e-17
2304.01,-1.23552e-17
2304.52,1.13048e-17
2305.03,3.45821e-17
2305.55,3.39198e-18
2306.06,1.87096e-17
2306.58,1.85859e-17
2307.09,1.09155e-17
2307.60,-4.23373e-18
2308.12,3.29018e-18
2308.63,1.07305e-17
2309.14,2.55108e-17
2309.66,4.76956e-17
2310.17,2.55731e-17
2310.68,-1.91863e-17
2311.20,1.08921e-17
2311.71,-1.19793e-17
2312.22,-4.39206e-18
2312.74,1.14860e-17
2313.25,1.17696e-17
2313.76,2.88563e-17
2314.28,1.23869e-17
2314.79,1.26964e-17
2315.30,-1.40305e-17
2315.82,-2.31653e-17
2316.33,-2.30676e-17
2316.84,-5.02262e-18
2317.36,3.82881e-18
2317.87,-4.84126e-18
2318.39,-4.72294e-18
2318.90,3.54885e-18
2319.41,-1.23748e-17
2319.93,-1.20483e-17
2320.44,-4.24526e-18
2320.95,-1.15696e-17
2321.47,1.05439e-17
2321.98,1.05775e-17
2322.49,-1.91351e-17
2323.01,1.08342e-17
2323.52,-1.19412e-17
2324.03,4.12706e-17
2324.55,-1.17457e-17
2325.06,3.26645e-17
2325.57,1.04688e-17
2326.09,1.04352e-17
2326.60,-1.14555e-17
2327.11,-4.16320e-18
2327.63,2.54953e-17
2328.14,-1.17162e-17
2328.65,-1.93532e-17
2329.17,4.11966e-17
2329.68,3.29505e-18
2330.19,1.84424e-17
2330.71,-4.27729e-18
