Wavelength (Ang),Flux
1138.41,1.72286e-14
1140.16,3.89731e-15
1141.91,3.42285e-15
1143.65,1.60188e-14
1145.40,-1.17015e-15
1147.14,-1.03090e-15
1148.89,-9.09371e-16
1150.63,1.81062e-15
1152.38,1.60097e-15
1154.13,-2.67970e-15
1155.87,3.08011e-15
1157.62,-5.36352e-15
1159.36,2.44984e-15
1161.11,4.79010e-15
1162.85,-1.52688e-15
1164.60,-3.48369e-15
1166.35,9.24326e-15
1168.09,-2.68458e-16
1169.84,1.34058e-15
1171.58,5.02441e-16
1173.33,3.81787e-15
1175.08,4.28322e-16
1176.82,3.97729e-16
1178.57,1.44578e-15
1180.31,6.15697e-15
1182.06,3.58561e-15
1183.81,1.82540e-15
1185.55,2.59403e-15
1187.30,2.79299e-15
1189.04,2.92718e-15
1190.79,3.43636e-15
1192.53,2.89649e-15
1194.28,1.81825e-15
1196.03,4.50458e-15
1197.77,1.38762e-15
1199.52,5.89206e-15
1201.26,8.41434e-15
1203.01,8.58888e-15
1204.76,1.00349e-14
1206.50,1.13121e-14
1208.25,1.92091e-14
1209.99,2.77613e-14
1211.74,3.63550e-14
1213.49,4.63322e-14
1215.23,5.42962e-14
1216.98,4.93447e-14
1218.72,4.88924e-14
1220.47,4.77709e-14
1222.22,4.08977e-14
1223.96,3.96160e-14
1225.71,4.19024e-14
1227.46,4.58902e-14
1229.20,3.78058e-14
1230.95,3.43508e-14
1232.69,2.07914e-14
1234.44,1.40163e-14
1236.19,1.06037e-14
1237.93,9.34765e-15
1239.68,5.84272e-15
1241.42,5.67630e-15
1243.17,8.03775e-15
1244.92,4.62721e-15
1246.66,5.20863e-15
1248.41,4.26964e-15
1250.16,3.89373e-15
1251.90,2.97559e-15
1253.65,3.79989e-15
1255.39,2.22480e-15
1257.14,2.89910e-15
1258.89,2.00988e-15
1260.63,1.60785e-15
1262.38,1.90217e-15
1264.12,2.27695e-15
1265.87,2.15969e-15
1267.62,1.09532e-15
1269.36,1.72296e-15
1271.11,2.49475e-15
1272.86,1.99167e-15
1274.60,1.96186e-15
1276.35,1.78031e-15
1278.10,1.46260e-15
1279.84,1.66542e-15
1281.59,2.30287e-15
1283.33,1.77295e-15
1285.08,1.60727e-15
1286.83,2.07553e-15
1288.57,1.97875e-15
1290.32,1.95579e-15
1292.07,1.32649e-15
1293.81,1.98072e-15
1295.56,2.62406e-15
1297.30,2.40988e-15
1299.05,2.00431e-15
1300.80,1.80041e-15
1302.54,1.59281e-15
1304.29,2.97866e-15
1306.04,1.93126e-15
1307.78,2.22338e-15
1309.53,1.34150e-15
1311.28,2.31886e-15
1313.02,3.03650e-15
1314.77,2.47060e-15
1316.51,1.72800e-15
1318.26,2.79264e-15
1320.01,2.05601e-15
1321.75,2.50941e-15
1323.50,2.42625e-15
1325.25,1.71053e-15
1326.99,1.63332e-15
1328.74,1.83956e-15
1330.48,2.37503e-15
1332.23,2.30042e-15
1333.98,2.22546e-15
1335.72,2.86852e-15
1337.47,2.58422e-15
1339.22,2.63669e-15
1340.96,2.68304e-15
1342.71,1.75743e-15
1344.46,2.33945e-15
1346.20,2.59661e-15
1347.95,2.59604e-15
1349.70,2.53909e-15
1351.44,1.63254e-15
1353.19,2.74020e-15
1354.93,1.77771e-15
1356.68,2.34700e-15
1358.43,2.06760e-15
1360.17,2.20347e-15
1361.92,1.41180e-15
1363.67,1.64985e-15
1365.41,1.98736e-15
1367.16,2.07574e-15
1368.91,1.72540e-15
1370.65,1.72509e-15
1372.40,1.82342e-15
1374.14,2.60487e-15
1375.89,1.75088e-15
1377.64,2.71899e-15
1379.38,1.98583e-15
1381.13,2.42664e-15
1382.88,2.03842e-15
1384.62,2.07988e-15
1386.37,2.89361e-15
1388.12,2.49105e-15
1389.86,1.75733e-15
1391.61,3.31952e-15
1393.35,2.96133e-15
1395.10,3.40338e-15
1396.85,3.65395e-15
1398.59,3.44084e-15
1400.34,4.06540e-15
1402.09,4.77687e-15
1403.83,3.94572e-15
1405.58,4.71066e-15
1407.33,3.43117e-15
1409.07,3.78117e-15
1410.82,3.12651e-15
1412.56,3.76601e-15
1414.31,2.72066e-15
1416.06,3.05799e-15
1417.80,2.57457e-15
1419.55,2.74744e-15
1421.30,2.25663e-15
1423.04,1.80587e-15
1424.79,1.82682e-15
1426.54,2.18941e-15
1428.28,1.96283e-15
1430.03,1.74294e-15
1431.77,1.77516e-15
1433.52,1.55849e-15
1435.27,1.92670e-15
1437.01,2.33369e-15
1438.76,1.46860e-15
1440.51,1.96225e-15
1442.25,1.80019e-15
1444.00,2.00786e-15
1445.75,1.67917e-15
1447.49,2.13583e-15
1449.24,1.18559e-15
1450.98,2.05476e-15
1452.73,2.43031e-15
1454.48,2.14128e-15
1456.22,1.51987e-15
1457.97,2.13379e-15
1459.72,1.59034e-15
1461.46,1.54125e-15
1463.21,1.86185e-15
1464.95,1.88576e-15
1466.70,1.98890e-15
1468.45,1.33384e-15
1470.19,1.59739e-15
1471.94,2.28393e-15
1473.69,1.26024e-15
1475.43,2.20501e-15
1477.18,2.15090e-15
1478.92,2.13960e-15
1480.67,2.32818e-15
1482.42,2.48236e-15
1484.16,2.97659e-15
1485.91,2.51387e-15
1487.66,2.27809e-15
1489.40,2.64561e-15
1491.15,3.35804e-15
1492.89,2.87532e-15
1494.64,2.81005e-15
1496.39,2.77582e-15
1498.13,2.99934e-15
1499.88,2.57577e-15
1501.62,2.00874e-15
1503.37,2.22962e-15
1505.12,2.11247e-15
1506.86,2.99920e-15
1508.61,2.46907e-15
1510.35,1.79802e-15
1512.10,1.72084e-15
1513.85,2.01917e-15
1515.59,2.25038e-15
1517.34,2.07649e-15
1519.09,1.97361e-15
1520.83,2.31373e-15
1522.58,2.08559e-15
1524.32,1.66787e-15
1526.07,2.26252e-15
1527.82,2.15037e-15
1529.56,2.64055e-15
1531.31,3.31424e-15
1533.05,3.57198e-15
1534.80,3.96970e-15
1536.55,4.29001e-15
1538.29,4.48932e-15
1540.04,4.78399e-15
1541.78,6.09913e-15
1543.53,6.93671e-15
1545.28,7.46520e-15
1547.02,8.76289e-15
1548.77,1.06922e-14
1550.51,1.14839e-14
1552.26,1.24823e-14
1554.01,1.24351e-14
1555.75,1.09936e-14
1557.50,1.06242e-14
1559.24,9.75294e-15
1560.99,8.05350e-15
1562.73,6.78696e-15
1564.48,6.28848e-15
1566.23,4.54274e-15
1567.97,4.63197e-15
1569.72,4.20022e-15
1571.46,3.18865e-15
1573.21,2.66557e-15
1574.96,2.55163e-15
1576.70,2.40788e-15
1578.45,2.42187e-15
1580.19,2.37664e-15
1581.94,1.90293e-15
1583.68,2.27177e-15
1585.43,2.15251e-15
1587.18,2.46641e-15
1588.92,1.72045e-15
1590.67,1.62079e-15
1592.41,2.25531e-15
1594.16,2.05966e-15
1595.90,2.35110e-15
1597.65,2.33835e-15
1599.39,2.66472e-15
1601.14,2.15574e-15
1602.89,2.15967e-15
1604.63,2.16032e-15
1606.38,1.97601e-15
1608.12,1.88189e-15
1609.87,1.84480e-15
1611.61,1.51117e-15
1613.36,1.77158e-15
1615.10,2.03580e-15
1616.85,1.41172e-15
1618.60,2.18515e-15
1620.34,2.36469e-15
1622.09,2.36498e-15
1623.83,2.15854e-15
1625.58,1.95069e-15
1627.32,2.12827e-15
1629.07,2.32745e-15
1630.81,2.22918e-15
1632.56,2.75116e-15
1634.30,2.72893e-15
1636.05,3.03323e-15
1637.80,2.97872e-15
1639.54,4.27660e-15
1641.29,4.18322e-15
1643.03,4.70655e-15
1644.78,6.11346e-15
1646.52,5.04771e-15
1648.27,4.75600e-15
1650.01,4.40092e-15
1651.76,4.27201e-15
1653.50,3.62851e-15
1655.25,4.16665e-15
1656.99,3.50411e-15
1658.74,3.43820e-15
1660.48,3.14605e-15
1662.23,3.16680e-15
1663.97,3.30960e-15
1665.72,3.33725e-15
1667.46,4.12967e-15
1669.21,4.29053e-15
1670.95,2.98267e-15
1672.70,3.81656e-15
1674.44,3.10560e-15
1676.19,2.62565e-15
1677.93,2.57426e-15
1679.68,2.57995e-15
1681.42,2.26815e-15
1683.17,2.40224e-15
1684.91,2.22600e-15
1686.66,2.46937e-15
1688.40,1.73788e-15
1690.15,2.05703e-15
1691.89,1.53259e-15
1693.64,1.18502e-15
1695.38,1.97039e-15
1697.13,1.76270e-15
1698.87,1.55758e-15
1700.62,1.55291e-15
1702.36,1.54928e-15
1704.11,1.78185e-15
1705.85,1.61514e-15
1707.60,1.75628e-15
1709.34,2.16650e-15
1711.09,2.05564e-15
1712.83,1.64049e-15
1714.58,2.13913e-15
1716.32,2.03864e-15
1718.07,2.13512e-15
1719.81,1.92857e-15
1721.56,1.72169e-15
1723.30,1.51880e-15
1725.04,1.90052e-15
1726.79,2.32152e-15
1728.53,2.26761e-15
1730.28,1.60650e-15
1732.02,1.89929e-15
1733.77,2.11254e-15
1735.51,2.45788e-15
1737.26,1.95226e-15
1739.00,2.21030e-15
1740.74,2.25678e-15
1742.49,2.30525e-15
1744.23,2.67446e-15
1745.98,2.51751e-15
1747.72,2.77959e-15
1749.47,2.98897e-15
1751.21,2.96071e-15
1752.95,3.77870e-15
1754.70,4.04943e-15
1756.44,3.89937e-15
1758.19,3.74524e-15
1759.93,4.02468e-15
1761.68,3.27290e-15
1763.42,3.03990e-15
1765.16,2.73518e-15
1766.91,2.85587e-15
1768.65,2.29881e-15
1770.40,2.29073e-15
1772.14,2.27861e-15
1773.88,2.01349e-15
1775.63,1.34153e-15
1777.37,1.79774e-15
1779.12,1.62716e-15
1780.86,1.61222e-15
1782.60,1.66331e-15
1784.35,2.10703e-15
1786.09,1.46224e-15
1787.84,1.89575e-15
1789.58,1.58575e-15
1791.32,1.60581e-15
1793.07,1.44981e-15
1794.81,1.55905e-15
1796.56,1.58375e-15
1798.30,1.75458e-15
1800.04,1.86898e-15
1801.79,2.06557e-15
1803.53,2.10925e-15
1805.27,2.21731e-15
1807.02,2.14934e-15
1808.76,2.25688e-15
1810.50,2.29142e-15
1812.25,2.09213e-15
1813.99,2.70157e-15
1815.74,2.49424e-15
1817.48,3.11622e-15
1819.22,2.93553e-15
1820.97,2.84674e-15
1822.71,3.47082e-15
1824.45,3.09115e-15
1826.20,2.68255e-15
1827.94,2.24939e-15
1829.68,2.38889e-15
1831.43,1.93591e-15
1833.17,2.32769e-15
1834.91,2.04039e-15
1836.66,1.64234e-15
1838.40,1.92026e-15
1840.14,1.72237e-15
1841.89,1.77701e-15
1843.63,1.28354e-15
1845.37,1.50323e-15
1847.11,1.69852e-15
1848.86,1.44964e-15
1850.60,2.23505e-15
1852.34,1.39659e-15
1854.09,1.88132e-15
1855.83,1.58100e-15
1857.57,1.80746e-15
1859.32,2.11597e-15
1861.06,1.88876e-15
1862.80,1.59619e-15
1864.54,2.38888e-15
1866.29,2.39025e-15
1868.03,1.97690e-15
1869.77,1.93017e-15
1871.52,1.92969e-15
1873.26,1.68459e-15
1875.00,1.74701e-15
1876.74,1.96023e-15
1878.49,2.05900e-15
1880.23,1.92503e-15
1881.97,2.50440e-15
1883.71,2.98079e-15
1885.46,3.48738e-15
1887.20,3.32860e-15
1888.94,3.83243e-15
1890.68,4.36448e-15
1892.43,4.52037e-15
1894.17,5.28298e-15
1895.91,5.80896e-15
1897.65,5.70122e-15
1899.40,5.54837e-15
1901.14,6.35993e-15
1902.88,7.00762e-15
1904.62,6.27570e-15
1906.37,8.59229e-15
1908.11,1.04467e-14
1909.85,1.22662e-14
1911.59,1.34433e-14
1913.33,1.37828e-14
1915.08,1.25410e-14
1916.82,1.14843e-14
1918.56,8.99302e-15
1920.30,7.58404e-15
1922.04,6.88433e-15
1923.79,5.51045e-15
1925.53,3.89402e-15
1927.27,3.48568e-15
1929.01,3.03597e-15
1930.75,2.53636e-15
1932.50,2.77709e-15
1934.24,2.21691e-15
1935.98,1.97744e-15
1937.72,1.90895e-15
1939.46,1.63291e-15
1941.20,1.48644e-15
1942.95,1.87944e-15
1944.69,1.70969e-15
1946.43,1.22472e-15
1948.17,1.64666e-15
1949.91,1.31275e-15
1951.65,1.45265e-15
1953.40,1.42607e-15
1955.14,1.68046e-15
1956.88,1.61411e-15
1958.62,1.59047e-15
1960.36,1.54968e-15
1962.10,1.28734e-15
1963.84,1.50646e-15
1965.59,1.46308e-15
1967.33,1.44301e-15
1969.07,1.85875e-15
1970.81,1.58239e-15
1972.55,1.14257e-15
1974.29,1.89451e-15
1976.03,1.59143e-15
1977.77,1.29200e-15
1979.51,1.83337e-15
1981.26,1.47329e-15
1983.00,1.30813e-15
1984.74,1.25994e-15
1986.48,1.55356e-15
1988.22,1.40443e-15
1989.96,1.81447e-15
1991.70,1.52370e-15
1993.44,1.44756e-15
1995.18,1.42036e-15
1996.92,1.55589e-15
1998.66,1.43929e-15
2000.40,1.18149e-15
2002.15,1.65541e-15
2003.89,1.51396e-15
2005.63,1.78317e-15
2007.37,1.46090e-15
2009.11,1.85820e-15
2010.85,1.21708e-15
2012.59,1.31681e-15
2014.33,1.68123e-15
2016.07,1.10834e-15
2017.81,1.60867e-15
2019.55,1.40392e-15
2021.29,1.32870e-15
2023.03,1.22963e-15
2024.77,1.41664e-15
2026.51,1.45918e-15
2028.25,1.32008e-15
2029.99,1.44863e-15
2031.73,1.47690e-15
2033.47,1.25490e-15
2035.21,1.23364e-15
2036.95,1.40859e-15
2038.69,1.48186e-15
2040.43,1.12876e-15
2042.17,1.26542e-15
2043.91,1.34891e-15
2045.65,1.31936e-15
2047.39,1.21158e-15
2049.13,1.29482e-15
2050.87,1.59058e-15
2052.61,1.42324e-15
2054.35,1.25848e-15
2056.09,1.62641e-15
2057.83,1.60452e-15
2059.57,1.32858e-15
2061.31,1.22603e-15
2063.05,1.58048e-15
2064.79,1.71183e-15
2066.53,1.17587e-15
2068.27,1.48760e-15
2070.00,1.33778e-15
2071.74,1.58095e-15
2073.48,1.50008e-15
2075.22,1.02204e-15
2076.96,1.32473e-15
2078.70,1.19708e-15
