Wavelength (Ang),Flux
3235.42,-4.18965e-18
3236.18,1.07115e-17
3236.93,-4.12121e-18
3237.68,1.05621e-17
3238.44,1.42084e-17
3239.19,6.88086e-18
3239.94,-4.38216e-19
3240.70,2.87225e-17
3241.45,2.02145e-17
3242.21,-1.66186e-18
3242.96,-9.02288e-18
3243.71,2.53472e-17
3244.47,2.16587e-17
3245.22,2.71311e-17
3245.98,1.42160e-17
3246.73,1.41409e-17
3247.48,2.50534e-17
3248.24,6.11046e-18
3248.99,6.13022e-18
3249.74,1.34340e-17
3250.50,1.04796e-17
3251.25,2.06001e-17
3252.01,1.61707e-17
3252.76,2.03366e-17
3253.51,1.87921e-17
3254.27,1.16250e-17
3255.02,2.02508e-17
3255.78,2.59653e-17
3256.53,1.73831e-17
3257.28,2.72689e-17
3258.04,2.44202e-17
3258.79,3.72455e-17
3259.54,3.86839e-17
3260.30,3.58627e-17
3261.05,4.30278e-17
3261.80,3.89249e-17
3262.56,4.19474e-17
3263.31,4.05466e-17
3264.07,4.74741e-17
3264.82,3.57836e-17
3265.57,3.42062e-17
3266.33,3.43126e-17
3267.08,2.87076e-17
3267.83,3.16316e-17
3268.59,3.43828e-17
3269.34,4.14185e-17
3270.09,2.99316e-17
3270.85,1.86559e-17
3271.60,4.44726e-17
3272.36,3.91990e-17
3273.11,3.08061e-17
3273.86,1.76707e-17
3274.62,3.11108e-18
3275.37,2.44881e-17
3276.12,4.27799e-17
3276.88,2.98416e-17
3277.63,2.54851e-17
3278.38,1.84163e-17
3279.14,1.56378e-17
3279.89,3.11597e-17
3280.64,1.99988e-17
3281.40,1.86746e-17
3282.15,1.44287e-17
3282.91,2.14693e-17
3283.66,2.84471e-17
3284.41,2.55644e-17
3285.17,1.71050e-17
3285.92,3.54459e-17
3286.67,3.12669e-17
3287.43,2.70271e-17
3288.18,3.24378e-17
3288.93,4.99417e-17
3289.69,3.70450e-17
3290.44,4.63248e-17
3291.19,2.19086e-17
3291.95,2.59645e-17
3292.70,4.22407e-17
3293.45,4.77757e-17
3294.21,4.25527e-17
3294.96,3.18126e-17
3295.71,5.40754e-17
3296.47,5.14279e-17
3297.22,4.29747e-17
3297.97,6.62764e-17
3298.73,5.24284e-17
3299.48,4.42922e-17
3300.23,4.02526e-17
3300.99,3.47796e-17
3301.74,5.55411e-17
3302.49,4.69813e-17
3303.25,3.71416e-17
3304.00,4.79463e-17
3304.75,6.43402e-17
3305.51,6.30791e-17
3306.26,6.98170e-17
3307.01,6.69800e-17
3307.77,6.39414e-17
3308.52,9.20511e-17
3309.27,8.22430e-17
3310.03,7.92079e-17
3310.78,9.45958e-17
3311.53,9.94234e-17
3312.28,7.76069e-17
3313.04,8.42918e-17
3313.79,7.80311e-17
3314.54,9.50008e-17
3315.30,7.67069e-17
3316.05,6.29017e-17
3316.80,5.49804e-17
3317.56,8.50301e-17
3318.31,9.51492e-17
3319.06,9.64953e-17
3319.82,1.27787e-16
3320.57,1.31050e-16
3321.32,1.36618e-16
3322.08,1.40186e-16
3322.83,1.36968e-16
3323.58,1.31105e-16
3324.33,1.19493e-16
3325.09,1.73486e-16
3325.84,1.40636e-16
3326.59,1.73915e-16
3327.35,1.94949e-16
3328.10,2.09561e-16
3328.85,1.91731e-16
3329.61,1.85382e-16
3330.36,1.75250e-16
3331.11,1.82518e-16
3331.86,1.95257e-16
3332.62,2.11256e-16
3333.37,2.39922e-16
3334.12,2.15463e-16
3334.88,2.16261e-16
3335.63,1.64137e-16
3336.38,1.98430e-16
3337.14,1.66806e-16
3337.89,1.84510e-16
3338.64,1.75481e-16
3339.39,1.72033e-16
3340.15,1.50316e-16
3340.90,1.42544e-16
3341.65,1.48602e-16
3342.41,1.58533e-16
3343.16,1.73689e-16
3343.91,2.00841e-16
3344.66,2.02610e-16
3345.42,1.80176e-16
3346.17,1.70401e-16
3346.92,1.42803e-16
3347.68,1.41652e-16
3348.43,1.15828e-16
3349.18,7.90742e-17
3349.93,8.80759e-17
3350.69,1.00041e-16
3351.44,1.39453e-16
3352.19,1.48849e-16
3352.95,1.47403e-16
3353.70,1.45864e-16
3354.45,1.52251e-16
3355.20,1.01737e-16
3355.96,4.96601e-17
3356.71,1.20136e-16
3357.46,1.53856e-16
3358.21,1.86311e-16
3358.97,1.90548e-16
3359.72,1.81726e-16
3360.47,1.97249e-16
3361.23,1.95897e-16
3361.98,2.10248e-16
3362.73,2.03167e-16
3363.48,2.12570e-16
3364.24,1.87236e-16
3364.99,1.72353e-16
3365.74,1.70047e-16
3366.49,1.79379e-16
3367.25,1.70519e-16
3368.00,1.82622e-16
3368.75,1.72079e-16
3369.50,1.93665e-16
3370.26,1.35151e-16
3371.01,2.15245e-16
3371.76,1.57977e-16
3372.51,1.68660e-16
3373.27,1.52408e-16
3374.02,1.10788e-16
3374.77,1.21168e-16
3375.53,1.28114e-16
3376.28,9.92982e-17
3377.03,8.75315e-17
3377.78,9.57227e-17
3378.54,1.16718e-16
3379.29,9.42762e-17
3380.04,9.61031e-17
3380.79,7.32809e-17
3381.55,5.96730e-17
3382.30,7.08640e-17
3383.05,5.84610e-17
3383.80,7.00382e-17
3384.56,4.31817e-17
3385.31,5.80706e-17
3386.06,5.28010e-17
3386.81,3.39300e-17
3387.57,5.79209e-17
3388.32,5.43214e-17
3389.07,3.80945e-17
3389.82,3.68892e-17
3390.58,2.67829e-17
3391.33,2.56015e-17
3392.08,6.50911e-18
3392.83,1.43403e-17
3393.58,2.22695e-17
3394.34,1.05996e-17
3395.09,9.30140e-18
3395.84,1.97858e-17
3396.59,1.82939e-17
3397.35,1.03670e-17
3398.10,2.54866e-17
3398.85,2.91385e-17
3399.60,1.64358e-17
3400.36,6.36019e-18
3401.11,2.26057e-17
3401.86,2.00959e-17
3402.61,2.64161e-17
3403.37,2.13819e-17
3404.12,4.87999e-17
3404.87,2.37059e-17
3405.62,2.24708e-17
3406.37,4.63388e-17
3407.13,5.55550e-17
3407.88,3.06557e-17
3408.63,4.51378e-17
3409.38,3.78019e-17
3410.14,9.31477e-17
3410.89,7.38078e-17
3411.64,7.38243e-17
3412.39,7.96981e-17
3413.14,8.00108e-17
3413.90,1.17206e-16
3414.65,8.15408e-17
3415.40,8.84163e-17
3416.15,8.06185e-17
3416.91,8.70906e-17
3417.66,6.64208e-17
3418.41,5.41303e-17
3419.16,7.81027e-17
3419.91,6.46390e-17
3420.67,7.33759e-17
3421.42,9.93946e-17
3422.17,6.90834e-17
3422.92,8.80764e-17
3423.68,7.51600e-17
3424.43,9.37475e-17
3425.18,8.86405e-17
3425.93,8.39094e-17
3426.68,7.22450e-17
3427.44,9.13797e-17
3428.19,1.26416e-16
3428.94,1.22518e-16
3429.69,1.19193e-16
3430.44,1.22921e-16
3431.20,1.16475e-16
3431.95,1.02641e-16
3432.70,1.11748e-16
3433.45,8.65536e-17
3434.20,9.13064e-17
3434.96,5.09894e-17
3435.71,6.67610e-17
3436.46,8.49020e-17
3437.21,8.98702e-17
3437.96,6.43550e-17
3438.72,7.30848e-17
3439.47,6.00519e-17
3440.22,8.29398e-17
3440.97,8.36904e-17
3441.72,7.67198e-17
3442.48,7.66529e-17
3443.23,7.13540e-17
3443.98,7.35977e-17
3444.73,8.59816e-17
3445.48,7.08168e-17
3446.24,8.51335e-17
3446.99,7.10801e-17
3447.74,8.90129e-17
3448.49,7.07916e-17
3449.24,7.35755e-17
3450.00,8.51551e-17
3450.75,8.91124e-17
3451.50,8.13372e-17
3452.25,9.29849e-17
3453.00,1.01932e-16
3453.75,1.16179e-16
3454.51,9.92785e-17
3455.26,9.97685e-17
3456.01,9.66531e-17
3456.76,9.58311e-17
3457.51,1.05686e-16
3458.27,1.29851e-16
3459.02,1.44431e-16
3459.77,1.47866e-16
3460.52,1.33294e-16
3461.27,9.68267e-17
3462.02,8.74392e-17
3462.78,8.12850e-17
3463.53,7.98143e-17
3464.28,1.10033e-16
3465.03,1.45345e-16
3465.78,1.11194e-16
3466.54,8.15915e-17
3467.29,7.15127e-17
3468.04,7.23294e-17
3468.79,9.62019e-17
3469.54,1.40531e-16
3470.29,1.62913e-16
