Wavelength (Ang),Flux
1590.30,-8.51677e-15
1590.66,-5.14079e-15
1591.02,-1.69810e-14
1591.38,-1.25666e-14
1591.74,-1.42438e-15
1592.10,-1.16199e-15
1592.46,-7.41793e-15
1592.82,-4.69889e-15
1593.18,-2.95155e-15
1593.55,3.37995e-15
1593.91,-7.78094e-15
1594.27,1.08047e-14
1594.63,9.80865e-16
1594.99,-2.57079e-15
1595.35,3.25852e-15
1595.71,-2.72204e-15
1596.07,-3.14033e-15
1596.43,3.95682e-15
1596.79,-3.93995e-15
1597.15,-3.90299e-15
1597.51,-6.84512e-15
1597.87,2.39508e-15
1598.23,-2.43259e-15
1598.59,-3.36203e-15
1598.95,-6.41582e-16
1599.31,-6.43403e-17
1599.67,3.53325e-15
1600.03,-8.42072e-16
1600.39,-3.51341e-15
1600.75,-9.74012e-17
1601.11,-2.37897e-15
1601.47,2.90896e-16
1601.83,-2.66241e-15
1602.19,-1.12624e-15
1602.55,7.28598e-16
1602.91,-1.03212e-15
1603.27,-7.91541e-16
1603.63,-7.20019e-17
1603.99,-4.57744e-15
1604.35,2.29739e-15
1604.71,9.62992e-16
1605.07,-3.04142e-15
1605.43,-3.01470e-15
1605.79,-8.23730e-16
1606.15,1.41694e-15
1606.51,8.82054e-16
1606.87,-2.10653e-15
1607.23,-1.35686e-15
1607.59,-1.10271e-15
1607.95,4.35478e-16
1608.31,-7.64694e-16
1608.67,1.47020e-15
1609.03,5.89367e-16
1609.39,4.16415e-16
1609.75,4.06625e-16
1610.11,6.91197e-16
1610.47,-1.11075e-15
1610.83,-3.71156e-16
1611.19,7.92818e-16
1611.55,-1.87649e-16
1611.91,1.24137e-15
1612.27,-1.83719e-17
1612.63,-6.84642e-16
1612.99,-1.65062e-16
1613.35,6.16032e-16
1613.71,-4.04088e-16
1614.07,1.40063e-16
1614.43,-4.45168e-17
1614.79,8.33192e-16
1615.15,5.69259e-16
1615.51,-3.37025e-16
1615.87,2.99775e-16
1616.23,-3.45019e-16
1616.59,-3.77204e-17
1616.95,-4.65271e-16
1617.31,8.79515e-16
1617.67,1.15672e-15
1618.03,-2.64890e-17
1618.39,4.46632e-16
1618.75,1.57993e-16
1619.11,-4.23369e-17
1619.47,1.74644e-16
1619.83,2.22602e-16
1620.19,-1.64093e-17
1620.55,2.62460e-16
1620.91,-1.58152e-16
1621.27,-2.07661e-16
1621.63,-5.48784e-16
1621.99,5.97594e-16
1622.35,8.62640e-16
1622.71,-1.74804e-16
1623.07,-7.41121e-17
1623.43,-3.90657e-16
1623.79,1.33539e-16
1624.15,2.19810e-16
1624.51,3.09937e-16
1624.87,6.04009e-16
1625.23,2.22930e-16
1625.59,-2.59079e-16
1625.95,1.01729e-16
1626.31,1.29200e-15
1626.67,3.19197e-16
1627.03,9.91010e-17
1627.39,-2.12146e-16
1627.75,2.40097e-16
1628.11,1.64774e-16
1628.47,-1.81527e-18
1628.83,-7.97825e-17
1629.19,-3.30217e-16
1629.55,1.85488e-16
1629.91,2.51013e-16
1630.27,-1.06637e-16
1630.63,-2.05668e-16
