Wavelength (Ang),Flux
3235.42,4.27229e-18
3236.18,5.45354e-18
3236.93,-6.60206e-18
3237.68,8.55482e-18
3238.44,8.54273e-18
3239.19,4.76270e-18
3239.94,1.38883e-17
3240.70,4.74199e-18
3241.45,2.31373e-17
3242.21,6.01267e-18
3242.96,2.45151e-18
3243.71,1.21885e-17
3244.47,1.61883e-17
3245.22,-2.20592e-18
3245.98,4.26687e-18
3246.73,-1.17829e-19
3247.48,1.14919e-17
3248.24,9.69467e-19
3248.99,8.51904e-18
3249.74,3.35146e-18
3250.50,6.34898e-18
3251.25,1.42012e-17
3252.01,9.90148e-18
3252.76,4.76008e-18
3253.51,2.46122e-17
3254.27,1.82859e-17
3255.02,2.88374e-17
3255.78,1.79941e-17
3256.53,8.91419e-18
3257.28,1.72110e-17
3258.04,3.45689e-17
3258.79,2.30906e-17
3259.54,2.99727e-17
3260.30,3.16974e-17
3261.05,2.60795e-17
3261.80,2.97730e-17
3262.56,3.26149e-17
3263.31,3.05361e-17
3264.07,2.59353e-17
3264.82,2.07464e-17
3265.57,2.25767e-17
3266.33,3.24305e-17
3267.08,3.70690e-17
3267.83,2.36132e-17
3268.59,3.01789e-17
3269.34,1.03147e-17
3270.09,3.16870e-17
3270.85,1.00593e-17
3271.60,5.09308e-18
3272.36,3.08426e-17
3273.11,2.23416e-17
3273.86,3.29266e-18
3274.62,2.86934e-17
3275.37,2.21337e-17
3276.12,1.17564e-17
3276.88,3.46511e-17
3277.63,3.24263e-17
3278.38,2.00336e-17
3279.14,7.50751e-18
3279.89,1.74548e-17
3280.64,1.29307e-17
3281.40,1.59215e-17
3282.15,2.26518e-17
3282.91,1.46586e-17
3283.66,3.26054e-17
3284.41,1.93068e-17
3285.17,2.48769e-17
3285.92,3.07163e-17
3286.67,1.14546e-17
3287.43,2.51686e-17
3288.18,2.93231e-17
3288.93,1.79608e-17
3289.69,2.45539e-17
3290.44,2.87500e-17
3291.19,1.91830e-17
3291.95,1.37973e-17
3292.70,1.37959e-17
3293.45,1.82570e-17
3294.21,2.83592e-17
3294.96,4.10689e-17
3295.71,3.92458e-17
3296.47,1.65633e-17
3297.22,5.21601e-17
3297.97,5.24843e-17
3298.73,4.65077e-17
3299.48,3.80969e-17
3300.23,4.67380e-17
3300.99,2.46558e-17
3301.74,2.95390e-17
3302.49,2.45228e-17
3303.25,3.92460e-17
3304.00,3.99413e-17
3304.75,5.06230e-17
3305.51,3.45995e-17
3306.26,6.24935e-17
3307.01,6.89781e-17
3307.77,6.06126e-17
3308.52,6.39557e-17
3309.27,7.39822e-17
