,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1590.3,0.8794376059019247,2.51942e-14
1,1,1590.66,0.2629311971424461,1.76592e-14
2,2,1591.02,0.0,1.27425e-14
3,3,1591.38,0.4141145898524705,1.67347e-14
4,4,1591.74,0.4155857742539927,1.56815e-14
5,5,1592.1,0.6412663955328303,1.69808e-14
6,6,1592.46,0.8466362653026529,1.81452e-14
7,7,1592.82,0.2149255627397096,1.09138e-14
8,8,1593.18,0.4190559012709164,1.31792e-14
9,9,1593.55,1.0,1.79325e-14
10,10,1593.91,0.9878064500460504,1.75442e-14
11,11,1594.27,0.7742259701877324,1.4935e-14
12,12,1594.63,0.3389943263656794,9.96234e-15
13,13,1594.99,0.2683477711789838,8.29424e-15
14,14,1595.35,0.4241983586252505,9.52365e-15
15,15,1595.71,0.356522624480882,8.19335e-15
16,16,1596.07,0.7518845171619497,1.15865e-14
17,17,1596.43,0.4883102956753717,8.80468e-15
18,18,1596.79,0.6066938423226592,9.64394e-15
19,19,1597.15,0.6611026316920208,9.91531e-15
20,20,1597.51,0.4849939191044737,8.2319e-15
21,21,1597.87,0.3690556210453162,6.92436e-15
22,22,1598.23,0.9356415204667436,1.1713e-14
23,23,1598.59,0.5913896013884243,8.77286e-15
24,24,1598.95,0.6944924460519015,9.47186e-15
25,25,1599.31,0.6328372094761089,8.66249e-15
26,26,1599.67,0.5755146343149324,7.86692e-15
27,27,1600.03,0.5200860105775823,6.87836e-15
28,28,1600.39,0.6827211026690554,7.81492e-15
29,29,1600.75,0.5867001193761057,6.61281e-15
30,30,1601.11,0.5413461664203795,5.91415e-15
31,31,1601.47,0.3959001126506913,4.21995e-15
32,32,1601.83,0.5670404253450978,5.73955e-15
33,33,1602.19,0.5284088977232604,5.17505e-15
34,34,1602.55,0.6485055568736537,5.97005e-15
35,35,1602.91,0.4920567251341813,4.53421e-15
36,36,1603.27,0.3739108097959397,3.12549e-15
37,37,1603.63,0.5463231598985957,4.81949e-15
38,38,1603.99,0.5713088216887141,4.92613e-15
39,39,1604.35,0.5401535262655455,4.54551e-15
40,40,1604.71,0.5105512411191837,4.15515e-15
41,41,1605.07,0.5336410833148073,4.25622e-15
42,42,1605.43,0.4578082995350123,3.49152e-15
43,43,1605.79,0.3843421143581993,2.61496e-15
44,44,1606.15,0.4094820870455441,2.8517e-15
45,45,1606.51,0.6883088011388367,5.11384e-15
46,46,1606.87,0.5861602180528804,4.20349e-15
47,47,1607.23,0.4958248253727467,3.31349e-15
48,48,1607.59,0.5698103619954304,3.73984e-15
49,49,1607.95,0.6243626268721405,4.4727e-15
50,50,1608.31,0.5058277584006964,3.37639e-15
51,51,1608.67,0.5485356344214182,3.71144e-15
52,52,1609.03,0.5255982349523523,3.48094e-15
53,53,1609.39,0.438870192029263,2.54181e-15
54,54,1609.75,0.5011285619009009,3.14314e-15
55,55,1610.11,0.5385513831001545,3.37663e-15
56,56,1610.47,0.5539641647502349,3.40823e-15
57,57,1610.83,0.5490826347931841,3.26485e-15
58,58,1611.19,0.4924245679388286,2.71032e-15
59,59,1611.55,0.596850264252741,3.51936e-15
60,60,1611.91,0.5922601689199918,3.41773e-15
61,61,1612.27,0.5865168518335161,3.29053e-15
62,62,1612.63,0.4702477007489496,2.23915e-15
63,63,1612.99,0.5453276117492989,2.82712e-15
64,64,1613.35,0.5714692975491469,2.95728e-15
65,65,1613.71,0.5384738540174075,2.6467e-15
66,66,1614.07,0.4801774014866902,2.10121e-15
67,67,1614.43,0.4929510184332399,2.18482e-15
68,68,1614.79,0.5979089565706365,2.93156e-15
69,69,1615.15,0.6346624122193307,2.8e-15
70,70,1615.51,0.52768367386971,2.11326e-15
71,71,1615.87,0.5451148271101455,2.18936e-15
72,72,1616.23,0.5784026393515206,2.32741e-15
73,73,1616.59,0.564549406575587,2.19561e-15
74,74,1616.95,0.5431315771283601,2.02379e-15
75,75,1617.31,0.5945275676604711,2.30636e-15
76,76,1617.67,0.5049428059549808,1.71956e-15
77,77,1618.03,0.570778074401765,2.11032e-15
78,78,1618.39,0.5931890233764195,2.20969e-15
79,79,1618.75,0.5258276463104563,1.79536e-15
80,80,1619.11,0.5320587427585034,1.81079e-15
81,81,1619.47,0.4905974970249381,1.49365e-15
82,82,1619.83,0.4894655724168337,1.46153e-15
83,83,1620.19,0.4140908640849793,6.91848e-16
84,84,1620.55,0.4290038540360893,8.94187e-16
85,85,1620.91,0.436471692543944,9.80538e-16
86,86,1621.27,0.4958775077856012,1.48701e-15
87,87,1621.63,0.4803152724820329,1.35392e-15
88,88,1621.99,0.5572476615173656,1.82269e-15
89,89,1622.35,0.5962049981038067,2.00061e-15
90,90,1622.71,0.5451075412445379,1.70255e-15
91,91,1623.07,0.5695480708335591,1.81387e-15
92,92,1623.43,0.6058692317895393,1.97061e-15
93,93,1623.79,0.5382463108299722,1.59353e-15
94,94,1624.15,0.5420661593960577,1.59072e-15
95,95,1624.51,0.5829828333797262,1.78645e-15
96,96,1624.87,0.5151432046226014,1.40686e-15
97,97,1625.23,0.5565678342110622,1.63496e-15
98,98,1625.59,0.5549550424728601,1.61273e-15
99,99,1625.95,0.523658886981279,1.42034e-15
100,100,1626.31,0.5655229103109943,1.61272e-15
101,101,1626.67,0.5386668360474739,1.43362e-15
102,102,1627.03,0.4982485899981878,1.1602e-15
103,103,1627.39,0.4909292841356815,1.08232e-15
104,104,1627.75,0.4988882516351163,1.1105e-15
105,105,1628.11,0.4791287972904052,9.69708e-16
106,106,1628.47,0.5064313643437209,1.13475e-15
107,107,1628.83,0.487644106014949,1.01519e-15
108,108,1629.19,0.5191190454395151,1.19557e-15
109,109,1629.55,0.5452231810089242,1.32128e-15
110,110,1629.91,0.578493992897215,1.45818e-15
111,111,1630.27,0.5935148323410233,1.50727e-15
112,112,1630.63,0.5972582727267632,1.51938e-15
113,113,1630.99,0.656818916348922,1.76037e-15
114,114,1631.35,0.5890685861497562,1.51348e-15
115,115,1631.71,0.545046078429541,1.31914e-15
116,116,1632.07,0.6000605287296625,1.54614e-15
117,117,1632.43,0.5264077133030565,1.1827e-15
118,118,1632.79,0.5550286483972029,1.28721e-15
119,119,1633.15,0.5612365795289594,1.27911e-15
