,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1590.3,0.21934183121559,1.78524e-14
1,1,1590.66,0.751136033388766,2.22088e-14
2,2,1591.02,0.4261844697030854,1.7485e-14
3,3,1591.38,0.0,1.02694e-14
4,4,1591.74,1.0,2.04137e-14
5,5,1592.1,0.3321237709285242,1.27624e-14
6,6,1592.46,0.8369714387199897,1.72502e-14
7,7,1592.82,0.474923107351018,1.29694e-14
8,8,1593.18,0.5922778387716551,1.4008e-14
9,9,1593.55,0.7041727884786154,1.45575e-14
10,10,1593.91,0.4849435716938179,1.20369e-14
11,11,1594.27,0.2911062854190549,8.69468e-15
12,12,1594.63,0.5961732082600062,1.15995e-14
13,13,1594.99,0.5085288276797391,9.85643e-15
14,14,1595.35,0.181583706023863,4.13253e-15
15,15,1595.71,0.3637486478195586,6.74567e-15
16,16,1596.07,0.3005210940148861,5.25121e-15
17,17,1596.43,0.2440483878780051,3.53714e-15
18,18,1596.79,0.7393710544585628,9.66421e-15
19,19,1597.15,0.5345258084828133,7.45212e-15
20,20,1597.51,0.6686160937727046,8.7496e-15
21,21,1597.87,0.3362146213087492,4.65477e-15
22,22,1598.23,0.7968451813939972,9.64344e-15
23,23,1598.59,0.5399185866283482,6.95013e-15
24,24,1598.95,0.4804107399454285,6.07096e-15
25,25,1599.31,0.8972403409916528,9.65667e-15
26,26,1599.67,0.6039361367195699,6.82728e-15
27,27,1600.03,0.7612640667129503,7.75443e-15
28,28,1600.39,0.557140118184607,5.36176e-15
29,29,1600.75,0.5165381758884028,4.44533e-15
30,30,1601.11,0.6913506869883914,5.92658e-15
31,31,1601.47,0.6071387054587727,4.91344e-15
32,32,1601.83,0.4906495713386183,3.34139e-15
33,33,1602.19,0.4228260167589648,1.8335e-15
34,34,1602.55,0.6081430727997804,4.31092e-15
35,35,1602.91,0.6427581655553224,4.5081e-15
36,36,1603.27,0.608542692574713,4.06867e-15
37,37,1603.63,0.5433230540710723,3.23981e-15
38,38,1603.99,0.5132919337391221,2.73438e-15
39,39,1604.35,0.6399161648126322,4.04222e-15
40,40,1604.71,0.609310428338473,3.60603e-15
41,41,1605.07,0.6960948221579992,4.29174e-15
42,42,1605.43,0.5812831990571065,3.13645e-15
43,43,1605.79,0.637686681628106,3.67683e-15
44,44,1606.15,0.5277079936064065,2.34784e-15
45,45,1606.51,0.5035092109724397,1.86434e-15
46,46,1606.87,0.585253564105462,2.77084e-15
47,47,1607.23,0.5868418715791853,2.62505e-15
48,48,1607.59,0.6330841621324895,2.91688e-15
49,49,1607.95,0.6961852366113955,3.72934e-15
50,50,1608.31,0.5394992088735329,1.79436e-15
51,51,1608.67,0.5407732857581091,1.76419e-15
52,52,1609.03,0.5665093159177874,2.13611e-15
53,53,1609.39,0.5675016549074059,2.0927e-15
54,54,1609.75,0.6400871046385844,2.89323e-15
55,55,1610.11,0.6162175073058108,2.5378e-15
56,56,1610.47,0.682318928911636,3.08934e-15
57,57,1610.83,0.5950411305035762,2.09259e-15
58,58,1611.19,0.5750270436088284,1.7641e-15
59,59,1611.55,0.656476338860455,2.64507e-15
60,60,1611.91,0.6356969380176631,2.37814e-15
61,61,1612.27,0.6160789189014644,2.09014e-15
62,62,1612.63,0.5979012343187433,1.79909e-15
63,63,1612.99,0.6335409771219143,2.1248e-15
64,64,1613.35,0.5990617885916335,1.68014e-15
65,65,1613.71,0.7143335163149652,2.69338e-15
66,66,1614.07,0.6637896168687538,2.23336e-15
67,67,1614.43,0.6472155173805642,2.04801e-15
68,68,1614.79,0.5702027867026173,1.06875e-15
69,69,1615.15,0.6249589704054119,1.5748e-15
70,70,1615.51,0.5778966934142759,1.00452e-15
71,71,1615.87,0.6244666556339507,1.49324e-15
72,72,1616.23,0.6022867591262089,1.20708e-15
73,73,1616.59,0.5921950934013595,1.04366e-15
74,74,1616.95,0.6235531265640893,1.34142e-15
75,75,1617.31,0.6335453565720006,1.41532e-15
76,76,1617.67,0.6232564339570854,1.29238e-15
77,77,1618.03,0.6037900003229087,1.06933e-15
78,78,1618.39,0.6513967822141854,1.48542e-15
79,79,1618.75,0.6602085586967402,1.53501e-15
