Wavelength (Ang),Flux
2222.29,-5.42890e-17
2222.80,-5.46659e-17
2223.31,-5.46772e-17
2223.83,-5.47316e-17
2224.34,-5.44151e-17
2224.86,2.61397e-17
2225.37,7.92639e-17
2225.89,-6.82871e-19
2226.40,1.68060e-17
2226.91,-1.80961e-17
2227.43,3.42086e-17
2227.94,-3.57004e-17
2228.46,-4.04566e-17
2228.97,1.26141e-17
2229.49,-2.76098e-17
2230.00,-1.41597e-17
2230.52,-7.34212e-19
2231.03,-4.37006e-17
2231.54,-4.38061e-17
2232.06,-2.23243e-17
2232.57,-1.15375e-17
2233.09,-3.29634e-17
2233.60,-1.13612e-17
2234.12,-7.43198e-19
2234.63,9.68611e-18
2235.14,-4.26248e-17
2235.66,2.03385e-17
2236.17,9.85962e-18
2236.69,3.11900e-17
2237.20,-1.14341e-17
2237.72,-7.77726e-19
2238.23,-7.76127e-19
2238.74,-7.78123e-19
2239.26,-3.22502e-17
2239.77,9.75029e-18
2240.29,-7.94910e-19
2240.80,-8.02319e-19
2241.31,-3.27376e-17
2241.83,2.04564e-17
2242.34,-2.19896e-17
2242.86,-8.10731e-19
2243.37,9.66030e-18
2243.89,3.03294e-17
2244.40,9.46658e-18
2244.91,-2.10924e-17
2245.43,-2.10072e-17
2245.94,-5.11184e-17
2246.46,-2.09880e-17
2246.97,-2.10752e-17
2247.48,9.40171e-18
2248.00,-8.24824e-19
2248.51,-1.11297e-17
2249.03,1.97781e-17
2249.54,-1.11431e-17
2250.06,-8.37128e-19
2250.57,-2.11912e-17
2251.08,-2.10736e-17
2251.60,-4.10717e-17
2252.11,1.91832e-17
2252.63,-3.06268e-17
2253.14,-2.06568e-17
2253.65,-8.32103e-19
2254.17,-1.07693e-17
2254.68,1.89697e-17
2255.20,-8.35808e-19
2255.71,-1.06749e-17
2256.22,9.03643e-18
2256.74,-8.56198e-19
2257.25,-2.11337e-17
2257.77,-2.14257e-17
2258.28,-8.95268e-19
2258.79,-2.15361e-17
2259.31,-2.13360e-17
2259.82,1.93632e-17
2260.34,9.17481e-18
2260.85,-2.08663e-17
2261.36,-8.75039e-19
2261.88,4.79415e-17
2262.39,-2.98530e-17
2262.91,-3.95286e-17
2263.42,3.82147e-17
2263.93,-2.07342e-17
2264.45,-3.10490e-17
2264.96,9.22620e-18
2265.48,-2.12735e-17
2265.99,-4.15574e-17
2266.50,9.19413e-18
2267.02,-2.09717e-17
2267.53,-5.06829e-17
2268.05,-1.07810e-17
2268.56,-1.07397e-17
2269.07,-9.03544e-19
2269.59,-1.05595e-17
2270.10,-1.04283e-17
2270.62,-1.03082e-17
2271.13,-1.02341e-17
2271.64,-1.95461e-17
2272.16,-2.89334e-17
2272.67,-1.96783e-17
2273.19,-1.98068e-17
2273.70,1.09878e-17
2274.21,-9.09887e-19
2274.73,-9.13431e-19
2275.24,-1.28561e-17
2275.75,-2.46597e-17
2276.27,-9.09166e-19
2276.78,2.27266e-17
2277.30,-1.27462e-17
2277.81,-2.45934e-17
2278.32,-1.27695e-17
2278.84,-2.45075e-17
2279.35,1.07934e-17
2279.86,1.06630e-17
2280.38,-1.23937e-17
2280.89,-1.23786e-17
2281.41,-3.54206e-17
2281.92,2.21863e-17
2282.43,-1.25097e-17
2282.95,-4.73888e-17
2283.46,-1.25329e-17
2283.98,8.37650e-18
2284.49,-1.02631e-17
2285.00,-1.96596e-17
2285.52,-1.96182e-17
2286.03,8.38963e-18
2286.54,-1.96233e-17
2287.06,8.42473e-18
2287.57,-1.96942e-17
2288.08,-1.95531e-17
2288.60,1.74931e-17
2289.11,-1.92023e-17
2289.63,3.53484e-17
2290.14,2.61105e-17
2290.65,-1.87905e-17
2291.17,1.68899e-17
2291.68,-4.55407e-17
2292.19,8.04954e-18
2292.71,2.62494e-17
2293.22,8.15899e-18
2293.74,-4.64208e-17
2294.25,-9.36116e-19
2294.76,8.00775e-18
2295.28,7.96693e-18
2295.79,-1.87335e-17
2296.30,2.60034e-17
2296.82,-9.55346e-19
2297.33,-3.79592e-17
2297.84,-9.80089e-19
2298.36,8.32898e-18
2298.87,-1.02177e-17
2299.39,-1.93426e-17
2299.90,-9.68361e-19
2300.41,1.73032e-17
2300.93,-1.91517e-17
2301.44,3.51443e-17
2301.95,-9.51941e-19
2302.47,-9.76488e-18
2302.98,-1.84193e-17
2303.49,3.38009e-17
2304.01,2.49835e-17
2304.52,4.18821e-17
2305.03,7.57916e-18
2305.55,-9.06538e-19
2306.06,-2.59890e-17
2306.58,1.57165e-17
2307.09,-2.57026e-17
2307.60,-9.12121e-18
2308.12,2.36304e-17
2308.63,-9.01532e-18
2309.14,-8.96904e-18
2309.66,-8.95689e-18
2310.17,-8.99394e-18
2310.68,-8.93088e-19
2311.20,-9.04453e-19
2311.71,7.44293e-18
2312.22,-1.79676e-17
2312.74,-3.57939e-17
2313.25,-9.90777e-18
2313.76,-1.93105e-17
2314.28,-3.86141e-17
2314.79,-1.06945e-17
2315.30,-3.04362e-17
2315.82,1.86092e-17
2316.33,5.77619e-17
2316.84,1.83527e-17
2317.36,-1.06417e-18
2317.87,-1.97653e-17
2318.39,-2.84088e-17
2318.90,-1.87268e-17
2319.41,-9.64567e-19
2319.93,-9.40161e-19
2320.44,-9.19370e-19
2320.95,-1.70225e-17
2321.47,7.10380e-18
2321.98,-2.49914e-17
2322.49,-2.53034e-17
2323.01,-1.73777e-17
2323.52,-9.25208e-18
2324.03,-9.35229e-19
2324.55,-3.36271e-17
2325.06,-9.09105e-19
2325.57,7.04771e-18
2326.09,-2.46720e-17
2326.60,1.50342e-17
2327.11,1.51194e-17
2327.63,1.52510e-17
2328.14,-9.07796e-18
2328.65,-1.73654e-17
2329.17,2.38260e-17
2329.68,-1.74910e-17
2330.19,2.38111e-17
2330.71,-9.16450e-18
2331.22,-9.12191e-18
2331.73,-2.54665e-17
2332.25,2.35882e-17
2332.76,-4.20402e-17
2333.27,-2.57820e-17
2333.78,-1.76004e-17
2334.30,-1.76068e-17
2334.81,2.39046e-17
2335.32,-9.17680e-18
2335.84,7.22425e-18
2336.35,-9.41959e-19
2336.86,7.17750e-18
2337.38,-1.71919e-17
2337.89,-3.34033e-17
2338.40,-9.04320e-18
2338.92,-3.33395e-17
2339.43,-1.71349e-17
2339.94,7.16595e-18
2340.46,-1.71157e-17
2340.97,-1.70607e-17
2341.48,1.51624e-17
2342.00,-2.50218e-17
2342.51,3.10134e-17
2343.02,-8.80886e-18
2343.54,-9.08473e-19
2344.05,-1.62025e-17
2344.56,-3.11962e-17
2345.08,-1.59285e-17
2345.59,5.16129e-17
2346.10,-8.37372e-18
2346.61,-1.59784e-17
2347.13,6.71998e-18
2347.64,-3.18228e-17
2348.15,-8.79131e-18
2348.67,-9.46713e-19
2349.18,-1.73983e-17
2349.69,-1.77514e-17
2350.21,-9.54556e-18
2350.72,-9.69337e-18
2351.23,-1.86075e-17
2351.75,-1.04789e-18
2352.26,-9.90753e-18
2352.77,-3.62149e-17
2353.29,-9.67387e-18
2353.80,7.41421e-18
2354.31,7.20204e-18
2354.82,-8.90641e-18
2355.34,2.24913e-17
2355.85,3.75250e-17
2356.36,-8.46004e-18
2356.88,-1.58602e-17
2357.39,-1.57038e-17
2357.90,3.59558e-17
2358.42,-2.28009e-17
2358.93,-8.13622e-18
2359.44,-2.26138e-17
2359.96,-8.16762e-18
2360.47,6.51490e-18
