Wavelength (Ang),Flux
1570.68,-2.47679e-15
1572.44,-2.02980e-15
1574.20,5.26873e-16
1575.96,-3.15349e-15
1577.72,3.28738e-15
1579.48,2.88962e-16
1581.24,3.18791e-15
1583.00,2.61490e-15
1584.76,-1.83199e-15
1586.52,-2.06260e-15
1588.27,-3.46461e-16
1590.03,1.23800e-15
1591.79,1.36888e-15
1593.55,1.44142e-15
1595.30,2.92911e-16
1597.06,1.47861e-15
1598.81,7.53635e-16
1600.57,3.73536e-17
1602.32,5.81031e-16
1604.08,3.93322e-16
1605.83,1.10815e-15
1607.58,7.63181e-16
1609.34,2.72769e-16
1611.09,1.72734e-16
1612.84,1.09442e-15
1614.59,5.52216e-16
1616.34,1.02711e-15
1618.09,9.68150e-16
1619.84,9.05306e-16
1621.60,8.45771e-16
1623.35,7.87158e-16
1625.09,8.74180e-16
1626.84,7.28998e-16
1628.59,5.62298e-16
1630.34,5.59951e-16
1632.09,8.31304e-16
1633.84,4.85964e-16
1635.58,6.36143e-16
1637.33,6.97199e-16
1639.08,5.27704e-16
1640.82,6.28431e-16
1642.57,3.34938e-16
1644.31,4.67374e-16
1646.06,5.37315e-16
1647.80,8.15888e-16
1649.55,7.89054e-16
1651.29,7.11053e-16
1653.04,5.90989e-16
1654.78,5.73438e-16
1656.52,6.04787e-16
1658.27,5.24491e-16
1660.01,6.27252e-16
1661.75,5.75483e-16
1663.49,7.89104e-16
1665.23,6.96888e-16
1666.97,8.00289e-16
1668.72,1.04538e-15
1670.46,8.72256e-16
1672.20,5.58805e-16
1673.94,7.48920e-16
1675.68,7.92650e-16
1677.41,8.37689e-16
1679.15,5.93252e-16
1680.89,7.90548e-16
1682.63,6.24971e-16
1684.37,8.02018e-16
1686.10,7.47437e-16
1687.84,8.35144e-16
1689.58,7.30235e-16
1691.31,7.70824e-16
1693.05,7.59298e-16
1694.79,9.43118e-16
1696.52,6.25214e-16
1698.26,8.08875e-16
1699.99,7.20589e-16
1701.73,5.91955e-16
1703.46,7.26455e-16
1705.20,7.41131e-16
1706.93,6.84318e-16
1708.66,8.10786e-16
1710.40,7.38023e-16
1712.13,8.56963e-16
1713.86,8.79858e-16
1715.59,7.61678e-16
1717.33,8.54709e-16
1719.06,6.51349e-16
1720.79,5.99625e-16
1722.52,7.51924e-16
1724.25,6.81449e-16
1725.98,8.04487e-16
1727.71,7.50644e-16
1729.44,8.07232e-16
1731.17,7.15357e-16
1732.90,6.10572e-16
1734.63,7.23281e-16
1736.36,5.44043e-16
1738.09,6.48665e-16
1739.81,4.34948e-16
1741.54,8.31922e-16
1743.27,5.86540e-16
1745.00,7.29813e-16
1746.73,6.11846e-16
1748.45,8.03570e-16
1750.18,6.74480e-16
1751.91,7.20463e-16
1753.63,6.05583e-16
1755.36,7.46378e-16
1757.08,7.09782e-16
1758.81,5.53886e-16
1760.53,6.79555e-16
1762.26,8.03873e-16
1763.98,6.83990e-16
1765.71,7.73099e-16
1767.43,7.73537e-16
1769.16,6.70620e-16
1770.88,6.98335e-16
1772.60,7.56916e-16
1774.33,5.73050e-16
1776.05,6.54033e-16
1777.77,5.91134e-16
1779.49,7.66553e-16
1781.22,5.76279e-16
1782.94,7.16097e-16
1784.66,6.79185e-16
1786.38,8.02682e-16
1788.10,9.35528e-16
1789.82,5.94537e-16
1791.55,6.17768e-16
1793.27,6.87048e-16
1794.99,7.84326e-16
1796.71,5.63151e-16
1798.43,8.16294e-16
1800.15,7.29548e-16
1801.87,6.94768e-16
1803.59,6.09753e-16
1805.30,6.77785e-16
1807.02,7.06763e-16
1808.74,4.80249e-16
1810.46,5.73989e-16
1812.18,4.82566e-16
1813.90,5.18850e-16
1815.61,6.84270e-16
1817.33,7.90050e-16
1819.05,7.06206e-16
1820.77,6.86649e-16
1822.48,4.33579e-16
1824.20,5.91021e-16
1825.92,5.84199e-16
1827.63,5.51281e-16
1829.35,6.00565e-16
1831.07,6.73724e-16
1832.78,5.65601e-16
1834.50,4.32494e-16
1836.21,4.80584e-16
1837.93,4.92720e-16
1839.64,4.18968e-16
1841.36,2.35768e-16
1843.07,1.84101e-16
1844.79,3.69083e-17
1846.50,1.61760e-16
1848.22,2.26426e-16
1849.93,2.00279e-16
1851.65,4.60258e-16
1853.36,4.92295e-16
1855.07,3.90529e-16
1856.79,5.43603e-16
1858.50,6.16608e-16
1860.21,6.20485e-16
1861.93,6.25541e-16
1863.64,6.14024e-16
1865.35,6.14158e-16
1867.06,6.27343e-16
1868.78,7.05819e-16
1870.49,7.34608e-16
1872.20,7.63295e-16
1873.91,6.43177e-16
1875.62,6.52710e-16
1877.34,6.42871e-16
1879.05,6.53642e-16
1880.76,6.97658e-16
1882.47,7.23244e-16
1884.18,8.93607e-16
1885.89,8.78143e-16
1887.60,9.90726e-16
1889.31,7.70946e-16
1891.02,7.85002e-16
1892.73,8.80463e-16
1894.44,8.51576e-16
1896.15,7.49217e-16
1897.86,7.20951e-16
1899.57,7.82418e-16
1901.28,8.92889e-16
1902.99,7.75417e-16
1904.70,8.53030e-16
1906.41,8.96849e-16
1908.12,8.77491e-16
1909.83,7.40048e-16
1911.54,6.95528e-16
1913.25,6.33708e-16
1914.96,6.66028e-16
1916.66,7.32187e-16
1918.37,8.54001e-16
1920.08,7.79920e-16
1921.79,8.13930e-16
1923.50,8.29527e-16
1925.20,8.49329e-16
1926.91,7.49937e-16
1928.62,6.10962e-16
1930.33,8.17845e-16
1932.04,7.52159e-16
1933.74,8.42290e-16
1935.45,8.62779e-16
1937.16,8.06230e-16
1938.87,7.34493e-16
1940.57,7.50445e-16
1942.28,6.92185e-16
1943.99,7.91283e-16
1945.69,6.32414e-16
1947.40,7.76183e-16
1949.11,6.80567e-16
1950.81,7.45215e-16
1952.52,8.05494e-16
1954.23,7.04549e-16
1955.93,9.42308e-16
1957.64,8.06515e-16
1959.35,8.63962e-16
1961.05,6.51629e-16
1962.76,8.82320e-16
1964.46,9.81467e-16
1966.17,9.18868e-16
1967.88,1.03754e-15
1969.58,8.61477e-16
1971.29,8.39046e-16
1972.99,1.02123e-15
1974.70,9.55298e-16
1976.40,8.48068e-16
1978.11,6.71592e-16
1979.81,6.80200e-16
1981.52,8.28222e-16
1983.22,1.04914e-15
1984.93,9.72622e-16
1986.64,1.08220e-15
1988.34,1.51439e-15
1990.05,1.13723e-15
1991.75,1.31594e-15
1993.46,1.18948e-15
1995.16,1.36434e-15
1996.87,1.21981e-15
1998.57,1.26396e-15
2000.28,1.32311e-15
2001.98,1.33205e-15
2003.69,1.34226e-15
2005.39,1.19194e-15
2007.09,1.17296e-15
2008.80,1.25215e-15
2010.50,1.08273e-15
2012.21,1.10870e-15
2013.91,9.34702e-16
2015.62,1.01246e-15
2017.32,9.61837e-16
2019.03,9.48772e-16
2020.73,7.69188e-16
2022.44,7.73701e-16
2024.14,7.17113e-16
2025.84,5.84129e-16
2027.55,5.09266e-16
2029.25,6.18274e-16
2030.96,6.81730e-16
2032.66,7.35794e-16
2034.37,6.65653e-16
2036.07,6.58791e-16
2037.78,7.16853e-16
2039.48,7.60597e-16
2041.18,7.93839e-16
2042.89,7.66198e-16
2044.59,7.56987e-16
2046.30,7.81548e-16
2048.00,6.28092e-16
2049.71,7.36724e-16
2051.41,6.63562e-16
2053.11,8.24597e-16
2054.82,6.29029e-16
2056.52,8.02925e-16
2058.23,6.54528e-16
2059.93,8.59149e-16
2061.64,7.20524e-16
2063.34,7.04690e-16
2065.05,7.67132e-16
2066.75,6.97496e-16
2068.46,6.63670e-16
2070.16,7.77791e-16
2071.86,7.48840e-16
2073.57,7.77720e-16
2075.27,6.41154e-16
2076.98,6.89228e-16
2078.68,8.68179e-16
2080.39,7.90288e-16
2082.09,8.27751e-16
2083.80,8.71783e-16
2085.50,8.37357e-16
2087.21,7.62007e-16
2088.91,8.50008e-16
2090.62,7.25069e-16
2092.32,7.22391e-16
2094.03,6.55373e-16
2095.73,6.50684e-16
2097.44,7.66348e-16
2099.14,7.17301e-16
2100.85,7.33091e-16
2102.55,7.68847e-16
2104.26,7.17244e-16
2105.96,6.78884e-16
2107.67,7.58757e-16
2109.38,7.30584e-16
2111.08,7.27723e-16
2112.79,7.10432e-16
2114.49,5.96463e-16
2116.20,6.38121e-16
2117.90,5.10869e-16
2119.61,5.44100e-16
2121.32,5.33576e-16
2123.02,5.96987e-16
2124.73,5.07943e-16
2126.43,4.88759e-16
2128.14,5.23496e-16
2129.85,4.20787e-16
2131.55,4.31779e-16
2133.26,4.64954e-16
