Wavelength (Ang),Flux
2222.29,1.70486e-15
2222.80,1.10483e-15
2223.31,1.56640e-15
2223.83,1.21922e-15
2224.34,1.35128e-15
2224.86,1.33646e-15
2225.37,1.50014e-15
2225.89,1.47633e-15
2226.40,1.24951e-15
2226.91,1.42050e-15
2227.43,1.29170e-15
2227.94,1.22503e-15
2228.46,1.29206e-15
2228.97,1.39051e-15
2229.49,1.22311e-15
2230.00,1.16998e-15
2230.52,9.68981e-16
2231.03,7.88339e-16
2231.54,8.46342e-16
2232.06,9.55570e-16
2232.57,1.18327e-15
2233.09,1.37179e-15
2233.60,1.22178e-15
2234.12,1.23090e-15
2234.63,1.49660e-15
2235.14,1.37305e-15
2235.66,1.42103e-15
2236.17,1.39378e-15
2236.69,1.45953e-15
2237.20,1.20068e-15
2237.72,1.16905e-15
2238.23,1.38798e-15
2238.74,1.24914e-15
2239.26,1.35480e-15
2239.77,1.51726e-15
2240.29,1.39682e-15
2240.80,1.48488e-15
2241.31,1.63278e-15
2241.83,1.52546e-15
2242.34,1.64793e-15
2242.86,1.44499e-15
2243.37,1.43089e-15
2243.89,1.51490e-15
2244.40,1.46449e-15
2244.91,1.39948e-15
2245.43,1.54327e-15
2245.94,1.48650e-15
2246.46,1.38632e-15
2246.97,1.43477e-15
2247.48,1.31233e-15
2248.00,1.31722e-15
2248.51,1.35732e-15
2249.03,1.29073e-15
2249.54,1.20041e-15
2250.06,9.95220e-16
2250.57,1.03378e-15
2251.08,1.02486e-15
2251.60,1.12393e-15
2252.11,1.23073e-15
2252.63,1.21995e-15
2253.14,1.33425e-15
2253.65,1.40031e-15
2254.17,1.46039e-15
2254.68,1.46105e-15
2255.20,1.48899e-15
2255.71,1.37162e-15
2256.22,1.49864e-15
2256.74,1.29173e-15
2257.25,1.44894e-15
2257.77,1.48315e-15
2258.28,1.42817e-15
2258.79,1.42225e-15
2259.31,1.61717e-15
2259.82,1.41400e-15
2260.34,1.58534e-15
2260.85,1.44676e-15
2261.36,1.43439e-15
2261.88,1.37427e-15
2262.39,1.53571e-15
2262.91,1.49335e-15
2263.42,1.38200e-15
2263.93,1.48623e-15
2264.45,1.55258e-15
2264.96,1.47028e-15
2265.48,1.55508e-15
2265.99,1.47281e-15
2266.50,1.49327e-15
2267.02,1.53368e-15
2267.53,1.55959e-15
2268.05,1.50312e-15
2268.56,1.46829e-15
2269.07,1.59719e-15
2269.59,1.55591e-15
2270.10,1.52677e-15
2270.62,1.56263e-15
2271.13,1.59800e-15
2271.64,1.46857e-15
2272.16,1.57727e-15
2272.67,1.60077e-15
2273.19,1.51052e-15
2273.70,1.55663e-15
2274.21,1.45119e-15
2274.73,1.56992e-15
2275.24,1.53384e-15
2275.75,1.45453e-15
2276.27,1.34883e-15
2276.78,1.44634e-15
2277.30,1.41325e-15
2277.81,1.57065e-15
2278.32,1.55840e-15
2278.84,1.52106e-15
2279.35,1.49163e-15
2279.86,1.56641e-15
2280.38,1.70172e-15
2280.89,1.48206e-15
2281.41,1.44399e-15
2281.92,1.55710e-15
2282.43,1.60956e-15
2282.95,1.53343e-15
2283.46,1.71028e-15
2283.98,1.52807e-15
2284.49,1.48763e-15
2285.00,1.50158e-15
2285.52,1.41531e-15
2286.03,1.27166e-15
2286.54,1.31943e-15
2287.06,1.27769e-15
2287.57,1.35077e-15
2288.08,1.44375e-15
2288.60,1.50581e-15
2289.11,1.43967e-15
2289.63,1.51784e-15
2290.14,1.49991e-15
2290.65,1.44550e-15
2291.17,1.32043e-15
2291.68,1.54913e-15
2292.19,1.27588e-15
2292.71,1.46635e-15
2293.22,1.52405e-15
2293.74,1.43323e-15
2294.25,1.44185e-15
2294.76,1.35782e-15
2295.28,1.41472e-15
2295.79,1.44587e-15
2296.30,1.35682e-15
2296.82,1.24551e-15
2297.33,1.18198e-15
2297.84,1.09253e-15
2298.36,1.07179e-15
2298.87,1.03527e-15
2299.39,9.59658e-16
2299.90,1.12573e-15
2300.41,1.27881e-15
2300.93,1.32543e-15
2301.44,1.43526e-15
2301.95,1.50924e-15
2302.47,1.47209e-15
2302.98,1.38401e-15
2303.49,1.41602e-15
2304.01,1.39536e-15
2304.52,1.29417e-15
2305.03,1.36115e-15
2305.55,1.39427e-15
2306.06,1.45462e-15
2306.58,1.41751e-15
2307.09,1.37712e-15
2307.60,1.13384e-15
2308.12,1.29560e-15
2308.63,1.23131e-15
2309.14,1.31627e-15
2309.66,1.19152e-15
2310.17,1.23248e-15
2310.68,1.18377e-15
2311.20,1.31762e-15
2311.71,1.32566e-15
2312.22,1.37856e-15
2312.74,1.30582e-15
2313.25,1.33111e-15
2313.76,1.37449e-15
2314.28,1.22012e-15
2314.79,1.11341e-15
2315.30,1.16896e-15
2315.82,1.28114e-15
2316.33,1.35735e-15
2316.84,1.29331e-15
2317.36,1.37076e-15
2317.87,1.44238e-15
2318.39,1.53982e-15
2318.90,1.44612e-15
2319.41,1.48779e-15
2319.93,1.35337e-15
2320.44,1.27463e-15
2320.95,1.25064e-15
2321.47,1.28532e-15
2321.98,1.30506e-15
2322.49,1.36343e-15
2323.01,1.36950e-15
2323.52,1.46134e-15
2324.03,1.39824e-15
2324.55,1.27622e-15
2325.06,1.34555e-15
2325.57,1.39942e-15
2326.09,1.26626e-15
2326.60,1.15323e-15
2327.11,1.10557e-15
2327.63,1.24688e-15
2328.14,1.37936e-15
2328.65,1.17916e-15
2329.17,1.32924e-15
2329.68,1.32533e-15
2330.19,1.34952e-15
2330.71,1.38617e-15
2331.22,1.30558e-15
2331.73,1.28767e-15
2332.25,1.31969e-15
2332.76,1.37742e-15
2333.27,1.14969e-15
2333.78,1.24766e-15
2334.30,1.17678e-15
2334.81,1.17692e-15
2335.32,1.25661e-15
2335.84,1.36301e-15
2336.35,1.38702e-15
2336.86,1.36620e-15
2337.38,1.55856e-15
2337.89,1.50832e-15
2338.40,1.34008e-15
2338.92,1.35689e-15
2339.43,1.40605e-15
2339.94,1.33663e-15
2340.46,1.26541e-15
2340.97,1.15442e-15
2341.48,1.07158e-15
2342.00,8.94385e-16
2342.51,8.80011e-16
2343.02,1.00878e-15
2343.54,1.13468e-15
2344.05,1.15393e-15
2344.56,1.20039e-15
2345.08,1.15686e-15
2345.59,1.15336e-15
2346.10,1.03736e-15
2346.61,9.38284e-16
2347.13,9.81377e-16
2347.64,1.02674e-15
2348.15,1.10182e-15
2348.67,1.05468e-15
2349.18,1.05455e-15
2349.69,1.09406e-15
2350.21,1.16519e-15
2350.72,1.20268e-15
2351.23,1.31419e-15
2351.75,1.32206e-15
2352.26,1.35037e-15
2352.77,1.12946e-15
2353.29,1.38999e-15
2353.80,1.40120e-15
2354.31,1.38126e-15
2354.82,1.43652e-15
2355.34,1.35414e-15
2355.85,1.31090e-15
2356.36,1.21800e-15
2356.88,1.27346e-15
2357.39,1.24465e-15
2357.90,1.23528e-15
2358.42,1.30789e-15
2358.93,1.40203e-15
2359.44,1.23850e-15
2359.96,1.29593e-15
2360.47,1.26676e-15
2360.98,1.32182e-15
2361.49,1.40336e-15
2362.01,1.42149e-15
2362.52,1.36690e-15
2363.03,1.18533e-15
2363.55,1.43362e-15
2364.06,1.32244e-15
2364.57,1.26348e-15
2365.08,1.25618e-15
2365.60,1.13710e-15
2366.11,1.00704e-15
2366.62,1.00205e-15
2367.14,1.07516e-15
2367.65,1.08235e-15
2368.16,1.14305e-15
2368.68,1.12568e-15
2369.19,1.15878e-15
2369.70,1.23430e-15
2370.21,1.26154e-15
2370.73,1.31264e-15
2371.24,1.20483e-15
2371.75,1.15535e-15
2372.27,9.41576e-16
2372.78,8.64918e-16
2373.29,8.41386e-16
2373.80,9.80467e-16
2374.32,9.62286e-16
2374.83,1.17155e-15
2375.34,1.20240e-15
2375.86,1.30740e-15
2376.37,1.18533e-15
2376.88,1.23757e-15
2377.40,1.35774e-15
2377.91,1.24554e-15
2378.42,1.30915e-15
2378.93,1.27578e-15
2379.45,1.13273e-15
2379.96,9.69654e-16
2380.47,8.37799e-16
2380.98,8.75276e-16
2381.50,9.00737e-16
2382.01,1.08196e-15
2382.52,1.01734e-15
2383.04,1.20812e-15
2383.55,1.02831e-15
2384.06,1.10399e-15
2384.57,1.03907e-15
2385.09,1.02509e-15
2385.60,1.23884e-15
2386.11,1.16129e-15
2386.63,1.18000e-15
2387.14,1.14860e-15
2387.65,1.09427e-15
2388.16,1.32924e-15
2388.68,1.17178e-15
2389.19,1.08513e-15
2389.70,1.04656e-15
2390.22,9.92839e-16
2390.73,1.04291e-15
2391.24,1.20108e-15
2391.75,1.21440e-15
2392.27,1.28851e-15
2392.78,1.35118e-15
2393.29,1.30952e-15
2393.80,1.37837e-15
2394.32,1.36069e-15
2394.83,1.23888e-15
2395.34,1.32050e-15
2395.85,1.43012e-15
2396.37,1.27283e-15
2396.88,1.31877e-15
2397.39,1.32041e-15
2397.91,1.37822e-15
2398.42,1.36114e-15
2398.93,1.25032e-15
2399.44,1.39024e-15
2399.96,1.26366e-15
2400.47,1.23252e-15
2400.98,1.11675e-15
2401.49,1.15701e-15
2402.01,1.20855e-15
2402.52,1.17490e-15
2403.03,1.35929e-15
2403.54,1.29620e-15
2404.06,1.23381e-15
2404.57,1.26416e-15
2405.08,1.25745e-15
2405.60,1.21935e-15
2406.11,1.30777e-15
2406.62,1.25079e-15
2407.13,1.37109e-15
2407.65,1.31924e-15
2408.16,1.53366e-15
2408.67,1.39007e-15
2409.18,1.32179e-15
2409.70,1.32561e-15
2410.21,1.30372e-15
2410.72,1.14981e-15
2411.23,1.08149e-15
2411.75,1.07747e-15
2412.26,1.12910e-15
2412.77,1.15190e-15
2413.28,1.16196e-15
2413.80,1.08531e-15
2414.31,1.15547e-15
2414.82,1.21695e-15
2415.33,1.16668e-15
2415.85,1.05726e-15
2416.36,1.02850e-15
2416.87,7.28100e-16
2417.38,5.73633e-16
2417.90,4.63379e-16
2418.41,4.52780e-16
2418.92,5.45042e-16
2419.43,7.76058e-16
2419.95,8.81150e-16
2420.46,1.07784e-15
2420.97,1.12019e-15
2421.48,1.30426e-15
2422.00,1.27046e-15
2422.51,1.33770e-15
2423.02,1.29757e-15
2423.53,1.28824e-15
2424.05,1.38717e-15
2424.56,1.24529e-15
2425.07,1.16828e-15
2425.58,1.24084e-15
2426.10,1.24016e-15
2426.61,1.15889e-15
2427.12,1.23523e-15
2427.63,1.33292e-15
2428.15,1.36222e-15
2428.66,1.30621e-15
2429.17,1.25506e-15
2429.68,1.17638e-15
2430.20,1.18317e-15
2430.71,1.28305e-15
2431.22,1.41995e-15
2431.73,1.42976e-15
2432.25,1.30618e-15
2432.76,1.19950e-15
2433.27,1.28205e-15
2433.78,1.29141e-15
2434.30,1.16270e-15
2434.81,1.02240e-15
2435.32,1.15577e-15
2435.83,1.05782e-15
2436.34,9.96234e-16
2436.86,9.70943e-16
2437.37,9.90092e-16
2437.88,1.18701e-15
2438.39,1.31865e-15
2438.91,1.28656e-15
2439.42,1.17524e-15
2439.93,1.32548e-15
2440.44,1.22309e-15
2440.96,1.29220e-15
2441.47,1.41644e-15
2441.98,1.26610e-15
2442.49,1.41059e-15
2443.01,1.29517e-15
2443.52,1.41658e-15
2444.03,1.38023e-15
2444.54,1.18743e-15
2445.05,1.40612e-15
2445.57,1.38359e-15
2446.08,1.25133e-15
2446.59,1.28747e-15
2447.10,1.30500e-15
2447.62,1.47696e-15
2448.13,1.37695e-15
2448.64,1.32120e-15
2449.15,1.43291e-15
2449.67,1.27167e-15
2450.18,1.35126e-15
2450.69,1.21891e-15
2451.20,1.19454e-15
2451.71,1.30031e-15
2452.23,1.35190e-15
2452.74,1.35945e-15
2453.25,1.32497e-15
2453.76,1.45859e-15
2454.28,1.54744e-15
2454.79,1.37626e-15
2455.30,1.40798e-15
2455.81,1.27819e-15
2456.32,1.26062e-15
2456.84,1.23322e-15
2457.35,1.34224e-15
2457.86,1.24486e-15
2458.37,1.40299e-15
2458.89,1.40849e-15
2459.40,1.35686e-15
2459.91,1.29767e-15
2460.42,1.34166e-15
2460.93,1.10892e-15
2461.45,1.01041e-15
2461.96,8.58478e-16
2462.47,7.05138e-16
2462.98,7.39828e-16
2463.49,8.06920e-16
2464.01,7.84944e-16
2464.52,9.62282e-16
2465.03,1.11264e-15
2465.54,1.08188e-15
2466.06,1.14576e-15
2466.57,1.33400e-15
2467.08,1.32182e-15
2467.59,1.33066e-15
2468.10,1.31893e-15
2468.62,1.31837e-15
2469.13,1.37021e-15
2469.64,1.45963e-15
2470.15,1.28037e-15
2470.66,1.31791e-15
2471.18,1.35490e-15
2471.69,1.28661e-15
2472.20,1.28525e-15
2472.71,1.33781e-15
2473.22,1.40014e-15
2473.74,1.28161e-15
2474.25,1.44833e-15
2474.76,1.52701e-15
2475.27,1.38351e-15
2475.79,1.46497e-15
2476.30,1.37143e-15
2476.81,1.31276e-15
2477.32,1.23232e-15
2477.83,1.27028e-15
2478.35,1.24724e-15
2478.86,1.30472e-15
2479.37,1.25061e-15
2479.88,1.30188e-15
2480.39,1.14001e-15
2480.91,1.00667e-15
2481.42,7.51196e-16
2481.93,5.87579e-16
2482.44,3.66655e-16
2482.95,3.31053e-16
2483.47,3.78000e-16
2483.98,5.12287e-16
2484.49,6.78681e-16
2485.00,8.14453e-16
2485.51,9.05605e-16
2486.03,1.03228e-15
2486.54,1.08594e-15
2487.05,1.17233e-15
2487.56,1.22982e-15
2488.07,1.24890e-15
2488.59,1.23024e-15
2489.10,1.27448e-15
2489.61,1.22395e-15
2490.12,1.32746e-15
2490.63,1.28414e-15
2491.15,1.23188e-15
2491.66,1.30628e-15
2492.17,1.26786e-15
2492.68,1.32375e-15
2493.19,1.32931e-15
2493.71,1.11664e-15
2494.22,1.03980e-15
2494.73,8.87837e-16
2495.24,1.03230e-15
2495.75,1.08407e-15
2496.26,1.18404e-15
2496.78,1.24389e-15
2497.29,1.32051e-15
2497.80,1.26821e-15
2498.31,1.29161e-15
2498.82,1.28906e-15
2499.34,1.21730e-15
2499.85,1.13991e-15
2500.36,1.18159e-15
2500.87,1.13965e-15
2501.38,1.23250e-15
2501.90,1.27941e-15
2502.41,1.19952e-15
2502.92,1.29079e-15
2503.43,1.32145e-15
2503.94,1.34497e-15
2504.46,1.25086e-15
2504.97,1.29758e-15
2505.48,1.25018e-15
2505.99,1.37472e-15
2506.50,1.42553e-15
2507.01,1.36849e-15
2507.53,1.35830e-15
2508.04,1.49056e-15
2508.55,1.53662e-15
2509.06,1.43823e-15
2509.57,1.45052e-15
2510.09,1.44562e-15
2510.60,1.43029e-15
2511.11,1.39624e-15
2511.62,1.22457e-15
2512.13,1.28893e-15
2512.64,1.36561e-15
2513.16,1.40739e-15
2513.67,1.44027e-15
2514.18,1.35673e-15
2514.69,1.50619e-15
2515.20,1.43758e-15
2515.72,1.55548e-15
2516.23,1.39759e-15
2516.74,1.38676e-15
2517.25,1.26943e-15
2517.76,1.42401e-15
2518.27,1.36664e-15
2518.79,1.40152e-15
2519.30,1.26533e-15
2519.81,1.17399e-15
2520.32,9.87446e-16
2520.83,9.74447e-16
2521.34,1.05258e-15
