Wavelength (Ang),Flux
1153.03,4.33579e-14
1153.28,3.05991e-14
1153.53,1.52409e-14
1153.78,1.48701e-14
1154.03,5.46939e-14
1154.28,3.78750e-14
1154.54,7.89551e-14
1154.79,9.32124e-14
1155.04,5.97080e-14
1155.29,7.57906e-14
1155.54,6.55419e-14
1155.79,4.47360e-14
1156.04,8.62686e-14
1156.30,3.71937e-14
1156.55,2.36661e-14
1156.80,3.13053e-14
1157.05,5.89478e-14
1157.30,2.62082e-14
1157.55,3.95085e-14
1157.81,2.15827e-14
1158.06,3.52791e-14
1158.31,3.09644e-14
1158.56,2.35468e-14
1158.81,4.82435e-14
1159.06,4.34329e-14
1159.32,5.80356e-14
1159.57,2.79283e-14
1159.82,5.11121e-14
1160.07,5.48341e-14
1160.32,7.65401e-14
1160.57,4.61342e-14
1160.83,6.11191e-14
1161.08,7.82320e-14
1161.33,3.73129e-14
1161.58,6.35997e-14
1161.83,3.07689e-14
1162.08,3.33403e-14
1162.34,5.45679e-14
1162.59,3.58044e-14
1162.84,6.31335e-14
1163.09,3.58202e-14
1163.34,2.68897e-14
1163.59,2.56497e-14
1163.85,4.41848e-14
1164.10,4.74452e-14
1164.35,3.50571e-14
1164.60,4.15548e-14
1164.85,5.66877e-14
1165.10,5.76381e-14
1165.36,6.36014e-14
1165.61,3.51634e-14
1165.86,5.78293e-14
1166.11,2.71744e-14
1166.36,6.66655e-14
1166.62,3.74463e-14
1166.87,3.36909e-14
1167.12,3.17450e-14
1167.37,3.89036e-14
1167.62,5.87653e-14
1167.87,3.34992e-14
1168.13,4.05147e-14
1168.38,2.68597e-14
1168.63,1.30371e-14
1168.88,5.37794e-14
1169.13,3.04589e-14
1169.38,5.51994e-14
1169.64,3.20417e-14
1169.89,3.92725e-14
1170.14,2.03308e-14
1170.39,4.60815e-14
1170.64,4.26303e-14
1170.90,3.48491e-14
1171.15,4.83632e-14
1171.40,4.60589e-14
1171.65,3.76757e-14
1171.90,2.93294e-14
1172.15,3.39411e-14
1172.41,4.70205e-14
1172.66,6.00629e-14
1172.91,4.08324e-14
1173.16,4.28567e-14
1173.41,5.51754e-14
1173.66,4.41577e-14
1173.92,4.76763e-14
1174.17,2.93615e-14
1174.42,5.26687e-14
1174.67,3.39794e-14
1174.92,3.44566e-14
1175.18,3.35408e-14
1175.43,3.21032e-14
1175.68,2.31709e-14
1175.93,3.02304e-14
1176.18,4.35680e-14
1176.43,5.24206e-14
1176.69,5.05471e-14
1176.94,4.98352e-14
1177.19,4.25243e-14
1177.44,3.60983e-14
1177.69,4.37389e-14
1177.95,3.75422e-14
1178.20,3.95706e-14
1178.45,7.84068e-14
1178.70,5.17628e-14
1178.95,5.02755e-14
1179.20,3.84647e-14
1179.46,4.91975e-14
1179.71,3.80230e-14
1179.96,4.35157e-14
1180.21,4.99556e-14
1180.46,6.63165e-14
1180.72,3.33916e-14
1180.97,3.49664e-14
1181.22,6.10571e-14
1181.47,5.17535e-14
1181.72,4.67827e-14
1181.98,4.26494e-14
1182.23,4.75338e-14
1182.48,6.29361e-14
1182.73,4.49537e-14
1182.98,5.41985e-14
1183.23,4.95779e-14
1183.49,5.71688e-14
1183.74,5.66187e-14
1183.99,4.36211e-14
1184.24,5.32318e-14
1184.49,6.09767e-14
1184.75,4.32715e-14
1185.00,4.03702e-14
1185.25,2.98141e-14
1185.50,3.92385e-14
1185.75,3.65808e-14
1186.01,4.59985e-14
1186.26,5.00549e-14
1186.51,5.46040e-14
1186.76,4.30389e-14
1187.01,4.66565e-14
1187.27,4.55919e-14
1187.52,4.41685e-14
1187.77,5.78918e-14
1188.02,5.83166e-14
1188.27,5.59976e-14
1188.53,5.54445e-14
1188.78,5.32261e-14
1189.03,4.86188e-14
1189.28,6.69636e-14
1189.53,5.95766e-14
1189.79,4.18514e-14
1190.04,3.91159e-14
1190.29,2.48199e-14
1190.54,3.27818e-14
1190.79,4.52073e-14
1191.04,4.31611e-14
1191.30,3.50603e-14
1191.55,3.97741e-14
1191.80,6.28098e-14
1192.05,3.54241e-14
1192.30,4.43979e-14
1192.56,5.55977e-14
1192.81,5.25260e-14
1193.06,3.53775e-14
1193.31,2.97973e-14
1193.56,2.46285e-14
1193.82,4.32513e-14
1194.07,4.01847e-14
1194.32,5.77036e-14
1194.57,5.90034e-14
1194.82,5.06152e-14
1195.08,7.41915e-14
1195.33,6.36451e-14
1195.58,6.46781e-14
1195.83,6.72384e-14
1196.08,6.28649e-14
1196.34,6.28488e-14
1196.59,5.94756e-14
1196.84,6.63370e-14
1197.09,6.35200e-14
1197.34,5.48409e-14
1197.60,6.20136e-14
1197.85,6.07816e-14
1198.10,5.83674e-14
1198.35,6.32755e-14
1198.60,5.80816e-14
1198.86,6.01456e-14
1199.11,5.37692e-14
1199.36,4.81842e-14
1199.61,4.94318e-14
1199.86,3.88276e-14
1200.12,2.93444e-14
1200.37,3.18720e-14
1200.62,3.11161e-14
1200.87,3.28711e-14
1201.12,3.81217e-14
1201.38,4.42151e-14
1201.63,6.05209e-14
1201.88,6.48932e-14
1202.13,6.46657e-14
1202.39,7.53161e-14
1202.64,7.46095e-14
1202.89,6.82409e-14
1203.14,8.84706e-14
1203.39,8.67972e-14
1203.65,7.29343e-14
1203.90,8.03081e-14
1204.15,8.43781e-14
1204.40,7.11081e-14
1204.65,7.44764e-14
1204.91,6.94662e-14
1205.16,7.70763e-14
1205.41,8.32375e-14
1205.66,6.57481e-14
1205.91,6.22214e-14
1206.17,4.14913e-14
1206.42,4.60358e-14
1206.67,4.53011e-14
1206.92,5.53793e-14
1207.17,6.66895e-14
1207.43,8.57499e-14
1207.68,6.49130e-14
1207.93,7.22932e-14
1208.18,7.71579e-14
1208.44,7.21876e-14
1208.69,7.56989e-14
1208.94,7.83001e-14
1209.19,9.27753e-14
1209.44,8.57635e-14
1209.70,8.62155e-14
1209.95,7.69372e-14
1210.20,8.85438e-14
1210.45,7.88013e-14
1210.70,7.52045e-14
1210.96,8.74107e-14
1211.21,7.20768e-14
1211.46,7.23306e-14
1211.71,7.59818e-14
1211.96,6.84918e-14
1212.22,6.88920e-14
1212.47,4.76240e-14
1212.72,5.06166e-14
1212.97,4.28150e-14
1213.23,3.83833e-14
1213.48,2.64834e-14
1213.73,2.54972e-14
1213.98,1.78902e-14
1214.23,1.74979e-14
1214.49,2.30782e-14
1214.74,4.53175e-14
1214.99,8.01823e-14
1215.24,1.07991e-13
1215.49,1.25716e-13
1215.75,1.29915e-13
1216.00,1.65576e-13
1216.25,1.44539e-13
1216.50,1.54048e-13
1216.76,1.36523e-13
1217.01,1.01730e-13
1217.26,8.50049e-14
1217.51,5.51083e-14
1217.76,3.91494e-14
1218.02,2.78842e-14
1218.27,3.15883e-14
1218.52,3.42027e-14
1218.77,4.76034e-14
1219.02,5.21418e-14
1219.28,7.08218e-14
1219.53,7.25597e-14
1219.78,8.18810e-14
1220.03,1.07103e-13
1220.29,1.10845e-13
1220.54,1.28221e-13
1220.79,1.32289e-13
1221.04,1.53829e-13
1221.29,1.53269e-13
1221.55,1.59115e-13
1221.80,1.76573e-13
1222.05,1.68280e-13
1222.30,1.71891e-13
1222.56,1.80013e-13
1222.81,2.13615e-13
1223.06,2.06455e-13
1223.31,2.09879e-13
1223.56,2.08009e-13
1223.82,2.21609e-13
1224.07,2.34577e-13
1224.32,1.85792e-13
1224.57,1.87287e-13
1224.82,1.43990e-13
1225.08,1.12466e-13
1225.33,8.36904e-14
1225.58,6.64533e-14
1225.83,5.73932e-14
1226.09,5.37421e-14
1226.34,6.40833e-14
1226.59,1.13173e-13
1226.84,1.49319e-13
1227.09,2.00909e-13
1227.35,2.48115e-13
1227.60,2.39370e-13
1227.85,2.63181e-13
1228.10,2.41194e-13
1228.36,2.35347e-13
1228.61,2.33202e-13
1228.86,2.30957e-13
1229.11,2.14513e-13
1229.36,1.94219e-13
1229.62,1.98839e-13
1229.87,1.85155e-13
1230.12,1.73050e-13
1230.37,1.70709e-13
1230.63,1.73465e-13
1230.88,1.74484e-13
1231.13,1.63464e-13
1231.38,1.62462e-13
1231.63,1.62032e-13
1231.89,1.73482e-13
1232.14,1.61165e-13
1232.39,1.67747e-13
1232.64,1.83077e-13
1232.90,1.67398e-13
1233.15,1.70055e-13
1233.40,1.54236e-13
1233.65,1.55428e-13
1233.90,1.55251e-13
1234.16,1.55419e-13
1234.41,1.52166e-13
1234.66,1.55432e-13
1234.91,1.56787e-13
1235.17,1.53857e-13
1235.42,1.59909e-13
1235.67,1.62198e-13
1235.92,1.52146e-13
1236.17,1.46237e-13
1236.43,1.48274e-13
1236.68,1.38393e-13
1236.93,1.35725e-13
1237.18,1.40889e-13
1237.44,1.36053e-13
1237.69,1.47987e-13
1237.94,1.31467e-13
1238.19,1.40121e-13
1238.45,1.35547e-13
1238.70,1.33333e-13
1238.95,1.25275e-13
1239.20,1.33778e-13
1239.45,1.29477e-13
1239.71,1.23134e-13
1239.96,1.17343e-13
1240.21,1.06468e-13
1240.46,1.22353e-13
1240.72,1.24850e-13
1240.97,1.18843e-13
1241.22,1.23216e-13
1241.47,1.12101e-13
1241.72,1.25143e-13
1241.98,1.10977e-13
1242.23,1.11815e-13
1242.48,1.06439e-13
1242.73,1.01073e-13
1242.99,1.12271e-13
1243.24,1.09430e-13
1243.49,1.10470e-13
1243.74,1.06316e-13
1244.00,1.02876e-13
1244.25,1.04900e-13
1244.50,1.03097e-13
1244.75,1.12417e-13
1245.00,1.05115e-13
1245.26,1.15465e-13
1245.51,1.06204e-13
1245.76,1.01426e-13
1246.01,1.04766e-13
1246.27,9.49240e-14
1246.52,9.46153e-14
1246.77,1.03671e-13
1247.02,9.73671e-14
1247.28,9.63546e-14
1247.53,9.80834e-14
1247.78,8.99106e-14
1248.03,7.34587e-14
1248.28,5.79244e-14
1248.54,4.09720e-14
1248.79,3.74520e-14
1249.04,2.95737e-14
1249.29,2.79659e-14
1249.55,2.17374e-14
1249.80,2.90865e-14
1250.05,4.38306e-14
1250.30,5.28156e-14
1250.56,6.68471e-14
1250.81,7.30183e-14
1251.06,8.64398e-14
1251.31,8.49695e-14
1251.56,8.95130e-14
1251.82,8.18950e-14
1252.07,7.49523e-14
1252.32,5.80180e-14
1252.57,4.06832e-14
1252.83,3.47635e-14
1253.08,2.91399e-14
1253.33,2.50790e-14
1253.58,2.41476e-14
1253.84,2.38522e-14
1254.09,4.12649e-14
1254.34,5.47580e-14
1254.59,6.95658e-14
1254.84,8.32117e-14
1255.10,8.42473e-14
1255.35,8.50209e-14
1255.60,8.43705e-14
1255.85,8.63436e-14
1256.11,8.62218e-14
1256.36,9.24142e-14
1256.61,7.53523e-14
1256.86,8.19393e-14
1257.12,7.52206e-14
1257.37,7.56676e-14
1257.62,7.30406e-14
1257.87,7.53243e-14
1258.12,7.75178e-14
1258.38,7.59743e-14
1258.63,7.62354e-14
1258.88,7.23129e-14
1259.13,6.04787e-14
1259.39,5.82396e-14
1259.64,4.60737e-14
1259.89,3.77537e-14
1260.14,3.60468e-14
1260.40,2.38255e-14
1260.65,2.76979e-14
1260.90,3.50722e-14
1261.15,4.50237e-14
1261.41,5.88613e-14
1261.66,5.82140e-14
1261.91,6.58881e-14
1262.16,6.35527e-14
1262.41,6.62110e-14
1262.67,6.54698e-14
1262.92,7.19949e-14
1263.17,6.29660e-14
1263.42,6.81928e-14
1263.68,6.93370e-14
1263.93,6.66385e-14
1264.18,6.66211e-14
1264.43,7.01696e-14
1264.69,6.48241e-14
1264.94,6.47034e-14
1265.19,6.11463e-14
1265.44,6.34644e-14
1265.69,6.79447e-14
1265.95,6.19816e-14
1266.20,6.24402e-14
1266.45,6.46648e-14
1266.70,7.00110e-14
1266.96,5.98369e-14
1267.21,6.34242e-14
1267.46,5.65611e-14
1267.71,6.30927e-14
1267.97,5.49439e-14
1268.22,5.93205e-14
1268.47,5.63235e-14
1268.72,5.75096e-14
1268.98,5.67754e-14
1269.23,5.68200e-14
1269.48,5.55926e-14
1269.73,5.59194e-14
