Wavelength (Ang),Flux
2222.29,7.10648e-17
2222.80,2.02087e-17
2223.31,-5.47198e-18
2223.83,6.10825e-17
2224.34,7.04776e-17
2224.86,4.86343e-17
2225.37,1.24759e-17
2225.89,2.05135e-17
2226.40,4.16811e-17
2226.91,3.32126e-17
2227.43,2.88830e-17
2227.94,2.48164e-18
2228.46,1.46439e-17
2228.97,4.38693e-17
2229.49,3.51810e-17
2230.00,2.19724e-17
2230.52,5.21486e-17
2231.03,3.15493e-17
2231.54,2.89052e-17
2232.06,4.07576e-17
2232.57,3.13790e-17
2233.09,3.27360e-17
2233.60,3.83247e-17
2234.12,9.90707e-18
2234.63,4.23462e-17
2235.14,4.86933e-17
2235.66,2.62389e-17
2236.17,6.88385e-17
2236.69,5.10586e-17
2237.20,4.14921e-17
2237.72,1.50484e-17
2238.23,4.56785e-17
2238.74,2.46353e-17
2239.26,7.56461e-17
2239.77,7.86720e-18
2240.29,5.06596e-17
2240.80,4.37380e-17
2241.31,2.76893e-17
2241.83,1.18077e-17
2242.34,4.51248e-17
2242.86,4.93414e-17
2243.37,4.31603e-17
2243.89,3.84101e-17
2244.40,5.67806e-17
2244.91,3.64110e-17
2245.43,3.59946e-17
2245.94,8.89943e-18
2246.46,3.67933e-17
2246.97,2.11053e-18
2247.48,3.43750e-17
2248.00,4.14626e-17
2248.51,3.78435e-17
2249.03,4.77508e-17
2249.54,2.27641e-17
2250.06,2.69742e-17
2250.57,2.56267e-17
2251.08,4.40443e-17
2251.60,4.69124e-17
2252.11,4.94924e-17
2252.63,1.35273e-17
2253.14,1.60190e-17
2253.65,2.21975e-17
2254.17,1.38072e-17
2254.68,4.70255e-17
2255.20,3.81836e-17
2255.71,3.47978e-17
2256.22,2.93648e-17
2256.74,4.54707e-17
2257.25,2.78028e-17
2257.77,3.83599e-17
2258.28,2.02066e-17
2258.79,2.36606e-17
2259.31,2.89301e-17
2259.82,5.92781e-17
2260.34,1.85158e-17
2260.85,9.07845e-18
2261.36,3.61505e-17
2261.88,3.89395e-17
2262.39,4.34752e-17
2262.91,3.20086e-17
2263.42,2.13127e-17
2263.93,3.34219e-17
2264.45,2.30391e-17
2264.96,4.96686e-17
2265.48,4.80908e-17
2265.99,3.01865e-17
2266.50,1.69077e-17
2267.02,2.64058e-17
2267.53,3.24015e-17
2268.05,3.43725e-17
2268.56,1.44863e-17
2269.07,1.79724e-17
2269.59,1.96926e-17
2270.10,5.69976e-17
2270.62,3.04258e-17
2271.13,4.82217e-17
2271.64,2.96122e-17
2272.16,5.64114e-17
2272.67,4.07144e-17
2273.19,2.99974e-17
2273.70,3.25958e-17
2274.21,2.70309e-17
2274.73,2.80920e-17
2275.24,4.25672e-17
2275.75,3.02049e-17
2276.27,6.02734e-17
2276.78,9.62549e-18
2277.30,5.08728e-17
2277.81,4.38670e-17
2278.32,3.61912e-17
2278.84,5.87620e-17
2279.35,2.64549e-17
2279.86,7.43600e-17
2280.38,3.31303e-17
2280.89,1.68153e-17
2281.41,3.96989e-17
2281.92,8.34281e-17
2282.43,2.35663e-17
2282.95,2.69147e-17
2283.46,4.46648e-17
2283.98,3.24202e-17
2284.49,2.19184e-17
2285.00,4.98794e-17
2285.52,4.12945e-17
2286.03,7.09464e-18
2286.54,3.20185e-17
2287.06,2.94543e-17
2287.57,2.68008e-17
2288.08,2.66054e-17
2288.60,3.57623e-17
2289.11,5.10164e-17
2289.63,3.87906e-17
2290.14,3.95746e-17
2290.65,6.69006e-17
2291.17,5.88045e-17
2291.68,4.75543e-17
2292.19,4.98511e-17
2292.71,1.48419e-17
2293.22,3.76394e-17
2293.74,4.38159e-17
2294.25,4.72944e-17
2294.76,2.17424e-17
2295.28,5.29508e-17
2295.79,4.81986e-17
2296.30,4.19934e-17
2296.82,2.37376e-17
2297.33,2.64263e-17
2297.84,3.40658e-17
2298.36,2.21084e-17
2298.87,7.10229e-17
2299.39,4.42464e-17
2299.90,4.92705e-17
2300.41,4.50315e-17
2300.93,3.14107e-17
2301.44,3.93760e-17
2301.95,3.66868e-17
2302.47,5.70237e-17
2302.98,2.99462e-17
2303.49,2.89948e-17
2304.01,4.87159e-17
2304.52,3.19818e-17
2305.03,2.52142e-17
2305.55,3.09627e-17
2306.06,4.47886e-17
2306.58,4.82668e-17
2307.09,3.55940e-17
2307.60,5.55217e-17
2308.12,4.79520e-17
2308.63,5.25484e-17
2309.14,3.50448e-17
2309.66,3.49919e-17
2310.17,4.15848e-17
2310.68,1.96051e-17
2311.20,3.41352e-17
2311.71,2.69667e-17
2312.22,4.34309e-17
2312.74,2.01606e-17
2313.25,3.30964e-17
2313.76,2.58628e-17
2314.28,2.92227e-17
2314.79,2.03773e-17
2315.30,4.90559e-17
2315.82,6.85371e-18
2316.33,4.55646e-17
2316.84,6.20128e-18
2317.36,2.59406e-17
2317.87,2.00734e-17
2318.39,2.81357e-17
2318.90,2.27903e-17
2319.41,2.06942e-17
2319.93,2.44411e-17
2320.44,2.24616e-17
2320.95,3.62991e-17
2321.47,5.58405e-17
2321.98,5.94406e-17
2322.49,3.72982e-17
2323.01,4.63934e-17
2323.52,4.35907e-17
2324.03,3.65532e-17
2324.55,6.42441e-17
2325.06,3.63575e-17
2325.57,2.94768e-17
2326.09,2.44180e-17
2326.60,6.03673e-17
2327.11,3.88339e-17
2327.63,3.75692e-17
2328.14,1.39970e-17
2328.65,4.11929e-17
2329.17,2.42772e-17
2329.68,2.97294e-17
2330.19,4.13870e-17
2330.71,3.53949e-17
2331.22,2.73154e-17
2331.73,2.63533e-17
2332.25,5.24189e-17
2332.76,4.33334e-17
2333.27,1.63176e-17
2333.78,5.69002e-17
2334.30,2.40013e-17
2334.81,2.93153e-17
2335.32,2.32505e-17
2335.84,3.95998e-17
2336.35,1.58275e-17
2336.86,2.91884e-17
2337.38,2.36673e-17
2337.89,1.85664e-17
2338.40,3.65101e-17
2338.92,1.34490e-17
2339.43,1.16014e-17
2339.94,1.80921e-17
2340.46,2.14894e-17
2340.97,2.60168e-17
2341.48,7.17743e-18
2342.00,2.54541e-17
2342.51,2.50954e-17
2343.02,3.48770e-17
2343.54,1.92874e-17
2344.05,3.45097e-17
2344.56,1.99257e-17
2345.08,1.22805e-17
2345.59,3.23300e-17
2346.10,1.80016e-17
2346.61,2.35038e-17
2347.13,1.24351e-17
2347.64,2.78209e-17
2348.15,3.14469e-17
2348.67,1.28801e-17
2349.18,2.30147e-17
2349.69,1.63213e-17
2350.21,3.43914e-17
2350.72,7.97867e-18
2351.23,2.63684e-17
2351.75,3.29091e-17
2352.26,3.09289e-18
2352.77,3.74436e-17
2353.29,1.06813e-17
2353.80,2.79075e-17
2354.31,2.03596e-17
2354.82,2.93769e-17
2355.34,2.83598e-17
2355.85,3.60580e-17
2356.36,4.75455e-17
2356.88,5.13526e-17
2357.39,3.72970e-17
2357.90,4.19299e-17
2358.42,3.88869e-17
2358.93,3.97213e-17
2359.44,4.41680e-17
2359.96,2.69481e-17
2360.47,3.40907e-17
2360.98,2.39509e-17
2361.49,2.64443e-17
2362.01,3.02993e-17
2362.52,1.86026e-17
2363.03,3.28901e-17
2363.55,3.64015e-17
2364.06,3.43586e-17
2364.57,4.40496e-17
2365.08,2.03321e-17
2365.60,4.13382e-17
2366.11,3.29845e-17
2366.62,1.70009e-17
2367.14,1.32649e-17
2367.65,2.25400e-17
2368.16,1.97535e-17
2368.68,4.83966e-17
2369.19,1.84299e-17
2369.70,3.02308e-17
2370.21,3.60676e-17
2370.73,3.26639e-17
2371.24,4.29173e-17
2371.75,2.67791e-17
2372.27,1.81286e-17
2372.78,4.46165e-17
2373.29,1.46832e-17
2373.80,4.03549e-17
2374.32,3.84158e-17
2374.83,1.93088e-17
2375.34,2.18698e-17
2375.86,4.98575e-18
2376.37,2.40673e-17
2376.88,8.44442e-18
2377.40,2.05494e-17
2377.91,1.40043e-17
2378.42,2.44704e-17
2378.93,2.31194e-17
2379.45,3.53937e-17
2379.96,1.49692e-17
2380.47,1.04825e-18
2380.98,2.52694e-17
2381.50,2.85186e-18
2382.01,2.13011e-17
2382.52,1.12922e-17
2383.04,2.04812e-18
2383.55,2.23264e-17
2384.06,1.32603e-17
2384.57,2.76144e-18
2385.09,1.68337e-17
2385.60,4.09459e-17
2386.11,3.20355e-17
2386.63,2.72636e-17
2387.14,3.61954e-17
2387.65,3.23670e-17
2388.16,2.80667e-17
2388.68,2.21629e-17
2389.19,3.71762e-17
2389.70,2.75102e-17
2390.22,2.67707e-17
2390.73,3.75786e-17
2391.24,5.01226e-17
2391.75,2.73579e-17
2392.27,3.50845e-17
2392.78,2.93856e-17
2393.29,1.46458e-17
2393.80,2.56502e-17
2394.32,3.21515e-17
2394.83,2.11697e-17
2395.34,1.27113e-17
2395.85,1.18489e-17
2396.37,2.37323e-17
2396.88,1.98240e-17
2397.39,1.15907e-17
2397.91,3.98888e-17
2398.42,3.59909e-17
2398.93,3.93841e-17
2399.44,3.41837e-17
2399.96,2.98059e-17
2400.47,2.08871e-17
2400.98,1.70501e-17
2401.49,8.18368e-18
2402.01,1.37997e-17
2402.52,3.41557e-17
2403.03,2.51227e-17
2403.54,3.01639e-17
2404.06,2.95080e-17
2404.57,1.80897e-17
2405.08,1.70455e-17
2405.60,1.43632e-17
2406.11,1.07364e-17
2406.62,3.45983e-17
2407.13,1.06999e-17
2407.65,1.57640e-17
2408.16,1.19986e-17
2408.67,1.85917e-17
2409.18,1.64220e-17
2409.70,1.56557e-17
2410.21,1.10133e-17
2410.72,1.79260e-17
2411.23,1.33092e-17
2411.75,1.28637e-17
2412.26,1.47661e-17
2412.77,1.61841e-17
2413.28,4.15008e-18
2413.80,1.62951e-17
2414.31,1.74450e-17
2414.82,2.26467e-17
2415.33,3.70360e-17
2415.85,2.21102e-17
2416.36,3.21397e-17
2416.87,4.20628e-17
2417.38,2.92571e-17
2417.90,1.29171e-17
2418.41,1.99835e-17
2418.92,2.00921e-17
2419.43,4.40921e-18
2419.95,1.26645e-17
2420.46,2.13731e-17
2420.97,1.74252e-17
2421.48,2.06416e-18
2422.00,1.89797e-17
2422.51,2.89688e-17
2423.02,3.14704e-17
2423.53,7.36590e-18
2424.05,9.48024e-18
2424.56,1.13916e-17
2425.07,2.20625e-17
2425.58,1.43325e-17
2426.10,2.81773e-17
2426.61,3.30926e-17
2427.12,2.25675e-17
2427.63,6.44967e-18
2428.15,2.87816e-17
2428.66,1.94857e-17
2429.17,1.73222e-17
2429.68,3.51688e-17
2430.20,2.27043e-17
2430.71,3.68256e-17
2431.22,4.36056e-17
2431.73,1.46294e-17
2432.25,1.73568e-17
2432.76,3.86207e-17
2433.27,2.71466e-17
2433.78,1.64877e-17
2434.30,6.57732e-17
2434.81,8.39564e-17
2435.32,6.85516e-17
2435.83,7.54945e-17
2436.34,8.22838e-17
2436.86,8.26160e-17
2437.37,1.13331e-16
2437.88,8.39407e-17
2438.39,1.05926e-16
2438.91,5.76294e-17
2439.42,9.91281e-17
2439.93,6.76358e-17
2440.44,7.89789e-17
2440.96,9.96750e-17
2441.47,1.20726e-16
2441.98,1.09970e-16
2442.49,1.10047e-16
2443.01,1.07590e-16
2443.52,1.08147e-16
2444.03,1.09809e-16
2444.54,6.91809e-17
2445.05,9.24913e-17
2445.57,1.26861e-16
2446.08,9.93720e-17
2446.59,1.09251e-16
2447.10,1.14037e-16
2447.62,1.11971e-16
2448.13,1.06720e-16
2448.64,1.25010e-16
2449.15,1.24182e-16
2449.67,1.24881e-16
2450.18,1.58896e-16
2450.69,1.24653e-16
2451.20,9.58423e-17
2451.71,1.05744e-16
2452.23,1.23986e-16
2452.74,9.48644e-17
2453.25,1.41667e-16
2453.76,1.31127e-16
2454.28,1.65275e-16
2454.79,1.49775e-16
2455.30,1.28009e-16
2455.81,1.70696e-16
2456.32,1.26972e-16
2456.84,1.14021e-16
2457.35,1.02744e-16
2457.86,1.01293e-16
2458.37,1.12703e-16
2458.89,1.10816e-16
2459.40,1.65366e-16
2459.91,1.53262e-16
2460.42,1.55884e-16
2460.93,1.50167e-16
2461.45,1.16092e-16
2461.96,1.59314e-16
2462.47,1.67612e-16
2462.98,1.49140e-16
2463.49,1.28388e-16
2464.01,1.58054e-16
2464.52,1.23020e-16
2465.03,1.42595e-16
2465.54,1.05945e-16
2466.06,9.02494e-17
2466.57,7.63144e-17
2467.08,1.46357e-16
2467.59,1.27515e-16
2468.10,1.43449e-16
2468.62,1.23166e-16
2469.13,1.16693e-16
2469.64,1.21267e-16
2470.15,1.78401e-16
2470.66,1.60977e-16
2471.18,1.96427e-16
2471.69,1.42339e-16
2472.20,1.41496e-16
2472.71,1.58133e-16
2473.22,1.61695e-16
2473.74,1.93784e-16
2474.25,1.52566e-16
2474.76,1.68107e-16
2475.27,1.61943e-16
2475.79,1.52183e-16
2476.30,1.26855e-16
2476.81,1.47523e-16
2477.32,1.08634e-16
2477.83,8.37820e-17
2478.35,8.28963e-17
2478.86,8.64723e-17
2479.37,1.12774e-16
2479.88,1.20942e-16
2480.39,1.06210e-16
2480.91,8.44842e-17
2481.42,7.78177e-17
2481.93,1.05021e-16
2482.44,1.17369e-16
2482.95,1.62162e-16
2483.47,1.45480e-16
2483.98,1.61720e-16
2484.49,1.33570e-16
2485.00,1.37804e-16
2485.51,1.85051e-16
2486.03,1.68905e-16
2486.54,1.68122e-16
2487.05,1.67019e-16
2487.56,1.74004e-16
2488.07,1.64140e-16
2488.59,1.52066e-16
2489.10,1.25690e-16
2489.61,1.54439e-16
2490.12,1.55489e-16
2490.63,1.26073e-16
2491.15,1.36832e-16
