Wavelength (Ang),Flux
3235.42,2.41626e-18
3236.18,1.43997e-17
3236.93,-2.54203e-18
3237.68,1.21328e-17
3238.44,-9.84987e-18
3239.19,-1.47241e-17
3239.94,9.41453e-19
3240.70,1.79475e-17
3241.45,2.15274e-17
3242.21,2.34438e-18
3242.96,2.17064e-17
3243.71,9.60368e-18
3244.47,5.33403e-18
3245.22,1.02257e-17
3245.98,8.45497e-18
3246.73,1.72485e-17
3247.48,1.76552e-18
3248.24,1.38452e-17
3248.99,6.64906e-18
3249.74,-1.82174e-19
3250.50,2.58374e-18
3251.25,1.70936e-17
3252.01,4.63539e-18
3252.76,3.67893e-19
3253.51,1.98825e-17
3254.27,1.71203e-17
3255.02,4.57352e-18
3255.78,1.21902e-17
3256.53,1.06804e-17
3257.28,-3.43415e-18
3258.04,1.34792e-17
3258.79,1.57878e-17
3259.54,1.86405e-17
3260.30,3.75014e-17
3261.05,3.64411e-17
3261.80,7.44202e-18
3262.56,3.45686e-17
3263.31,1.80300e-17
3264.07,3.57628e-17
3264.82,1.34692e-17
3265.57,4.51643e-18
3266.33,1.66886e-17
3267.08,4.13888e-18
3267.83,2.24799e-17
3268.59,2.63875e-18
3269.34,1.06076e-17
3270.09,1.24485e-17
3270.85,2.08330e-17
3271.60,2.01709e-17
3272.36,4.18829e-18
3273.11,1.04580e-17
3273.86,2.62011e-17
3274.62,2.50284e-17
3275.37,1.48603e-17
3276.12,1.53146e-17
3276.88,1.28035e-17
3277.63,1.78157e-17
3278.38,1.55061e-17
3279.14,1.41976e-17
3279.89,-6.17199e-19
3280.64,7.31439e-18
3281.40,1.76166e-17
3282.15,1.38435e-17
3282.91,1.79789e-17
3283.66,1.60280e-17
3284.41,9.56155e-18
3285.17,-2.27854e-19
3285.92,1.23849e-17
3286.67,4.07775e-18
3287.43,9.18020e-18
3288.18,1.19163e-17
3288.93,1.17470e-17
3289.69,7.96254e-18
3290.44,7.91497e-18
3291.19,1.73486e-17
3291.95,1.06245e-17
3292.70,8.29277e-18
3293.45,1.50393e-17
3294.21,7.82689e-18
3294.96,8.54402e-18
3295.71,3.80256e-17
3296.47,3.10098e-17
3297.22,4.50979e-17
3297.97,3.41133e-17
3298.73,3.71992e-17
3299.48,4.96291e-17
3300.23,6.03755e-17
3300.99,3.11251e-17
3301.74,6.50868e-17
3302.49,3.99932e-17
3303.25,5.30435e-17
3304.00,2.45690e-17
3304.75,1.50881e-17
3305.51,2.60523e-17
3306.26,2.32836e-17
3307.01,1.68837e-17
3307.77,1.64186e-17
3308.52,2.66397e-17
3309.27,4.02227e-17
3310.03,3.83997e-17
3310.78,3.39611e-17
3311.53,2.62990e-17
3312.28,2.13421e-17
3313.04,2.29283e-17
3313.79,2.09865e-17
3314.54,4.84513e-18
3315.30,3.67190e-17
3316.05,2.37894e-17
3316.80,3.22226e-17
3317.56,6.88854e-17
3318.31,7.89910e-17
3319.06,8.00274e-17
3319.82,6.85881e-17
3320.57,8.00699e-17
3321.32,9.56470e-17
3322.08,5.75819e-17
3322.83,1.03842e-16
3323.58,1.10370e-16
3324.33,1.29583e-16
3325.09,1.54944e-16
3325.84,1.12066e-16
3326.59,1.06335e-16
3327.35,1.10035e-16
3328.10,1.34782e-16
3328.85,1.80786e-16
3329.61,1.87044e-16
3330.36,1.65702e-16
3331.11,2.11688e-16
3331.86,1.84011e-16
3332.62,2.05945e-16
3333.37,1.82495e-16
