Wavelength (Ang),Flux
2222.29,4.20615e-16
2222.80,5.87642e-16
2223.31,5.52037e-16
2223.83,5.48128e-16
2224.34,6.24384e-16
2224.86,6.27350e-16
2225.37,6.74007e-16
2225.89,4.64226e-16
2226.40,5.29698e-16
2226.91,5.73193e-16
2227.43,5.58910e-16
2227.94,6.88535e-16
2228.46,5.95129e-16
2228.97,6.20492e-16
2229.49,6.50331e-16
2230.00,4.80769e-16
2230.52,5.11632e-16
2231.03,4.73759e-16
2231.54,4.31651e-16
2232.06,4.13357e-16
2232.57,3.69960e-16
2233.09,3.73660e-16
2233.60,4.30500e-16
2234.12,4.50851e-16
2234.63,5.12096e-16
2235.14,5.47489e-16
2235.66,5.46686e-16
2236.17,5.75072e-16
2236.69,5.64845e-16
2237.20,6.08856e-16
2237.72,5.98738e-16
2238.23,5.68236e-16
2238.74,5.31978e-16
2239.26,5.60181e-16
2239.77,5.29686e-16
2240.29,5.54891e-16
2240.80,6.22419e-16
2241.31,6.32753e-16
2241.83,7.56416e-16
2242.34,6.08999e-16
2242.86,5.69641e-16
2243.37,5.70514e-16
2243.89,5.85814e-16
2244.40,5.73415e-16
2244.91,6.58605e-16
2245.43,7.04334e-16
2245.94,6.11679e-16
2246.46,5.08958e-16
2246.97,5.80430e-16
2247.48,5.89620e-16
2248.00,5.42152e-16
2248.51,5.56621e-16
2249.03,5.20307e-16
2249.54,6.09664e-16
2250.06,4.63048e-16
2250.57,4.34242e-16
2251.08,4.32837e-16
2251.60,4.68313e-16
2252.11,4.32173e-16
2252.63,4.97123e-16
2253.14,5.11021e-16
2253.65,5.25762e-16
2254.17,6.34405e-16
2254.68,5.76786e-16
2255.20,5.81586e-16
2255.71,6.09205e-16
2256.22,5.69594e-16
2256.74,5.98651e-16
2257.25,5.48523e-16
2257.77,7.11850e-16
2258.28,6.21300e-16
2258.79,6.12427e-16
2259.31,5.95203e-16
2259.82,6.46590e-16
2260.34,6.21450e-16
2260.85,6.09370e-16
2261.36,6.64739e-16
2261.88,6.96985e-16
2262.39,6.25184e-16
2262.91,6.33786e-16
2263.42,6.51514e-16
2263.93,6.85207e-16
2264.45,6.22716e-16
2264.96,5.63434e-16
2265.48,6.74714e-16
2265.99,7.32316e-16
2266.50,7.34158e-16
2267.02,6.12170e-16
2267.53,6.59258e-16
2268.05,6.97244e-16
2268.56,7.21028e-16
2269.07,6.82469e-16
2269.59,6.48721e-16
2270.10,6.26626e-16
2270.62,7.07740e-16
2271.13,6.38447e-16
2271.64,6.80561e-16
2272.16,6.62884e-16
2272.67,6.34782e-16
2273.19,6.51671e-16
2273.70,7.55814e-16
2274.21,6.21480e-16
2274.73,6.57416e-16
2275.24,6.71741e-16
2275.75,7.05232e-16
2276.27,6.60158e-16
2276.78,6.38210e-16
2277.30,6.53491e-16
2277.81,6.78211e-16
2278.32,5.58044e-16
2278.84,7.10113e-16
2279.35,7.03096e-16
2279.86,6.49730e-16
2280.38,7.64636e-16
2280.89,7.55952e-16
2281.41,6.65119e-16
2281.92,7.08550e-16
2282.43,7.11202e-16
2282.95,7.31807e-16
2283.46,7.14923e-16
2283.98,7.50400e-16
2284.49,6.38907e-16
2285.00,7.01541e-16
2285.52,6.33896e-16
2286.03,6.42616e-16
2286.54,6.69874e-16
2287.06,5.61166e-16
2287.57,5.87474e-16
2288.08,5.87668e-16
2288.60,4.98892e-16
2289.11,5.32694e-16
2289.63,5.45130e-16
2290.14,6.41967e-16
2290.65,6.83097e-16
2291.17,6.56402e-16
2291.68,6.14095e-16
2292.19,6.60208e-16
2292.71,6.56652e-16
2293.22,6.29691e-16
2293.74,6.04230e-16
2294.25,6.37212e-16
