Wavelength (Ang),Flux
1140.20,7.96833e-14
1140.45,3.91579e-14
1140.70,3.58004e-14
1140.95,2.48976e-15
1141.20,4.06231e-15
1141.46,-2.66320e-14
1141.71,-4.30230e-15
1141.96,-2.52911e-14
1142.21,-4.29893e-14
1142.46,1.46518e-15
1142.71,2.19718e-14
1142.96,3.28002e-14
1143.22,-1.01639e-14
1143.47,-1.75098e-14
1143.72,6.49660e-15
1143.97,1.84426e-14
1144.22,1.38041e-14
1144.47,1.53222e-14
1144.73,6.68261e-14
1144.98,-1.13104e-14
1145.23,1.16322e-14
1145.48,3.56826e-14
1145.73,-2.44401e-14
1145.98,4.26334e-14
1146.23,3.33441e-15
1146.49,1.38764e-14
1146.74,1.94017e-14
1146.99,7.28266e-15
1147.24,-1.96642e-15
1147.49,-2.95336e-15
1147.74,2.73140e-14
1147.99,-2.83517e-14
1148.25,4.00266e-15
1148.50,-9.69159e-15
1148.75,-1.02172e-14
1149.00,-2.24828e-14
1149.25,-1.27268e-15
1149.50,-4.95331e-15
1149.76,9.15822e-15
1150.01,2.00524e-14
1150.26,-6.62213e-15
1150.51,-7.62900e-15
1150.76,-1.64210e-14
1151.01,-1.15756e-14
1151.26,1.16754e-15
1151.52,-3.77273e-15
1151.77,3.75172e-15
1152.02,-6.82479e-15
1152.27,-4.97631e-15
1152.52,6.05357e-15
1152.77,5.53318e-16
1153.03,2.22879e-15
1153.28,-4.02343e-16
1153.53,-1.45132e-14
1153.78,5.11006e-15
1154.03,-1.15351e-14
1154.28,-1.30090e-14
1154.54,-1.19665e-16
1154.79,1.39454e-14
1155.04,1.20607e-15
1155.29,1.40596e-14
1155.54,-4.38712e-15
1155.79,2.89807e-14
1156.04,2.44995e-14
1156.30,1.65881e-14
1156.55,-6.85910e-15
1156.80,-8.11033e-15
1157.05,5.19756e-15
1157.30,-1.34055e-14
1157.55,6.25623e-15
1157.81,-7.35809e-15
1158.06,-8.23931e-15
1158.31,1.18927e-14
1158.56,-2.19761e-15
1158.81,1.40107e-14
1159.06,2.22162e-15
1159.32,-8.85616e-15
1159.57,-4.36990e-16
1159.82,6.28257e-16
1160.07,1.04279e-14
1160.32,-1.03303e-14
1160.57,1.49812e-14
1160.83,4.99791e-15
1161.08,7.47371e-15
1161.33,9.53980e-15
1161.58,-4.64070e-15
1161.83,-8.23372e-15
1162.08,-7.93025e-15
1162.34,-5.61605e-15
1162.59,6.24876e-15
1162.84,-7.71453e-15
1163.09,-4.32505e-15
1163.34,-4.72180e-15
1163.59,-1.54698e-15
1163.85,-3.93634e-15
1164.10,2.28280e-15
1164.35,-8.10914e-15
1164.60,-7.34070e-15
1164.85,-4.32579e-15
1165.10,8.06910e-15
1165.36,1.32055e-14
1165.61,1.13826e-15
1165.86,-1.87681e-15
1166.11,4.61026e-15
1166.36,1.17007e-14
1166.62,-2.84508e-15
1166.87,-3.14352e-15
1167.12,-1.18754e-15
1167.37,7.08548e-15
1167.62,-4.91470e-15
1167.87,-6.87091e-15
1168.13,-3.12071e-15
1168.38,4.55898e-15
1168.63,-7.78859e-16
