Wavelength (Ang),Flux
2222.29,2.09747e-15
2222.80,2.06550e-15
2223.31,1.91162e-15
2223.83,1.93365e-15
2224.34,1.73647e-15
2224.86,1.98787e-15
2225.37,1.78150e-15
2225.89,1.55656e-15
2226.40,1.49224e-15
2226.91,1.71874e-15
2227.43,1.83814e-15
2227.94,1.89611e-15
2228.46,1.69354e-15
2228.97,1.71792e-15
2229.49,1.68748e-15
2230.00,1.80055e-15
2230.52,1.85529e-15
2231.03,1.76467e-15
2231.54,2.05996e-15
2232.06,2.02913e-15
2232.57,2.04309e-15
2233.09,1.76529e-15
2233.60,1.89282e-15
2234.12,1.74079e-15
2234.63,1.80379e-15
2235.14,1.82803e-15
2235.66,1.94985e-15
2236.17,1.95532e-15
2236.69,1.89610e-15
2237.20,1.84398e-15
2237.72,1.79642e-15
2238.23,1.93547e-15
2238.74,1.94302e-15
2239.26,1.99013e-15
2239.77,2.01024e-15
2240.29,1.86798e-15
2240.80,1.91959e-15
2241.31,1.93515e-15
2241.83,2.10289e-15
2242.34,1.94246e-15
2242.86,1.93806e-15
2243.37,1.97349e-15
2243.89,1.82878e-15
2244.40,1.82587e-15
2244.91,1.74374e-15
2245.43,1.71873e-15
2245.94,1.73108e-15
2246.46,1.93058e-15
2246.97,2.00668e-15
2247.48,1.84782e-15
2248.00,2.02768e-15
2248.51,1.94566e-15
2249.03,1.96557e-15
2249.54,1.71851e-15
2250.06,1.99369e-15
2250.57,1.94775e-15
2251.08,2.07641e-15
2251.60,1.94498e-15
2252.11,2.03124e-15
2252.63,1.92274e-15
2253.14,2.11108e-15
2253.65,2.01680e-15
2254.17,1.96483e-15
2254.68,1.99938e-15
2255.20,1.85693e-15
2255.71,1.86206e-15
2256.22,2.00985e-15
2256.74,2.03778e-15
2257.25,2.04240e-15
2257.77,2.08112e-15
2258.28,2.15086e-15
2258.79,2.00608e-15
2259.31,1.98720e-15
2259.82,1.92713e-15
2260.34,1.97869e-15
2260.85,1.93815e-15
2261.36,2.12181e-15
2261.88,1.94894e-15
2262.39,1.87477e-15
2262.91,2.06083e-15
2263.42,1.95575e-15
2263.93,2.04809e-15
2264.45,2.02163e-15
2264.96,2.08217e-15
2265.48,2.18512e-15
2265.99,2.12467e-15
2266.50,2.06792e-15
2267.02,2.00680e-15
2267.53,2.05106e-15
2268.05,2.01688e-15
2268.56,2.15753e-15
2269.07,2.02601e-15
2269.59,1.92626e-15
2270.10,2.05207e-15
2270.62,2.09639e-15
2271.13,2.09246e-15
2271.64,2.03599e-15
2272.16,2.21401e-15
2272.67,2.06634e-15
2273.19,2.04073e-15
2273.70,2.14654e-15
2274.21,2.20260e-15
2274.73,2.25267e-15
2275.24,2.03426e-15
2275.75,1.99366e-15
2276.27,2.10136e-15
2276.78,2.16180e-15
2277.30,2.12742e-15
2277.81,2.06747e-15
2278.32,1.79452e-15
2278.84,1.45981e-15
2279.35,1.13377e-15
2279.86,1.01951e-15
2280.38,1.20389e-15
2280.89,1.54851e-15
2281.41,1.87324e-15
2281.92,1.99315e-15
2282.43,2.08590e-15
2282.95,2.16006e-15
2283.46,2.32849e-15
2283.98,2.23337e-15
2284.49,2.32274e-15
2285.00,2.20888e-15
2285.52,2.19826e-15
2286.03,2.25248e-15
2286.54,2.26729e-15
2287.06,2.26545e-15
2287.57,2.16867e-15
2288.08,2.30963e-15
2288.60,2.22156e-15
2289.11,2.24017e-15
2289.63,2.28388e-15
2290.14,2.24587e-15
2290.65,2.34249e-15
2291.17,2.37886e-15
2291.68,2.33466e-15
2292.19,2.36879e-15
2292.71,2.39343e-15
2293.22,2.29751e-15
2293.74,2.21918e-15
2294.25,2.20936e-15
2294.76,2.37200e-15
2295.28,2.35736e-15
2295.79,2.24186e-15
2296.30,2.13926e-15
2296.82,2.16671e-15
2297.33,2.12343e-15
2297.84,2.29028e-15
2298.36,2.40455e-15
2298.87,2.43611e-15
2299.39,2.31320e-15
2299.90,2.30477e-15
2300.41,2.52123e-15
2300.93,2.33312e-15
2301.44,2.43826e-15
2301.95,2.45192e-15
2302.47,2.31938e-15
2302.98,2.39543e-15
2303.49,2.33219e-15
2304.01,2.28609e-15
2304.52,2.45652e-15
2305.03,2.36457e-15
2305.55,2.30429e-15
2306.06,2.43989e-15
2306.58,2.23894e-15
2307.09,2.23801e-15
2307.60,2.23390e-15
2308.12,2.31289e-15
2308.63,2.43190e-15
2309.14,2.26696e-15
2309.66,2.42558e-15
2310.17,2.42089e-15
2310.68,2.51859e-15
2311.20,2.63821e-15
2311.71,2.59235e-15
2312.22,2.45906e-15
2312.74,2.71108e-15
2313.25,2.61792e-15
2313.76,2.67460e-15
2314.28,2.55685e-15
2314.79,2.51291e-15
2315.30,2.56274e-15
2315.82,2.49470e-15
2316.33,2.03460e-15
2316.84,1.73705e-15
2317.36,1.37389e-15
2317.87,1.46805e-15
2318.39,1.71621e-15
2318.90,2.10390e-15
2319.41,2.59340e-15
2319.93,2.57595e-15
2320.44,2.67316e-15
2320.95,2.46103e-15
2321.47,2.49568e-15
2321.98,2.51168e-15
2322.49,2.75629e-15
2323.01,2.72865e-15
2323.52,2.89581e-15
2324.03,2.89592e-15
2324.55,2.96659e-15
2325.06,3.04912e-15
2325.57,2.63427e-15
2326.09,2.85876e-15
2326.60,2.92325e-15
2327.11,2.79211e-15
2327.63,2.82958e-15
2328.14,2.80564e-15
2328.65,2.99228e-15
2329.17,2.93319e-15
2329.68,2.81931e-15
2330.19,3.03228e-15
2330.71,3.05603e-15
2331.22,2.92124e-15
2331.73,2.97849e-15
2332.25,3.03034e-15
2332.76,3.07621e-15
2333.27,3.12234e-15
2333.78,3.24963e-15
2334.30,3.24205e-15
2334.81,3.10573e-15
2335.32,3.06164e-15
2335.84,2.95655e-15
2336.35,3.22923e-15
2336.86,3.06034e-15
2337.38,3.19424e-15
2337.89,2.96468e-15
2338.40,3.06383e-15
2338.92,3.06672e-15
2339.43,3.02040e-15
2339.94,2.73397e-15
2340.46,2.57625e-15
2340.97,2.60967e-15
2341.48,2.73603e-15
2342.00,2.72207e-15
2342.51,2.78656e-15
2343.02,2.51824e-15
2343.54,2.70662e-15
2344.05,2.73684e-15
2344.56,2.86266e-15
2345.08,3.22603e-15
2345.59,3.22031e-15
2346.10,3.25142e-15
2346.61,3.36952e-15
2347.13,3.24253e-15
2347.64,3.02101e-15
2348.15,3.08255e-15
2348.67,3.24720e-15
2349.18,3.53531e-15
2349.69,3.77309e-15
2350.21,3.72463e-15
2350.72,3.41196e-15
2351.23,3.57706e-15
2351.75,3.50672e-15
2352.26,3.49599e-15
2352.77,3.59352e-15
2353.29,3.66545e-15
2353.80,3.54389e-15
2354.31,3.46890e-15
2354.82,3.73368e-15
2355.34,3.98140e-15
2355.85,3.84324e-15
2356.36,3.96193e-15
2356.88,3.97869e-15
2357.39,4.09053e-15
2357.90,4.30779e-15
2358.42,4.09578e-15
2358.93,4.19780e-15
2359.44,4.50906e-15
2359.96,4.23267e-15
2360.47,4.30345e-15
2360.98,4.37660e-15
2361.49,4.65722e-15
2362.01,4.65894e-15
2362.52,4.63564e-15
2363.03,4.61066e-15
2363.55,4.78339e-15
2364.06,4.86018e-15
2364.57,4.86961e-15
2365.08,4.87996e-15
2365.60,5.03260e-15
2366.11,4.95159e-15
2366.62,4.97914e-15
2367.14,5.14589e-15
2367.65,5.24569e-15
2368.16,5.30999e-15
2368.68,5.28623e-15
2369.19,5.28381e-15
2369.70,5.24877e-15
2370.21,5.46775e-15
2370.73,5.49821e-15
2371.24,5.62125e-15
2371.75,5.72928e-15
2372.27,5.56018e-15
2372.78,5.12476e-15
2373.29,4.77050e-15
2373.80,4.78972e-15
2374.32,5.05089e-15
2374.83,5.29182e-15
2375.34,5.50083e-15
2375.86,5.46166e-15
2376.37,5.16295e-15
2376.88,5.28804e-15
2377.40,5.12787e-15
2377.91,5.13153e-15
2378.42,4.84260e-15
2378.93,4.84609e-15
2379.45,4.73462e-15
2379.96,4.60018e-15
2380.47,4.31744e-15
2380.98,3.97102e-15
2381.50,3.21289e-15
2382.01,3.12776e-15
2382.52,3.49293e-15
2383.04,3.87504e-15
2383.55,4.14827e-15
2384.06,4.12939e-15
2384.57,4.09225e-15
2385.09,4.15103e-15
2385.60,4.06443e-15
2386.11,4.03637e-15
2386.63,3.96878e-15
2387.14,3.81580e-15
2387.65,3.91064e-15
2388.16,3.76510e-15
2388.68,3.74421e-15
2389.19,3.94500e-15
2389.70,3.68827e-15
2390.22,3.67498e-15
2390.73,3.75752e-15
2391.24,3.67649e-15
2391.75,3.64868e-15
2392.27,3.69171e-15
2392.78,3.88079e-15
2393.29,3.79614e-15
2393.80,3.69457e-15
2394.32,3.55956e-15
2394.83,3.73287e-15
2395.34,3.62155e-15
2395.85,3.56424e-15
2396.37,3.61759e-15
2396.88,3.72198e-15
2397.39,3.57464e-15
2397.91,3.44496e-15
2398.42,3.31003e-15
2398.93,3.46418e-15
2399.44,3.41687e-15
2399.96,3.61320e-15
2400.47,3.57464e-15
2400.98,3.34876e-15
2401.49,3.51702e-15
2402.01,3.37477e-15
2402.52,3.37847e-15
2403.03,3.28205e-15
2403.54,3.29391e-15
2404.06,3.30429e-15
2404.57,3.23430e-15
2405.08,3.34600e-15
2405.60,3.26584e-15
2406.11,3.28615e-15
2406.62,3.15017e-15
2407.13,3.29030e-15
2407.65,3.37854e-15
2408.16,3.42949e-15
2408.67,3.41578e-15
2409.18,3.24771e-15
2409.70,3.07749e-15
2410.21,3.29748e-15
2410.72,3.36477e-15
2411.23,3.33684e-15
2411.75,3.33306e-15
2412.26,3.29629e-15
2412.77,3.34119e-15
2413.28,3.16688e-15
2413.80,3.27136e-15
2414.31,3.33162e-15
2414.82,3.26302e-15
2415.33,3.24019e-15
2415.85,3.14066e-15
2416.36,3.30491e-15
2416.87,3.37051e-15
2417.38,3.24560e-15
2417.90,3.36073e-15
2418.41,3.26858e-15
2418.92,3.29537e-15
2419.43,3.21052e-15
2419.95,3.40490e-15
2420.46,3.28332e-15
2420.97,3.32848e-15
2421.48,3.26797e-15
2422.00,3.24383e-15
2422.51,3.20050e-15
2423.02,3.37663e-15
2423.53,3.19194e-15
2424.05,3.21223e-15
2424.56,3.20601e-15
2425.07,3.17625e-15
2425.58,3.27891e-15
2426.10,3.15508e-15
2426.61,3.18366e-15
2427.12,3.26072e-15
2427.63,3.05542e-15
2428.15,2.96655e-15
2428.66,2.88241e-15
2429.17,3.00886e-15
2429.68,2.97402e-15
2430.20,2.80322e-15
2430.71,3.04201e-15
2431.22,2.89892e-15
2431.73,2.78730e-15
2432.25,2.78915e-15
2432.76,2.76405e-15
2433.27,2.66987e-15
2433.78,2.90138e-15
2434.30,2.65158e-15
2434.81,2.76154e-15
2435.32,2.74902e-15
2435.83,2.71790e-15
2436.34,2.65770e-15
2436.86,2.77242e-15
2437.37,2.70999e-15
2437.88,2.51810e-15
2438.39,2.42480e-15
2438.91,2.46870e-15
2439.42,2.56911e-15
2439.93,2.56981e-15
2440.44,2.64034e-15
2440.96,2.43837e-15
2441.47,2.63659e-15
2441.98,2.55591e-15
2442.49,2.41807e-15
2443.01,2.41339e-15
2443.52,2.34558e-15
2444.03,2.51749e-15
2444.54,2.44997e-15
2445.05,2.47098e-15
2445.57,2.41313e-15
2446.08,2.40450e-15
2446.59,2.37397e-15
2447.10,2.47081e-15
2447.62,2.38520e-15
2448.13,2.45220e-15
2448.64,2.51625e-15
2449.15,2.42623e-15
2449.67,2.32393e-15
2450.18,2.37910e-15
2450.69,2.32455e-15
2451.20,2.40352e-15
2451.71,2.24499e-15
2452.23,2.27393e-15
2452.74,2.31394e-15
2453.25,2.28028e-15
2453.76,2.32723e-15
2454.28,2.38267e-15
2454.79,2.13605e-15
2455.30,2.24484e-15
2455.81,2.25661e-15
2456.32,2.26576e-15
2456.84,2.24178e-15
2457.35,2.24310e-15
2457.86,2.21970e-15
2458.37,2.21821e-15
2458.89,2.21885e-15
2459.40,2.19955e-15
2459.91,2.12786e-15
2460.42,2.18692e-15
2460.93,2.11587e-15
2461.45,2.16149e-15
2461.96,2.22222e-15
2462.47,2.26929e-15
2462.98,2.22054e-15
2463.49,2.19802e-15
2464.01,2.03173e-15
2464.52,2.23422e-15
2465.03,2.21141e-15
2465.54,2.14110e-15
2466.06,2.18846e-15
2466.57,2.20475e-15
2467.08,2.11917e-15
2467.59,2.03841e-15
2468.10,2.09527e-15
2468.62,2.23280e-15
2469.13,2.18701e-15
2469.64,2.18435e-15
2470.15,2.04787e-15
2470.66,2.13956e-15
2471.18,1.96562e-15
2471.69,2.03407e-15
2472.20,2.02382e-15
2472.71,2.08894e-15
2473.22,2.15756e-15
2473.74,2.10236e-15
2474.25,2.01993e-15
2474.76,1.96582e-15
2475.27,1.93960e-15
2475.79,1.88227e-15
2476.30,1.99622e-15
2476.81,1.98997e-15
2477.32,2.01583e-15
2477.83,1.94326e-15
2478.35,1.88077e-15
2478.86,1.97574e-15
2479.37,1.94172e-15
2479.88,1.88960e-15
2480.39,2.04178e-15
2480.91,1.86068e-15
2481.42,1.94907e-15
2481.93,1.95215e-15
2482.44,1.94764e-15
2482.95,1.95710e-15
2483.47,1.88225e-15
2483.98,1.92938e-15
2484.49,2.05606e-15
2485.00,1.98964e-15
2485.51,1.89997e-15
2486.03,1.93431e-15
2486.54,1.82229e-15
2487.05,1.88570e-15
2487.56,1.79193e-15
2488.07,1.87692e-15
2488.59,1.90800e-15
2489.10,1.82841e-15
2489.61,1.95001e-15
2490.12,1.91214e-15
2490.63,1.95475e-15
2491.15,1.93061e-15
2491.66,1.97000e-15
2492.17,1.91451e-15
2492.68,1.85090e-15
2493.19,1.79140e-15
2493.71,1.85518e-15
2494.22,1.85399e-15
2494.73,1.79729e-15
2495.24,1.88134e-15
2495.75,1.94495e-15
2496.26,1.89140e-15
2496.78,1.85828e-15
2497.29,1.72288e-15
2497.80,1.79231e-15
2498.31,1.87762e-15
2498.82,1.79072e-15
2499.34,1.90854e-15
2499.85,1.80577e-15
2500.36,1.79556e-15
2500.87,1.77525e-15
2501.38,1.77035e-15
2501.90,1.86872e-15
2502.41,1.80529e-15
2502.92,1.89161e-15
2503.43,1.87364e-15
2503.94,1.84946e-15
2504.46,1.87950e-15
2504.97,2.08832e-15
