Wavelength (Ang),Flux
1140.20,4.04508e-14
1140.45,3.12608e-14
1140.70,-3.07093e-14
1140.95,-3.38273e-14
1141.20,5.11726e-14
1141.46,2.26417e-14
1141.71,3.89461e-14
1141.96,-2.21075e-14
1142.21,-1.05510e-14
1142.46,-1.28500e-14
1142.71,5.34012e-14
1142.96,-1.22125e-14
1143.22,-3.09055e-15
1143.47,2.33380e-14
1143.72,8.45079e-15
1143.97,-6.70996e-14
1144.22,-1.64575e-14
1144.47,3.18833e-14
1144.73,7.91870e-17
1144.98,-4.30882e-14
1145.23,2.50864e-14
1145.48,-2.43119e-15
1145.73,-2.62968e-14
1145.98,-1.40237e-14
1146.23,-6.60064e-15
1146.49,1.13597e-14
1146.74,1.53112e-14
1146.99,1.94883e-14
1147.24,-3.78194e-14
1147.49,6.73088e-15
1147.74,3.24651e-14
1147.99,-3.48796e-14
1148.25,-1.71787e-14
1148.50,1.71839e-14
1148.75,-1.65562e-14
1149.00,6.06953e-15
1149.25,-2.17689e-14
1149.50,2.89724e-15
1149.76,-9.81350e-15
1150.01,1.40831e-14
1150.26,-2.62333e-14
1150.51,-1.88606e-14
1150.76,-7.90386e-15
1151.01,2.65225e-14
1151.26,1.53602e-15
1151.52,-1.10812e-14
1151.77,5.11115e-15
1152.02,1.10063e-14
1152.27,2.06618e-16
1152.52,-1.06307e-14
1152.77,3.38894e-14
1153.03,1.49258e-14
1153.28,-4.22711e-15
1153.53,1.46621e-17
1153.78,4.59145e-15
1154.03,2.14868e-16
1154.28,-6.13705e-15
1154.54,1.84553e-14
1154.79,-1.59037e-14
1155.04,7.01824e-15
1155.29,-1.53464e-14
1155.54,5.41652e-14
1155.79,-1.09925e-14
1156.04,3.26546e-14
1156.30,1.12044e-14
1156.55,-9.80288e-15
1156.80,-1.03856e-14
1157.05,-9.39321e-15
1157.30,3.66416e-16
1157.55,1.10640e-14
1157.81,1.41487e-14
1158.06,-1.52745e-14
1158.31,-1.65420e-14
1158.56,6.43052e-15
1158.81,2.63177e-14
1159.06,1.36041e-14
1159.32,-1.29406e-15
1159.57,3.78181e-15
1159.82,1.08653e-14
1160.07,1.37754e-14
1160.32,-7.62759e-15
1160.57,-5.12604e-15
1160.83,-4.14977e-15
1161.08,2.44918e-14
1161.33,-4.05167e-15
1161.58,1.27427e-14
1161.83,1.31907e-14
1162.08,4.26259e-14
1162.34,2.13193e-16
1162.59,6.44750e-15
1162.84,1.09410e-14
1163.09,-1.48342e-14
1163.34,6.84532e-15
1163.59,7.61428e-15
1163.85,2.69247e-14
1164.10,-1.31676e-14
1164.35,2.18086e-16
1164.60,1.60697e-15
1164.85,-2.66362e-15
1165.10,1.13831e-14
1165.36,4.98013e-15
1165.61,1.52593e-14
1165.86,-8.86379e-15
1166.11,4.40184e-15
1166.36,5.39173e-15
1166.62,7.76404e-15
1166.87,2.33568e-14
1167.12,5.12693e-15
1167.37,-4.76326e-15
1167.62,-5.19083e-15
1167.87,4.00468e-15
1168.13,6.87435e-16
1168.38,1.97565e-16
1168.63,1.34308e-14
1168.88,1.28186e-14
1169.13,8.70012e-15
1169.38,2.41892e-15
1169.64,-1.17769e-15
1169.89,1.03066e-15
1170.14,2.38035e-15
1170.39,2.69831e-15
1170.64,9.69443e-15
1170.90,-4.76834e-15
1171.15,1.03100e-14
1171.40,6.63710e-15
1171.65,-9.00310e-15
1171.90,1.04587e-14
1172.15,2.89373e-15
1172.41,-9.55627e-16
1172.66,4.79982e-15
1172.91,1.90181e-16
1173.16,6.23371e-15
1173.41,5.49690e-15
1173.66,1.73939e-14
1173.92,3.51398e-15
1174.17,1.85614e-16
1174.42,2.64885e-15
1174.67,7.94601e-15
1174.92,3.73080e-15
1175.18,7.23865e-15
1175.43,7.51432e-15
1175.68,1.21057e-15
1175.93,5.45245e-16
1176.18,1.90432e-15
1176.43,2.86111e-15
1176.69,5.42763e-15
1176.94,-8.25159e-16
1177.19,1.18806e-14
1177.44,1.42041e-15
1177.69,1.31843e-14
1177.95,9.64711e-15
1178.20,1.97115e-14
1178.45,1.20954e-14
1178.70,-7.74534e-16
1178.95,-6.80098e-15
1179.20,7.38986e-15
1179.46,2.31269e-15
1179.71,4.10598e-15
1179.96,4.31689e-15
1180.21,-1.60132e-15
1180.46,2.80927e-15
1180.72,2.74296e-15
1180.97,4.76169e-15
1181.22,4.96308e-15
1181.47,5.67366e-15
1181.72,1.24919e-14
1181.98,6.75927e-15
1182.23,4.58886e-15
1182.48,1.47898e-15
1182.73,6.99362e-15
1182.98,3.31478e-15
1183.23,5.92220e-15
1183.49,7.57459e-15
1183.74,1.31745e-14
1183.99,1.59842e-15
1184.24,7.88706e-15
1184.49,1.11525e-14
1184.75,1.30369e-15
1185.00,1.06362e-14
1185.25,8.30323e-16
1185.50,3.60231e-15
1185.75,1.74131e-15
1186.01,5.45920e-15
1186.26,5.83487e-15
1186.51,4.72285e-15
1186.76,1.12999e-14
1187.01,-5.31482e-16
1187.27,7.89714e-15
1187.52,4.36720e-15
1187.77,8.66778e-15
1188.02,1.76549e-15
1188.27,4.75869e-15
1188.53,7.86372e-15
1188.78,6.50537e-15
1189.03,2.83070e-15
1189.28,3.00778e-15
1189.53,2.28733e-15
1189.79,1.18627e-14
1190.04,9.26045e-15
1190.29,5.45890e-15
1190.54,1.10298e-15
1190.79,4.22871e-15
1191.04,5.09983e-15
1191.30,8.52770e-15
1191.55,9.62136e-15
1191.80,3.78221e-15
1192.05,5.81195e-15
1192.30,6.27966e-15
1192.56,4.41535e-15
1192.81,1.69021e-15
1193.06,5.56399e-16
1193.31,3.83066e-15
1193.56,8.96718e-15
1193.82,2.37061e-15
1194.07,8.33013e-15
1194.32,5.16183e-15
1194.57,4.91720e-15
1194.82,7.44184e-15
1195.08,6.33270e-15
1195.33,8.02868e-15
1195.58,4.85169e-15
1195.83,8.71977e-15
1196.08,1.11432e-14
1196.34,3.64326e-15
1196.59,2.53193e-15
1196.84,9.30064e-15
1197.09,7.33481e-15
1197.34,2.50539e-15
1197.60,1.17145e-14
1197.85,3.91147e-15
1198.10,7.81652e-15
1198.35,5.08574e-15
1198.60,7.79291e-15
1198.86,8.65009e-15
