Wavelength (Ang),Flux
1153.92,1.66178e-15
1155.65,-6.46255e-16
1157.38,2.77461e-15
1159.11,2.37870e-15
1160.84,2.99416e-15
1162.57,1.65091e-15
1164.29,8.15352e-16
1166.02,-6.04542e-16
1167.75,1.43292e-15
1169.48,4.28833e-15
1171.21,3.93740e-15
1172.94,5.92236e-16
1174.67,1.83588e-15
1176.40,2.65027e-15
1178.13,2.78648e-15
1179.86,1.94538e-15
1181.58,6.88231e-16
1183.31,1.63057e-15
1185.04,3.27393e-15
1186.77,1.64534e-15
1188.50,1.85503e-15
1190.23,1.68587e-15
1191.96,1.14264e-15
1193.69,3.02844e-15
1195.42,1.96272e-15
1197.15,1.71433e-15
1198.88,1.09327e-15
1200.61,1.47368e-15
1202.35,8.81003e-16
1204.08,1.25061e-15
1205.81,1.32929e-15
1207.54,9.47993e-16
1209.27,2.75885e-15
1211.00,5.74940e-15
1212.73,6.77963e-15
1214.46,8.75043e-15
1216.19,9.98462e-15
1217.92,1.07309e-14
1219.65,8.94203e-15
1221.39,9.29815e-15
1223.12,7.85829e-15
1224.85,8.21237e-15
1226.58,7.83472e-15
1228.31,5.86548e-15
1230.04,4.35572e-15
1231.78,2.37750e-15
1233.51,2.32600e-15
1235.24,2.29788e-15
1236.97,1.41050e-15
1238.70,2.18680e-15
1240.44,1.22208e-15
1242.17,1.62216e-15
1243.90,1.90721e-15
1245.63,2.05970e-15
1247.37,1.81430e-15
1249.10,1.24150e-15
1250.83,1.56921e-15
1252.57,1.66370e-15
1254.30,1.85595e-15
1256.03,1.53265e-15
1257.76,1.37137e-15
1259.50,2.15623e-15
1261.23,1.72553e-15
1262.96,2.43443e-15
1264.70,1.47230e-15
1266.43,2.19061e-15
1268.17,2.45767e-15
1269.90,1.72027e-15
1271.63,1.73367e-15
1273.37,2.01728e-15
1275.10,1.92920e-15
1276.83,1.96988e-15
1278.57,2.28828e-15
1280.30,2.05372e-15
1282.04,2.00395e-15
1283.77,1.83656e-15
1285.51,1.49844e-15
1287.24,1.94494e-15
1288.97,1.87882e-15
1290.71,1.33756e-15
1292.44,1.53769e-15
1294.18,1.55247e-15
1295.91,1.59751e-15
1297.65,1.62303e-15
1299.38,1.76024e-15
1301.12,1.00350e-15
1302.85,1.32282e-15
1304.59,1.46679e-15
1306.32,1.96350e-15
1308.06,1.32019e-15
1309.79,1.43657e-15
1311.53,1.90356e-15
1313.26,1.56339e-15
1315.00,1.60515e-15
1316.74,2.16059e-15
1318.47,2.34967e-15
1320.21,2.85656e-15
1321.94,2.92684e-15
1323.68,2.95969e-15
1325.41,2.67339e-15
1327.15,3.10399e-15
1328.89,3.07287e-15
1330.62,3.15931e-15
1332.36,3.27173e-15
1334.10,3.02171e-15
1335.83,2.52680e-15
1337.57,2.79139e-15
1339.30,3.17448e-15
1341.04,3.27436e-15
1342.78,2.98211e-15
1344.51,3.47928e-15
1346.25,3.52498e-15
1347.99,3.30593e-15
1349.72,3.33910e-15
1351.46,3.28618e-15
1353.20,3.60708e-15
1354.94,3.49622e-15
1356.67,3.80632e-15
1358.41,3.58283e-15
1360.15,3.38319e-15
1361.88,3.62370e-15
1363.62,3.58039e-15
1365.36,3.14723e-15
1367.10,3.44107e-15
1368.83,4.07822e-15
1370.57,3.88822e-15
1372.31,3.80533e-15
1374.05,4.41958e-15
1375.79,3.64479e-15
1377.52,3.86366e-15
1379.26,4.55155e-15
1381.00,4.71599e-15
1382.74,4.38870e-15
1384.48,4.28206e-15
1386.21,4.10489e-15
1387.95,4.04529e-15
1389.69,4.01477e-15
1391.43,4.15116e-15
1393.17,3.49171e-15
1394.91,3.50800e-15
1396.64,3.28383e-15
1398.38,3.45600e-15
1400.12,3.59663e-15
1401.86,3.69180e-15
1403.60,3.73320e-15
1405.34,3.57213e-15
1407.08,4.05065e-15
1408.82,4.22535e-15
1410.55,4.96511e-15
1412.29,4.82820e-15
1414.03,4.55811e-15
1415.77,4.46066e-15
1417.51,4.53673e-15
1419.25,3.97145e-15
1420.99,3.55126e-15
1422.73,3.81697e-15
1424.47,3.64407e-15
1426.21,4.17481e-15
1427.95,3.41304e-15
1429.69,3.63541e-15
1431.43,3.27011e-15
1433.17,3.73911e-15
1434.91,3.15620e-15
1436.65,3.98933e-15
1438.39,3.51721e-15
1440.13,3.37010e-15
1441.87,3.43113e-15
1443.61,3.18244e-15
1445.35,3.23599e-15
1447.09,3.43469e-15
1448.83,3.18480e-15
1450.57,3.62152e-15
1452.31,3.03812e-15
1454.05,3.43895e-15
1455.79,3.58175e-15
1457.53,3.16221e-15
1459.27,3.23818e-15
1461.01,3.72794e-15
1462.75,3.37344e-15
