Wavelength (Ang),Flux
1590.30,2.47841e-14
1590.66,1.86552e-14
1591.02,-2.79173e-15
1591.38,9.28542e-15
1591.74,1.15275e-14
1592.10,-3.88379e-15
1592.46,7.11014e-15
1592.82,1.28851e-14
1593.18,-2.05017e-15
1593.55,7.17383e-15
1593.91,1.79672e-15
1594.27,4.88919e-15
1594.63,-2.23439e-15
1594.99,-9.74750e-16
1595.35,1.08946e-14
1595.71,1.51243e-14
1596.07,5.25409e-15
1596.43,5.98487e-15
1596.79,3.02894e-15
1597.15,3.41567e-15
1597.51,-1.19496e-15
1597.87,3.37221e-15
1598.23,-2.41551e-15
1598.59,1.67363e-16
1598.95,5.13290e-15
1599.31,1.55561e-16
1599.67,3.23967e-15
1600.03,8.53772e-16
1600.39,1.39364e-15
1600.75,1.25195e-14
1601.11,6.39193e-15
1601.47,-1.73437e-16
1601.83,-1.67197e-16
1602.19,2.58956e-15
1602.55,8.98301e-15
1602.91,1.03283e-15
1603.27,1.46730e-15
1603.63,1.61292e-15
1603.99,3.10443e-15
1604.35,5.01196e-16
1604.71,2.65178e-15
1605.07,-8.90592e-17
1605.43,2.98898e-15
1605.79,4.54893e-16
1606.15,2.44103e-15
1606.51,1.89426e-15
1606.87,3.26276e-15
1607.23,2.01234e-15
1607.59,6.65865e-16
1607.95,3.19346e-15
1608.31,1.16950e-15
1608.67,-2.93925e-17
1609.03,1.47880e-15
1609.39,3.93215e-15
1609.75,1.87687e-15
1610.11,2.87622e-15
1610.47,5.16500e-15
1610.83,-3.16016e-16
1611.19,7.96536e-16
1611.55,1.05931e-15
1611.91,1.29818e-15
1612.27,8.60490e-16
1612.63,4.72991e-15
1612.99,1.73908e-15
1613.35,3.06539e-16
1613.71,2.04784e-16
1614.07,5.27939e-16
1614.43,3.35867e-15
1614.79,2.47919e-15
1615.15,2.14483e-15
1615.51,1.57170e-15
1615.87,2.11210e-15
1616.23,1.13464e-15
1616.59,2.24271e-15
1616.95,1.36059e-15
1617.31,1.19065e-15
1617.67,1.10724e-15
1618.03,1.93498e-15
1618.39,1.01177e-15
1618.75,1.04900e-15
1619.11,1.48125e-15
1619.47,2.97042e-15
1619.83,2.67847e-15
1620.19,2.47359e-15
1620.55,1.67193e-15
1620.91,7.27704e-16
1621.27,1.80441e-15
1621.63,2.39866e-15
1621.99,5.32997e-16
1622.35,1.86176e-15
1622.71,2.34514e-15
1623.07,2.30823e-15
1623.43,1.60114e-15
1623.79,2.44603e-15
1624.15,2.00532e-15
1624.51,1.35457e-15
1624.87,6.81816e-16
1625.23,2.45081e-15
1625.59,2.59564e-15
1625.95,1.05824e-15
1626.31,2.15639e-15
1626.67,1.66492e-15
1627.03,1.29739e-15
1627.39,1.70361e-15
1627.75,2.20402e-15
1628.11,1.52096e-15
1628.47,2.63395e-15
1628.83,1.73675e-15
1629.19,1.05648e-15
1629.55,1.91559e-15
1629.91,2.01831e-15
1630.27,2.75580e-15
1630.63,2.28536e-15
1630.99,1.63785e-15
1631.35,2.80701e-15
1631.71,2.18415e-15
1632.07,1.18851e-15
1632.43,1.67310e-15
1632.79,1.78635e-15
1633.15,1.19940e-15
1633.51,1.40650e-15
1633.87,1.62221e-15
1634.23,1.55330e-15
1634.59,1.30399e-15
1634.95,1.30499e-15
1635.31,1.42981e-15
1635.67,1.25648e-15
1636.03,1.81688e-15
1636.39,7.60706e-16
1636.75,2.33717e-15
1637.11,1.40736e-15
1637.47,1.77900e-15
1637.83,2.06882e-15
1638.19,1.72402e-15
1638.55,1.65416e-15
1638.91,1.71544e-15
1639.27,1.38662e-15
1639.63,1.72796e-15
1639.99,1.69484e-15
1640.35,1.83576e-15
1640.71,1.28884e-15
1641.07,1.56795e-15
1641.43,1.22177e-15
1641.79,1.66914e-15
1642.15,1.39533e-15
1642.51,1.06404e-15
1642.87,1.49595e-15
1643.23,1.91792e-15
1643.59,1.80675e-15
1643.95,1.42656e-15
1644.31,2.39278e-15
1644.67,1.74434e-15
1645.03,1.25963e-15
1645.39,1.36278e-15
1645.75,1.54660e-15
1646.11,1.59736e-15
1646.47,1.96475e-15
1646.83,1.20773e-15
1647.19,1.56661e-15
1647.55,1.52605e-15
1647.91,1.14627e-15
1648.27,1.56642e-15
1648.63,1.59857e-15
1648.99,1.62061e-15
1649.35,1.46517e-15
1649.71,1.57594e-15
1650.07,2.30879e-15
1650.43,1.55172e-15
1650.79,1.27453e-15
1651.15,1.30921e-15
1651.51,1.47331e-15
1651.86,1.03736e-15
1652.22,8.29230e-16
1652.58,1.00140e-15
1652.94,1.13894e-15
1653.30,1.07880e-15
1653.66,1.55044e-15
1654.02,1.24727e-15
1654.38,1.28260e-15
1654.74,1.38363e-15
1655.10,1.55530e-15
1655.46,1.35338e-15
1655.82,1.63628e-15
1656.18,1.27002e-15
1656.54,1.85003e-15
1656.90,9.19518e-16
1657.26,1.52360e-15
1657.62,1.62082e-15
1657.98,1.91626e-15
1658.34,1.55064e-15
