specobjID,plate,mjd,fiberID,z
6731948063731243008,5979,56329,700,2.371783
6731954935678916608,5979,56329,725,2.871754
2979242554203072512,2646,54479,405,2.816966
2979243378836793344,2646,54479,408,2.094259
6731990944684726272,5979,56329,856,2.086093
6736429123051476992,5983,56310,618,2.033634
6736440667923568640,5983,56310,660,2.042764
6736462108400310272,5983,56310,738,2.060774
6736461833522403328,5983,56310,737,2.321125
6736483823754958848,5983,56310,817,2.786553
6736506088865421312,5983,56310,898,2.1068
6736279039714285568,5983,56310,72,2.333003
6736280688981727232,5983,56310,78,2.64387
6739771088946092032,5986,56328,488,2.046133
6736269144109635584,5983,56310,36,2.415093
6739764491876325376,5986,56328,464,2.423718
6736264196307310592,5983,56310,18,2.153552
6736533026900301824,5983,56310,996,2.437239
6739755695783303168,5986,56328,432,2.56372
6739744150911211520,5986,56328,390,2.459589
6739757345050744832,5986,56328,438,2.499944
6739745250422839296,5986,56328,394,2.969584
6032598739830724608,5358,56016,98,2.160338
6037222186242299904,5362,56017,534,2.368589
6037233181358577664,5362,56017,574,2.471538
6037276062312060928,5362,56017,730,2.658833
6037287607184152576,5362,56017,772,2.760859
6037310147172521984,5362,56017,854,2.825231
6037340933498099712,5362,56017,966,2.144641
6037342033009727488,5362,56017,970,2.174787
6037347530567866368,5362,56017,990,2.305128
6042850035988977664,5367,55986,528,2.277734
6042848386721536000,5367,55986,522,2.534862
6042871476465719296,5367,55986,606,2.725035
6042881372070369280,5367,55986,642,2.244925
6042891267675019264,5367,55986,678,2.393261
6042891817430833152,5367,55986,680,2.48754
6042934148628502528,5367,55986,834,2.235149
6042933598872688640,5367,55986,832,2.273935
6042946243256408064,5367,55986,878,2.966767
6631660778629126144,5890,56037,401,2.93138
6631661328384940032,5890,56037,403,2.62183
6631629717425641472,5890,56037,288,2.332633
6049632923623380992,5373,56010,628,2.74271
6049655463611750400,5373,56010,710,2.378922
6049686249937328128,5373,56010,822,2.803391
6632724006322853888,5891,56034,173,2.467376
6633937592298788864,5892,56035,492,2.610507
7251026679258437632,6440,56370,841,2.292936
11557484457461307392,10265,58512,443,2.327479
7251050593636341760,6440,56370,928,2.506106
7251062138508433408,6440,56370,970,2.292874
11557464391374100480,10265,58512,370,2.132133
7251063238020061184,6440,56370,974,2.365826
5205123874325551104,4623,55621,322,2.276724
7248739969900238848,6438,56367,714,2.794936
7248759211353724928,6438,56367,784,2.695224
5205047183389513728,4623,55621,43,2.658489
7248770206470002688,6438,56367,824,2.481104
11555291755592308736,10263,58464,658,2.799732
5200622473352337408,4619,55599,330,2.23377
5200614227015129088,4619,55599,300,2.267431
11555187027109763072,10263,58464,277,2.068996
11555186752231856128,10263,58464,276,2.543038
5200603231898851328,4619,55599,260,2.121823
11776001942198966272,10459,58159,781,2.40103
12815260612633581568,11382,58456,974,2.383155
7263315920520763392,6451,56358,493,2.098086
11776013487071057920,10459,58159,823,2.385714
11776965389296359424,10460,58161,190,2.084527
7263310148084717568,6451,56358,472,2.616151
7263278812003325952,6451,56358,358,2.897461
12816350229143246848,11383,58485,842,2.344075
12816349679387432960,11383,58485,840,2.291027
12816360674503710720,11383,58485,880,2.657375
12816359025236269056,11383,58485,874,2.453116
7263404156328892416,6451,56358,814,2.507401
12816379915957196800,11383,58485,950,2.067533
7259943443597907968,6448,56365,512,2.231621
7259957737249069056,6448,56365,564,2.455493
7263447312160282624,6451,56358,971,2.228487
7263445937770747904,6451,56358,966,2.223394
12817427751159224320,11384,58522,666,2.442503
7263446762404468736,6451,56358,969,2.695339
12817439296031315968,11384,58522,708,2.879505
11782795824295335936,10465,58144,921,2.420638
7243135208907888640,6433,56339,804,2.384839
7243158298652071936,6433,56339,888,2.576667
12825312349109114880,11391,58526,678,2.055735
7243181388396255232,6433,56339,972,2.094697
12825309875207952384,11391,58526,669,2.261783
12825326093004462080,11391,58526,728,2.094671
7243187435710208000,6433,56339,994,2.758944
12825356879330039808,11391,58526,840,2.260787
12825364301033527296,11391,58526,867,2.069569
12825371997614921728,11391,58526,895,2.1663
12825399485405616128,11391,58526,995,2.054662
12825392338580035584,11391,58526,969,2.065711
12825399210527709184,11391,58526,994,2.098019
5180367819733489664,4601,55589,372,2.419512
5180335384140470272,4601,55589,254,2.27609
5180311744640473088,4601,55589,168,2.360877
7288099187572627456,6473,56363,542,2.270189
7288148115840063488,6473,56363,720,2.42798
7288145367060994048,6473,56363,710,2.422296
7288192646060988416,6473,56363,882,2.148056
7288204190933080064,6473,56363,924,2.244151
7288219584095868928,6473,56363,980,2.338881
7286996377393190912,6472,56362,626,2.410132
7287009571532724224,6472,56362,674,2.426015
7287022215916443648,6472,56362,720,2.491501
5191558649315874816,4611,55603,124,2.663285
7287030462253651968,6472,56362,750,2.436554
7287031012009465856,6472,56362,752,2.247791
7287041457369929728,6472,56362,790,2.490635
7287064547114113024,6472,56362,874,2.421086
7287085162957133824,6472,56362,949,2.199719
7287088186614110208,6472,56362,960,2.708182
7292602237477738496,6477,56365,540,2.281389
7292585469925414912,6477,56365,479,2.819439
7292563754570766336,6477,56365,400,2.516783
12829768394221049856,11395,58488,505,2.108458
7292530769221933056,6477,56365,280,2.721773
7292508229233563648,6477,56365,198,2.231837
7292505755332401152,6477,56365,189,2.18655
12829828592482670592,11395,58488,724,2.584054
7292721534489352192,6477,56365,974,2.216745
8720366218501183488,7745,58077,987,2.190137
8026563635836114944,7129,56569,84,2.434139
8026565010225649664,7129,56569,89,2.391577
8025578473384073216,7128,56567,596,2.362638
8025575724605003776,7128,56567,586,2.236074
8025575449727096832,7128,56567,585,2.381469
8025579023139887104,7128,56567,598,2.26568
8715756516018509824,7741,58078,601,2.829129
8715766686501066752,7741,58078,638,2.207664
8027740663016871936,7130,56568,270,2.347076
8718983313103280128,7744,58396,52,2.170072
8715787302344087552,7741,58078,713,2.593306
8715775757471995904,7741,58078,671,2.252544
8715816989158037504,7741,58078,821,2.586521
7352260092019103744,6530,56537,486,2.278173
8684198333580072960,7713,58096,481,2.056696
8684199158213793792,7713,58096,484,2.042735
7352319740524910592,6530,56537,703,2.026648
8684185139440539648,7713,58096,433,2.516559
8684197508946352128,7713,58096,478,2.200846
8684234892341696512,7713,58096,614,2.144391
8684245062824253440,7713,58096,651,2.047766
8684233792830068736,7713,58096,610,2.643905
8684244787946346496,7713,58096,650,2.574026
8684251934771927040,7713,58096,676,2.060051
8684253309161461760,7713,58096,681,2.283631
8684253034283554816,7713,58096,680,2.780306
8720125975210514432,7745,58077,113,2.304858
8720127074722142208,7745,58077,117,2.499218
8719024819667228672,7744,58396,203,2.208191
8026557588522162176,7129,56569,62,2.7495
8027773098609891328,7130,56568,388,2.104625
8718986061882349568,7744,58396,62,2.356021
8027765402028496896,7130,56568,360,2.55383
8027875902947088384,7130,56568,762,2.778969
8027876452702902272,7130,56568,764,2.450949
8027886898063366144,7130,56568,802,2.821105
8719241148579993600,7744,58396,990,2.284336
4927010108721092608,4376,55863,262,2.49116
4927001312628070400,4376,55863,230,2.166941
4926978222883887104,4376,55863,146,2.215075
4926958431674587136,4376,55863,74,2.281466
4926944962657146880,4376,55863,25,2.42254
4928168993389565952,4377,55828,382,2.232395
4928171192412821504,4377,55828,390,2.272254
4928137382430267392,4377,55828,267,2.231041
4928115667075618816,4377,55828,188,2.361569
4929323481018161152,4378,55853,486,2.322507
4929284998111188992,4378,55853,346,2.858277
4929284448355375104,4378,55853,344,2.385311
4929283073965840384,4378,55853,339,2.807232
4929239918134450176,4378,55853,182,2.248987
4929241567401891840,4378,55853,188,2.135833
4929239368378636288,4378,55853,180,2.51988
4929228373262358528,4378,55853,140,2.552448
4930432613842442240,4379,55881,425,2.293452
4929207482541430784,4378,55853,64,2.775722
4930409798976165888,4379,55881,342,2.387343
4930379012650588160,4379,55881,230,2.601213
4930370766313379840,4379,55881,200,2.323287
4931530750678030336,4380,55857,324,2.583798
4931528551654774784,4380,55857,316,2.897782
4932702279763777536,4381,55824,490,2.600511
4932656100275410944,4381,55824,322,2.982218
4932632735653320704,4381,55824,237,2.6618
4932633560287041536,4381,55824,240,2.542637
4932631636141692928,4381,55824,233,2.768626
4932615968100997120,4381,55824,176,2.803626
4912428380044154880,4363,55537,462,2.348525
4912417384927877120,4363,55537,422,2.674327
4912394844939507712,4363,55537,340,2.429594
4913552636018710528,4364,55855,456,2.317005
4912306884009285632,4363,55537,20,2.45992
4913495461414066176,4364,55855,248,2.343096
4913474570693138432,4364,55855,172,2.319972
4913464675088488448,4364,55855,136,2.41841
4911295338193901568,4362,55828,436,2.804509
4911285442589251584,4362,55828,400,2.323337
4911285992345065472,4362,55828,402,2.35833
4911223869938096128,4362,55828,176,2.474833
4911213424577632256,4362,55828,138,2.401316
571005564839028736,507,52353,634,2.945697
3651333062685466624,3243,54910,144,2.80256
6127210890129594368,5442,55978,231,2.726284
6127190274286573568,5442,55978,156,2.265288
6127149317478438912,5442,55978,7,2.567881
6132893165886396416,5447,55958,423,2.561024
6132893440764303360,5447,55958,424,2.261282
6132891791496861696,5447,55958,418,2.61244
6132881895892211712,5447,55958,382,2.27982
6132851659322447872,5447,55958,272,2.50525
6132848360787564544,5447,55958,260,2.244362
6132814275927103488,5447,55958,136,2.283813
5475455851568584704,4863,55688,744,2.665739
6138473462258489344,5452,55957,244,2.56287
5474330501367224320,4862,55685,746,2.301886
6144157937692858368,5457,55976,444,2.773319
5474386026704427008,4862,55685,948,2.318689
6144116156251002880,5457,55976,292,2.67215
6144113682349840384,5457,55976,283,2.622885
6144104061623097344,5457,55976,248,2.334253
5473182611647256576,4861,55710,666,2.383102
5473182061891442688,4861,55710,664,2.695367
6144049635797522432,5457,55976,50,2.735585
5472036370456532992,4860,55691,592,2.707762
5473260127217014784,4861,55710,948,2.463159
5470955550408988672,4859,55684,756,2.357476
5470984687467124736,4859,55684,862,2.239959
5471017123060144128,4859,55684,980,2.608405
5471019322083399680,4859,55684,988,2.595589
5469787869093844992,4858,55686,604,2.145362
5469820854442678272,4858,55686,724,2.486432
5468637230594807808,4857,55711,514,2.258367
5468643827664574464,4857,55711,538,2.303329
5469882976849647616,4858,55686,950,2.235511
2060509056212166656,1830,54560,408,2.405484
5468686158862243840,4857,55711,692,2.926271
5468697153978521600,4857,55711,732,2.950714
5468696329344800768,4857,55711,729,2.638396
5468516834071566336,4857,55711,76,2.815824
5467516828262881280,4856,55712,534,2.943968
5467514629239625728,4856,55712,526,2.409577
5468765323699443712,4857,55711,980,2.934474
5468504189687846912,4857,55711,30,2.39178
5468498417251801088,4857,55711,9,2.455211
4910165590046693376,4361,55831,422,2.300421
4910119960314140672,4361,55831,256,2.644793
4910084775942051840,4361,55831,128,2.249605
4909053978892064768,4360,55539,474,2.252257
4909050680357181440,4360,55539,462,2.461629
4909030064514160640,4360,55539,387,2.443401
4909017145252534272,4360,55539,340,2.133132
4908938530171148288,4360,55539,54,2.597086
4907922856204326912,4359,55533,455,2.685631
4907923680838047744,4359,55533,458,2.353105
4907922581326419968,4359,55533,454,2.628825
4908928359688591360,4360,55539,17,2.447645
4907889595977586688,4359,55533,334,2.495208
4907845065756661760,4359,55533,172,2.277603
4907811530652014592,4359,55533,50,2.426372
4906798610598090752,4358,55833,461,2.602363
4906784591824836608,4358,55833,410,2.254194
4906775245976000512,4358,55833,376,2.545622
4906764250859722752,4358,55833,336,2.546271
4906741710871353344,4358,55833,254,2.795014
4906698280162056192,4358,55833,96,2.466769
4906685635778336768,4358,55833,50,2.56678
4906685086022522880,4358,55833,48,2.79941
4905635602106701824,4357,55829,326,2.205451
4905592171397404672,4357,55829,168,2.451397
4905590522129963008,4357,55829,162,2.231299
4904536090478925824,4356,55829,422,2.200179
4904536640234739712,4356,55829,424,2.502696
4904470669537073152,4356,55829,184,2.286016
4904472318804514816,4356,55829,190,2.55115
4925830882936510464,4375,55889,68,2.495508
4925819063186511872,4375,55889,25,2.199331
4927025501883881472,4376,55863,318,2.208581
4926979597273421824,4376,55863,151,2.23605
4926959531186214912,4376,55863,78,2.299759
4926948261192030208,4376,55863,37,2.26462
4928265750412810240,4377,55828,734,2.566994
4928277845040715776,4377,55828,778,2.341692
4928310830389549056,4377,55828,898,2.762705
4929332277111183360,4378,55853,518,2.605013
4928096425622132736,4377,55828,118,2.210529
4929331727355369472,4378,55853,516,2.350196
4929310836634441728,4378,55853,440,2.477279
4929275377384445952,4378,55853,311,2.266378
6753275836470941696,5998,56087,466,2.65758
6753274187203500032,5998,56087,460,2.250624
6753262092575594496,5998,56087,416,2.880526
6753251647215130624,5998,56087,378,2.246385
6753251097459316736,5998,56087,376,2.02564
6753207666750019584,5998,56087,218,2.232667
6753208216505833472,5998,56087,220,2.354615
6587822975789324288,5851,56075,664,2.614588
6587847165045135360,5851,56075,752,2.590134
6753160387750025216,5998,56087,46,2.900554
6587858160161413120,5851,56075,792,2.598591
6587868055766063104,5851,56075,828,2.957996
6608056738334922752,5869,56064,546,2.75568
6587899941603268608,5851,56075,944,2.40682
6608056188579108864,5869,56064,544,2.493384
6608082027102361600,5869,56064,638,2.326213
6608120235131426816,5869,56064,777,2.819896
6608174935834908672,5869,56064,976,2.189961
6608177409736071168,5869,56064,985,2.302284
3118910493142575104,2770,54510,610,2.963826
6609235414816675840,5870,56065,738,2.240129
6609224419700398080,5870,56065,698,2.814321
6609224969456211968,5870,56065,700,2.435226
6609245310421325824,5870,56065,774,2.854081
6609109245857388544,5870,56065,279,2.240503
6609075985630648320,5870,56065,158,2.510009
6609053995398092800,5870,56065,78,2.912911
6638441741883299840,5896,56047,494,2.700976
6609039426869024768,5870,56065,25,2.761707
6638436244325160960,5896,56047,474,2.435729
6638414803848419328,5896,56047,396,2.3334
6638390064836794368,5896,56047,306,2.285497
6638369174115866624,5896,56047,230,2.335453
6638368074604238848,5896,56047,226,2.555349
6638322994627500032,5896,56047,62,2.51713
6640690243128547328,5898,56045,482,2.850574
6638322444871686144,5896,56047,60,2.29943
6637406001913157632,5895,56046,822,2.222697
6638320520726337536,5896,56047,53,2.222746
6637427717267806208,5895,56046,901,2.550922
6640638566082041856,5898,56045,294,2.462714
9414882078246590464,8362,57732,389,2.134696
7482843038253078528,6646,56389,408,2.323973
9414849917531478016,8362,57732,272,2.1002
9414818306572179456,8362,57732,157,2.142922
9414829026810550272,8362,57732,196,2.769212
7482755627078670336,6646,56389,90,2.980492
9423912367245514752,8370,57732,473,2.552306
9423912638566651904,8370,57520,474,2.17127
7479521413575235584,6643,56386,612,2.398418
9423902196762957824,8370,57732,436,2.031065
9423884051264329728,8370,57520,370,2.59869
7479567043307788288,6643,56386,778,2.267859
7479565943796160512,6643,56386,774,2.281206
7479577213790345216,6643,56386,815,2.617738
9423857116786219008,8370,57732,272,2.093599
9423862061031774208,8370,57520,290,2.384665
7479587384272902144,6643,56386,852,2.361158
9423842819578288128,8370,57520,220,2.344796
7479611023772899328,6643,56386,938,2.194037
9424040731671287808,8370,57520,940,2.446503
7479621469133363200,6643,56386,976,2.503291
7479611573528713216,6643,56386,940,2.327175
7479620919377549312,6643,56386,974,2.237181
7479619819865921536,6643,56386,970,2.142354
9425045689761814528,8371,57786,500,2.047736
9424055853512939520,8370,57732,995,2.214842
7475011766617135104,6639,56385,590,2.640357
7478342462400124928,6642,56396,419,2.295433
7478330092894312448,6642,56396,374,2.452965
9425089670226925568,8371,57786,660,2.728011
9425088845593204736,8371,57786,657,2.105361
9425100390465296384,8371,57786,699,2.138879
7475053548058990592,6639,56385,742,2.572402
9425111385581574144,8371,57786,739,2.393501
7475064543175268352,6639,56385,782,2.390063
7478297657301293056,6642,56396,256,2.021696
7303713352181897216,6487,56362,2,2.341668
7302802955983673344,6486,56328,786,2.327197
12836513623229880320,11401,58491,468,2.145599
7302824396460414976,6486,56328,864,2.54848
7307170216202754048,6490,56330,290,2.196971
7307157571819034624,6490,56330,244,2.382024
12836460296915933184,11401,58491,274,2.092711
12836448752043841536,11401,58491,232,2.117047
7307114141109737472,6490,56330,86,2.211626
12836447377654306816,11401,58491,227,2.02319
7306173508895397888,6489,56329,760,2.798804
7306175707918653440,6489,56329,768,2.281195
7308382153011910656,6491,56337,603,2.260234
7308451972000274432,6491,56337,857,2.658474
7310616635534235648,6493,56338,540,2.314859
7308484682471200768,6491,56337,976,2.375188
7311727142697719808,6494,56363,484,2.153573
7311718621482604544,6494,56363,453,2.093385
7310469300976113664,6493,56338,4,2.735841
7311607570808199168,6494,56363,49,2.374606
7312843146597259264,6495,56339,448,2.652074
6768009292551575552,6011,56103,818,2.845202
6768951573983025152,6012,56101,150,2.249376
7261067694086313984,6449,56356,506,2.267911
7264579534393202688,6452,56366,994,2.289465
7261094082365380608,6449,56356,602,2.378388
7261106176993286144,6449,56356,646,2.081173
7261127892347934720,6449,56356,725,2.278055
11789301359517652992,10471,58132,12,2.02955
570885992949508096,507,52353,199,2.112479
570883793926252544,507,52353,191,2.831414
5327858509496473600,4732,55648,364,2.236242
574254622168868864,510,52381,166,2.076262
576503666677147648,512,51992,156,2.243285
5603702344099584000,4977,56047,358,2.322407
5603691348983306240,4977,56047,318,2.77623
12086683247939180544,10735,58258,537,2.184258
12093300933079095296,10741,58230,36,2.334306
5603669358750750720,4977,56047,238,2.304066
12086653011369416704,10735,58258,427,2.645651
12086643665520580608,10735,58258,393,2.084098
5603642970471684096,4977,56047,142,2.550093
5600419202228049920,4974,56038,702,2.423995
5600441192460605440,4974,56038,782,2.259946
12086628547235698688,10735,58258,338,2.110974
12086617552119420928,10735,58258,298,2.086256
12086587315549657088,10735,58258,188,2.116683
12086610405293840384,10735,58258,272,2.222918
5600478026100135936,4974,56038,916,2.233232
5599232829248788480,4973,56042,482,2.145387
12092344082967582720,10740,58223,651,2.250609
12092333362729211904,10740,58223,612,2.998646
12092341883944327168,10740,58223,643,2.097766
5600493419262924800,4974,56038,972,2.409343
12092355078083860480,10740,58223,691,2.196167
5599216336574371840,4973,56042,422,2.355018
5600490670483855360,4974,56038,962,2.185299
5599213862673209344,4973,56042,413,2.918555
5595871622152345600,4970,56039,542,2.109643
12092372945147811840,10740,58223,756,2.23076
12092380091973392384,10740,58223,782,2.140763
12092381191485020160,10740,58223,786,2.233036
5595895811408156672,4970,56039,630,2.588678
12092411428054784000,10740,58223,896,2.547631
12092175307932719104,10740,58223,37,2.626276
12092174208421091328,10740,58223,33,2.293328
12091191520440637440,10739,58255,554,2.219829
5595935393826756608,4970,56039,774,2.463727
5595945839187220480,4970,56039,812,2.253641
12092170635008301056,10740,58223,20,2.022312
12091171179475523584,10739,58255,480,2.023395
5595947488454662144,4970,56039,818,2.296841
5595777064152356864,4970,56039,198,2.425439
12091157985335990272,10739,58255,432,2.411303
5595970028443031552,4970,56039,900,2.288283
5595765519280265216,4970,56039,156,2.511483
12091134070958086144,10739,58255,345,2.033394
5595728685640734720,4970,56039,22,2.714148
5595741330024454144,4970,56039,68,2.843645
12091120601940645888,10739,58255,296,2.799572
5595729235396548608,4970,56039,24,2.320821
5595737481733756928,4970,56039,54,2.178275
4724355815611586560,4196,55478,290,2.38722
10294186264866609152,9143,57665,303,2.90531
10294179118041028608,9143,57665,277,2.368484
10294177193895680000,9143,57665,270,2.821647
10294166198779402240,9143,57665,230,2.118948
4724334924890658816,4196,55478,214,2.185611
4724322280506939392,4196,55478,168,2.018272
4725523496977061888,4197,55479,442,2.696063
10294133213430568960,9143,57665,110,2.034969
10389825915274418176,9228,58014,78,2.004586
4724288745402292224,4196,55478,46,2.50535
4724290669547640832,4196,55478,53,2.392348
10295360268423944192,9144,57666,478,2.451236
4725494909674739712,4197,55479,338,2.555794
4725481715535206400,4197,55479,290,2.871899
4926028245273696256,4375,55889,786,2.729114
10295303093819299840,9144,57666,270,2.317124
10295294022848370688,9144,57666,237,2.688736
4725426190198003712,4197,55479,88,2.171623
1658454459858053120,1473,52908,14,2.178743
4726648297389053952,4198,55480,438,2.615742
4725427839465445376,4197,55479,94,2.494052
10296497169738520576,9145,58041,518,2.223062
5134328518864558080,4560,55575,818,2.810009
11565406158157273088,10272,58172,590,2.718875
5134327969108744192,4560,55575,816,2.746744
5134336215445952512,4560,55575,846,2.738153
5134349409585485824,4560,55575,894,2.105168
5134348859829671936,4560,55575,892,2.968607
5134346660806416384,4560,55575,884,2.321898
5218699269415131136,4635,55615,557,2.280603
11565482024459589632,10272,58172,866,2.085324
5217481285594011648,4634,55626,222,2.338631
5218722084281407488,4635,55615,640,2.5329
9965456199100160000,8851,57460,422,2.440626
5218709439897688064,4635,55615,594,2.463424
9965435858135046144,8851,57460,348,2.838517
9965426787164116992,8851,57460,315,2.251939
9965554605390845952,8851,57460,780,2.472641
5213049154172114944,4630,55623,482,2.61893
5213032386619791360,4630,55623,421,2.925651
9965596936588515328,8851,57460,934,2.165942
9965597761222236160,8851,57460,937,2.274003
9965608756338513920,8851,57460,977,2.153688
11562028459242051584,10269,58220,590,2.432238
5212969989334915072,4630,55623,194,2.553429
11562084534335068160,10269,58220,794,2.273663
11562081785555998720,10269,58220,784,2.492442
5208583488098555904,4626,55647,620,2.697465
5208570843714836480,4626,55647,574,2.142362
11562104050666461184,10269,58220,865,2.381413
5208592833947392000,4626,55647,654,2.486458
11562114221149018112,10269,58220,902,2.945422
9964334152886278144,8850,57782,436,2.111876
5208625819296225280,4626,55647,774,2.867437
5208624719784597504,4626,55647,770,2.964187
9964322608014186496,8850,57782,394,2.088612
9964321233624651776,8850,57782,389,2.422512
9964310513386280960,8850,57782,350,2.667502
9964299243392096256,8850,57782,309,2.657157
9964280276816517120,8850,57782,240,2.66355
9964269006822332416,8850,57782,199,2.291048
12817437646763874304,11384,58522,702,2.113424
7259984125528135680,6448,56365,660,2.674351
7259992371865344000,6448,56365,690,2.716532
11790591087110019072,10472,58159,608,2.534272
12817460736508057600,11384,58522,786,2.031012
12817472006502242304,11384,58522,827,2.09278
7260023707946735616,6448,56365,804,2.31461
7260025906969991168,6448,56365,812,2.252482
7260034153307199488,6448,56365,842,2.557324
7260055593783941120,6448,56365,920,2.95113
7260074285481613312,6448,56365,988,2.354443
11560861881884497920,10268,58487,442,2.103953
7256630065324382208,6445,56366,746,2.294691
11560854460181010432,10268,58487,415,2.032955
11560843190186825728,10268,58487,374,2.261714
7255315048964577280,6444,56339,58,2.412445
11560841540919384064,10268,58487,368,2.709788
11560840991163570176,10268,58487,366,2.274295
11560830545803106304,10268,58487,328,2.663722
11560811304349620224,10268,58487,258,2.180209
7253153959363500032,6442,56369,388,2.01429
11560789863872878592,10268,58487,180,2.909928
7253144613514663936,6442,56369,354,2.605769
7253133618398386176,6442,56369,314,2.171585
7253113277433272320,6442,56369,240,2.31878
11558622176279287808,10266,58462,486,2.166469
7253271607107672064,6442,56369,816,2.953608
7253294147096041472,6442,56369,898,2.192151
11558618327988590592,10266,58462,472,2.019073
7253305691968133120,6442,56369,940,2.182691
11558602934825801728,10266,58462,416,2.069355
7250942841496819712,6440,56370,536,2.112927
11558590565319989248,10266,58462,371,2.271147
11558592214587430912,10266,58462,377,2.133666
7250974727334025216,6440,56370,652,2.33639
7250983248549140480,6440,56370,683,2.530794
7250995068299139072,6440,56370,726,2.178148
7251005238781696000,6440,56370,763,2.55419
7251007162927044608,6440,56370,770,2.98218
11558746695971133440,10266,58462,939,2.008008
11558757691087411200,10266,58462,979,2.046775
11557497376722933760,10265,58512,490,2.549707
8717919530754791424,7743,58107,278,2.936456
8030048537873242112,7132,56565,474,2.358255
8030049637384869888,7132,56565,478,2.950205
8718065765801285632,7743,58107,810,2.601557
1652981092501710848,1468,52999,582,2.208769
8030092518338353152,7132,56565,634,2.988054
8718092154080352256,7743,58107,906,2.066371
8718082258475702272,7743,58107,870,2.097847
1656361264177244160,1471,52883,591,2.251617
8718034429719894016,7743,58107,696,2.029025
8718042676057102336,7743,58107,726,2.733825
8030068878838355968,7132,56565,548,2.192249
8029011423614228480,7131,56570,797,2.708086
8718011889731524608,7743,58107,614,2.441407
8718011339975710720,7743,58107,612,2.455345
8718019586312919040,7743,58107,642,2.467429
8718036628743149568,7743,58107,704,2.090486
8718026733138499584,7743,58107,668,2.076491
8718038003132684288,7743,58107,709,2.452512
8718035804109428736,7743,58107,701,2.027549
1652976694455199744,1468,52999,566,2.005503
6494273776745994240,5768,56017,302,2.349727
6494264430897158144,5768,56017,268,2.30224
10764729415214848000,9561,57809,1,2.078132
10763657116432750592,9560,57805,196,2.682985
6514581760436885504,5786,56251,454,2.031873
10763866848275748864,9560,57805,959,2.187301
6514552073622935552,5786,56251,346,2.097778
6514540528750843904,5786,56251,304,2.119213
10828950794495350784,9618,58084,165,2.314936
10828950519617443840,9618,58084,164,2.37132
6514529533634566144,5786,56251,264,2.34635
6514496548285732864,5786,56251,144,2.358162
6513465481558775808,5785,56269,489,2.66912
6513452012541335552,5785,56269,440,2.535677
6513440742547150848,5785,56269,399,2.599996
10785138825900611584,9579,57867,522,2.692342
6513544371518068736,5785,56269,776,2.325461
6513564712483182592,5785,56269,850,2.436337
6513575707599460352,5785,56269,890,2.423554
6512345350061447168,5784,56029,510,2.586264
6513600171733178368,5785,56269,979,2.71894
6512358544200980480,5784,56029,558,2.345128
10826737478444275712,9616,58135,305,2.000417
6512389330526558208,5784,56029,670,2.240227
8662770763735259136,7694,57359,352,2.402407
8662770488857352192,7694,57359,351,2.156332
7066356277975472128,6276,56269,758,2.325441
7066366173580122112,6276,56269,794,2.306915
7066366723335936000,6276,56269,796,2.477394
8626860164199503872,7662,57358,782,2.508451
8662674831345735680,7694,57359,3,2.227487
8661681697501501440,7693,57361,486,2.583953
7070829646083020800,6280,56570,648,2.468174
8661677299454990336,7693,57361,470,2.595709
7070871977280690176,6280,56570,802,2.970002
7070873076792317952,6280,56570,806,2.216197
7070874176303945728,6280,56570,810,2.894994
7070898365559756800,6280,56570,898,2.422055
8661644863861970944,7693,57361,352,2.403478
7070885721176037376,6280,56570,852,2.224116
8661642664838715392,7693,57361,344,2.38533
8661609679489882112,7693,57361,224,2.477367
7070910460187662336,6280,56570,942,2.504809
8661577243896862720,7693,57361,106,2.529027
8661577793652676608,7693,57361,108,2.452972
8661575044873607168,7693,57361,98,2.53095
8624597919008577536,7660,57357,744,2.35831
8636914648313255936,7671,57360,496,2.003088
8636914373435348992,7671,57360,495,2.163705
7073106184941885440,6282,56572,738,2.19143
8636910800022558720,7671,57360,482,2.756456
7073126525906999296,6282,56572,812,2.569314
8636897331005118464,7671,57360,433,2.198009
8636895406859769856,7671,57360,426,2.269027
7073139720046532608,6282,56572,860,2.26279
8636873416627214336,7671,57360,346,2.107301
7073161160523274240,6282,56572,938,2.019766
8636874516138842112,7671,57360,350,2.025428
8636861871755122688,7671,57360,304,2.031541
8636861321999308800,7671,57360,302,2.978126
8636839606644660224,7671,57360,223,2.80453
8636829985917917184,7671,57360,188,2.900515
7065096237247387648,6275,56245,270,2.223178
8636784356185364480,7671,57360,22,2.260635
7065044010445068288,6275,56245,80,2.506116
8639245612444047360,7673,57329,784,2.110175
8639256882438232064,7673,57329,825,2.67853
8640270632662358016,7674,57359,417,2.064255
8640259912423987200,7674,57359,378,2.806752
7040332767008413696,6253,56574,293,2.130724
7068564097273714688,6278,56266,598,2.617808
7068564647029528576,6278,56266,600,2.707302
8640225552685619200,7674,57359,253,2.029164
7040301156049115136,6253,56574,178,2.447962
7068563547517900800,6278,56266,596,2.575638
7040309402386323456,6253,56574,208,2.350301
5967527442105260032,5300,55982,938,2.292341
5967527167227353088,5300,55982,937,2.581437
5967291596861102080,5300,55982,80,2.209519
5967280051989010432,5300,55982,38,2.354785
5967407045582018560,5300,55982,500,2.736506
5967459822140151808,5300,55982,692,2.480696
5967480163105265664,5300,55982,766,2.425254
5967502703093635072,5300,55982,848,2.388605
5968463126584383488,5301,55987,246,2.713474
5076933462122059776,4509,55574,912,2.343278
