,brokenpowerlaw.refer,brokenpowerlaw.ampl,brokenpowerlaw.index1,brokenpowerlaw.index2,nr_OIII5007.ampl,nr_OIII5007.offs_kms,nr_OIII5007.fwhm,nr_NII6584.ampl,nr_[OII]_3726.ampl,nr_[OII]_3728.ampl,nr_[NeIII]_3868.ampl,nr_[OIII]_4363.ampl,nr_Heps_3970.ampl,nr_Hd_4101.ampl,nr_Hg_4340.ampl,nr_Hb_4861.ampl,nr_HeI_3187.ampl,nr_HeII_3203.ampl,nr_HeI_4143.ampl,nr_HeI_4471.ampl,nr_HeII_4685.ampl,br_Heps_3970.ampl,br_Heps_3970.offs_kms,br_Heps_3970.fwhm,br_Hd_4102.ampl,br_Hd_4102.offs_kms,br_Hd_4102.fwhm,br_Hg_4340.ampl,br_Hg_4340.offs_kms,br_Hg_4340.fwhm,br_Hb_4861.ampl,br_Hb_4861.offs_kms,br_Hb_4861.fwhm,br_HeI_3188.ampl,br_HeI_3188.offs_kms,br_HeI_3188.fwhm,br_HeII_3203.ampl,br_HeII_3203.offs_kms,br_HeII_3203.fwhm,br_HeI_4144.ampl,br_HeI_4144.offs_kms,br_HeI_4144.fwhm,br_HeI_4471.ampl,br_HeI_4471.offs_kms,br_HeI_4471.fwhm,br_HeII_4686.ampl,br_HeII_4686.offs_kms,br_HeII_4686.fwhm,feii.amp_a2D2,feii.amp_a4G,feii.amp_a4H,feii.amp_a6S,feii.amp_b2H,feii.amp_b4F,feii.amp_b4P,feii.amp_y4G,feii.amp_b4G,feii.amp_x4D,feii.amp_y4P,feii.offs_kms,feii.fwhm,outOIII5007.ampl,outOIII5007.offs_kms,outOIII5007.fwhm
10,5350.0,3.2841747045516967,-1.2904781543084922,1.4629011529369589,2.8596615214877676,180.25306920938905,252.48228970257537,5.41486330387246,1.5700394222162901,3.8947837888475343,0.2042413438374514,0.18168019685971104,0.0,0.055594773239493744,0.009646275704911706,4.186727953626815,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,1000.0,0.5472313148726754,-1180.0225429145426,1000.0,1.4228338001967331,147.91410187254797,2161.7542052406716,3.044757787102791,-80.7722688370713,2737.73921467724,0.384628828843893,-2396.6582565652734,6841.941571375599,0.21847613676937097,3000.0,7000.0,0.0,-534.3898211967064,1000.0,0.6336594039358665,3000.0,6206.374796224905,0.0,-3000.0,1000.0,0.0,0.6805676744601025,0.21435950170909499,0.5074771982752551,4.983167542680035,0.17135888800839605,0.03041508918644772,0.0,0.0,0.4030022975834354,0.1459394603601933,-32.48221870418029,1033.4379573445754,1.3465338040401447,-259.61039810748974,1000.0
11,5350.0,3.2841747045516967,-1.2798220256774977,-0.3131807617767694,1.0175566199794313,161.9486894716098,240.81450681243555,5.41486330387246,1.0334000925883542,4.015253398995648,0.4321372876374856,0.26715547408148743,0.0,0.696161237174787,0.7450772149317959,3.590107896723456,0.0,0.0,0.0,0.0,0.4959249785754631,0.0,-3000.0,1000.0,0.2977125523368697,-1232.682409963066,1000.0,1.494544478672194,14.0263928689215,2338.3552226763068,2.9353510026610143,-155.06936453959395,2786.3642335905065,0.47124267864296915,-3000.0,6891.620473779899,0.4023876173572128,3000.0,4375.0,0.0,-534.3898211967064,1000.0,0.5581369563747449,3000.0,5787.7077489068215,0.0,-3000.0,1000.0,0.0,0.7144918226889547,0.21709934683421026,0.8222896288356667,5.141309894326475,0.20063467256104936,0.0,0.0,0.4494508362062561,0.3637660378219324,0.14465058224929098,9.417462538272414,1000.0,1.2784221609910769,-224.52929757185314,1000.0
12,5350.0,3.2841747045516967,-1.283249895187738,-1.0,1.2217534786110995,170.1019834064714,238.96593458525015,5.41486330387246,1.5748206898417565,3.543189293382684,0.8413637567985095,0.2275472610642791,0.25480624609307484,0.09348195783258137,0.6023871666646812,4.050127741162921,0.0,0.0,0.5513319776124368,0.0,0.0,0.0,-3000.0,1000.0,0.6751051251840156,-1005.1658791933336,1204.785170696916,1.5168322313907958,-15.91706825403711,2491.4461979269154,2.690731114134717,-36.39686911171062,2959.2104807101327,0.26912557394197784,-3000.0,6983.753008603279,0.25885780585009405,3000.0,4709.053210964136,0.0,-534.3898211967064,1000.0,0.5551057453951349,3000.0,6924.525268837602,0.0,-3000.0,1000.0,0.0,0.9072823406287499,0.2388036641296708,0.6250112334348628,4.972930632513716,0.21976400618795797,0.0,0.0,0.009771269746496399,0.5100160571096558,0.33927211462663676,76.42572821732779,1000.0,1.5276117729137295,-269.44232012666777,1000.0
13,5350.0,3.2841747045516967,-1.284028159912727,2.54927530669341,2.1360894429438444,182.73436975052363,242.67718995978103,5.41486330387246,1.5553732635032447,3.9013533725000658,0.29892898020226144,0.29210463584441265,0.0,1.0173165232836683,0.4626934985402859,4.638198527989713,0.0,0.054896858237615795,0.0,0.0,0.4996981242788834,0.0,-3000.0,1000.0,0.6428200176704585,-972.1164437504983,1004.2015269098869,1.514859495763039,224.95042276989346,2460.7014285764903,2.790753596345998,-46.92192537346347,2943.358392962919,0.274827199266432,-1599.0103353871098,6952.118600865147,0.30938377858614236,3000.0,4074.958050528966,0.15125209490472613,-534.3911987964107,1000.0006296502544,0.5479731041644327,3000.0,7000.0,0.0,-3000.0,1000.0,0.0,0.3038373924276054,0.0,0.4430755518667544,4.775965345226418,0.2600982731197735,0.0,0.0,0.22675559554883665,0.4192439624838256,0.07534774633295441,72.62026664416273,1000.0,1.351279354450332,-252.5861261643273,1000.0
14,5350.0,3.2841747045516967,-1.2906941520228137,3.0,2.1022589695402694,170.36051120395786,253.08005955627127,5.41486330387246,1.9217368902629939,3.771248806996726,0.31432944058415235,0.24218862392777335,0.0,0.0,0.16955895542569557,4.170596692957613,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,1000.0,0.1844782696497319,-1218.5204004410782,1201.1988190743818,1.4113439980197322,102.75146399956643,2713.8710663965066,2.7584327384557303,-36.410041564242114,2872.4091983993812,0.18673355551381787,-1403.438033970543,4187.5,0.5912591490873891,3000.0,3611.5429698537196,0.0,-725.2442048838896,1549.4541875175278,0.5294772168210921,3000.0,5796.122612338434,0.0,-3000.0,1000.0,0.0,0.9946438601183681,0.021887632668874973,0.6020317630231894,4.485961805787733,0.2592590110312009,0.0,0.0,0.0,0.4411446388524727,0.0,28.83823936231719,1013.8574006697983,1.368783676857188,-103.34052134289983,1025.914717485023
15,5350.0,3.2841747045516967,-1.28373025250489,2.57155841381283,0.7292539520419401,180.7080858465728,233.93153256117395,5.41486330387246,1.4867188973668788,3.905556354109299,0.6513544774264106,0.40437767119669926,0.1513298466362114,0.04224411993394192,0.42185010739792583,3.8569619084814,0.0,0.0,0.0,0.0,0.1431824682925368,0.0,-3000.0,1000.0,0.5348589372553433,-1536.4407939388514,1000.0,1.4921028643798822,79.40701485579523,2832.6871264939077,2.909648353271764,-122.2178711633424,2908.693468422075,0.23553962846913518,-3000.0,7000.0,0.3922405210928247,3000.0,4206.479118608121,0.0,-725.2442048838896,1549.4541875175278,0.4765650835253705,3000.0,6975.650215184197,0.0,-3000.0,1000.0,0.0,0.4746415352860092,0.0,0.644200812347256,4.740576631538706,0.2938043631366088,0.0,0.0,0.40715199076030983,0.2751900291729006,0.1082715710701364,-0.13834167831400554,1000.0,1.7873087592807466,-205.49522588045852,1000.0
16,5350.0,3.2841747045516967,-1.2899138862380437,0.45467562116839333,1.1782516664975726,167.40823878718072,233.73745709259188,5.41486330387246,1.8032125200556368,3.968827261223776,0.7026791895022296,0.0,0.0,0.27762445909703315,0.5755980341907081,4.239420825315788,0.0,0.4752521846914189,0.0,0.0,0.0,0.0,-3000.0,1000.0,0.3969785244379036,-1109.352519369158,1000.0,1.4418734563805657,155.9175323094152,2233.1134594139708,2.7652145196347333,-152.40372824705977,2903.8752623179644,0.21326511715460186,-3000.0,7000.0,0.31742199986444875,3000.0,4341.213178911166,0.0,-725.2442048838896,1549.4541875175278,0.4601988226576347,3000.0,6864.814549215449,0.0,-3000.0,1000.0,0.0,0.5534581290206403,0.014528975936594269,0.7576061092328252,5.117875952587468,0.24149885643134034,0.0,0.0,0.3660067520914831,0.39633728707701665,0.11853741236159293,-5.196359797154061,1002.3457893300767,1.527038492220747,-249.58813402542648,1000.0
17,5350.0,3.2841747045516967,-1.2832884713141917,2.4693828682862065,1.4156301547849135,174.08924083839793,238.0529516956092,5.41486330387246,1.464338979750388,3.371101073790176,0.5868627737072731,0.0,0.03575430884945757,0.0,0.4345452142388723,4.290268637517081,0.0,0.0,0.0,0.0,0.13760516292303976,0.0,-3000.0,1000.0,0.2646714948025778,-1010.0669127517053,1000.0,1.5229219974086705,216.04443186261307,2445.8173146823656,2.7984530103758547,-130.31667663555967,2848.950514344318,0.21560198484187407,-3000.0,6828.427432810845,0.3723411910363182,3000.0,5041.579195903313,0.0,-725.2442048838896,1549.4541875175278,0.5086759144322116,3000.0,6806.251894023626,0.0,-3000.0,1000.0,0.0,0.625974556402901,0.04173167138718244,0.6655590752833014,4.732117954493204,0.27605476833778003,0.0,0.0,0.0,0.40338926760987515,0.0,41.94662007351593,1009.9266071938149,1.3547447917789477,-217.05963871975655,1000.0
18,5350.0,3.2841747045516967,-1.2823494007548264,0.9308208877193015,2.4858427453010585,179.55401289345642,248.84363049294126,5.41486330387246,1.6683353193531203,3.562870757992651,0.28487874460383134,0.21685804374911116,0.0,0.0,0.525830746157715,3.7327366627847383,0.0,0.3089586258115492,0.0762227019030061,0.0,0.0,0.0,-3000.0,1000.0,0.38339216315903285,-1235.0786913390448,1000.0,1.464992580264666,0.793784376054233,2527.599844129573,2.775597782612588,-145.0072214151358,2936.541029450477,0.4222852144939503,-3000.0,7000.0,0.28538927830000294,2999.765760632591,5813.196942548337,0.015617356313060493,-725.2442680085993,1549.45402592938,0.4846982476040347,3000.0,6636.735257676378,0.0,-3000.0,1000.0,0.0,0.7312074542081158,0.04077857401939877,0.6180097652849437,5.076878251812595,0.32967922504528446,0.0,0.0,0.0,0.43390473063079904,0.13298196155496456,98.51039794059683,1046.721542129542,1.4502957455044185,-174.61245225681955,1000.0
19,5350.0,3.2841747045516967,-1.2841408367865452,3.0,2.0567588077975016,156.26584610878294,221.93082479055303,5.41486330387246,1.0934115333532801,4.000418789343958,0.0,0.6621769711148529,0.4355360076916755,0.9623325354991206,0.9269991035686571,3.8523619678373224,0.0,0.0,0.0,0.0,0.1591036687523071,0.0,-3000.0,1000.0,0.40980253240487424,-1158.6572932352424,1000.0,1.4844149888235074,-1.123707600540793,2139.637021789165,2.927305719760963,-20.840296197686616,2913.2141619964427,0.23382834453545417,-3000.0,6464.92537799758,0.28641590503120373,3000.0,5897.074473660029,0.0,-3000.0,1000.0,0.556827698287528,3000.0,6216.38190773942,0.0,-3000.0,1000.0,0.0,0.5701088176489403,0.03566941600801868,0.591882717067558,5.133177905675826,0.2601059718307154,0.0,0.0,0.0,0.4618976403824182,0.0,45.785063721652925,1000.0,1.246437304600059,-185.1590524164364,1000.0
20,5350.0,3.2841747045516967,-1.2794863762936264,1.57461724979526,1.9481747179261169,174.1536003751644,235.46163362084903,5.41486330387246,1.8976388867331504,3.7981861506200234,0.19372077358286058,0.25197477551636327,0.18229896754415897,0.34210087297553343,0.2825889041955877,3.8096838528099575,0.0,0.0,0.0,0.0,0.286395362570671,0.0,-3000.0,1000.0,0.5464281077217956,-1058.952791400207,1000.0,1.467569069903263,109.47112389658128,2264.531006815748,2.8031611354566452,-19.53622353358014,2902.76976506705,0.23407754403156333,-3000.0,6995.657178864478,0.3754887218640923,3000.0,5785.278754972213,0.0,-3000.0,1000.0,0.48411385811724583,3000.0,6575.020071065938,0.0,-3000.0,1000.0,0.0,0.5042283094604404,0.13857861336035612,0.4812194739269557,5.110654408352753,0.32148073790800474,0.0,0.0,0.10208977601750444,0.4296267865864596,0.0,131.94761445921839,1000.0,1.4527173833343352,-263.7984590771246,1000.0
21,5350.0,3.2841747045516967,-1.278264881130734,-0.1638731649437108,2.078921357966299,165.1084380628699,244.57020655065006,5.41486330387246,1.6022280590290017,3.7361756540193154,0.06600195370176563,0.0,0.0,0.0,0.3483809913709625,4.160241421408996,0.0,0.0,0.15486955752096251,0.0,0.0,0.0,-3000.0,1000.0,0.3038766321387453,-1289.648680668904,1000.0,1.436478442424574,122.12943815985189,2608.7372780094124,2.8066546914511195,-61.17862157665295,3055.4418585596095,0.43171425725350543,-3000.0,7000.0,0.4452587212666662,3000.0,5626.444050879236,0.0,-3000.0,1000.0,0.4811603548003946,3000.0,6919.499726079005,0.0,-3000.0,1000.0,0.0,0.6502974926456766,0.25666735647045585,0.5507721612597534,4.6583897114714095,0.2811932711620968,0.0,0.0,0.0937566529465406,0.29043955776197755,0.0,111.88876177347322,1001.3649012406755,1.3062896547431888,-203.4705256591701,1000.0
22,5350.0,3.2841747045516967,-1.2835249793228591,2.539476861615894,2.442351432432516,149.65132675524146,247.3521260142462,5.41486330387246,1.631957317093477,3.38934593523575,0.0705247651053644,0.28486487518211867,0.0,0.0,0.2535455132875348,3.699809409067115,0.0,0.0,0.28175325336658424,0.380505673072494,0.1740046353710763,0.0,-3000.0,1000.0,0.21824970501731691,-1304.11475100383,1000.0,1.317548129184057,116.77447112929403,2579.287192111042,2.8229303173580025,-34.53043976306588,2906.491118046777,0.17117154430489978,-3000.0,7000.0,0.3828435149851027,3000.0,7000.0,0.0,-3000.0,1000.0,0.4737134582972036,3000.0,6486.743822835216,0.0,-3000.0,1000.0,0.0,0.9070110319071366,0.13591190921504773,0.5530936014647247,3.869125045595794,0.2413941733757652,0.0,0.0,0.21030437861428147,0.3785009509026392,0.09217857885348146,84.00069611106295,1205.2130531141536,1.195032601886206,-184.88029782645904,1000.0
23,5350.0,3.2841747045516967,-1.2761925681896564,1.4980132161628372,1.4303214926779906,157.50471924661244,256.8721560806911,5.41486330387246,1.673247748920296,3.4482993619373743,0.05800711486991919,0.04910697599359244,0.02966737019498539,0.7986777459780124,0.7173591294533767,3.6300448931739675,0.0019213684224494985,0.0,0.0,0.0,0.0,0.0,-3000.0,1000.0,0.39850019637690787,-1491.7755311968065,1000.0,1.4583627744776426,1.6745862293951472,2590.587905423214,2.7840645651449942,-44.703823784645415,2881.1537996023667,0.41819555616131654,-2961.4405502406576,7000.0,0.3664981702675305,3000.0,7000.0,0.0,-2999.9999997422046,1000.0,0.48038914219207485,3000.0,6956.658315214594,0.0,-3000.0,1000.0,0.0,0.8221503972529859,0.11020853024831838,0.621583602588585,4.723387191436898,0.2745066734276617,0.0,0.0,0.0,0.33891299892580334,0.22164210254823183,43.60075066422977,1184.8765297700145,1.2881900481549564,-154.81498448876766,1000.0
24,5350.0,3.2841747045516967,-1.2852398839386252,-0.030875550395038257,0.0,163.82234313460424,268.3869349414109,5.41486330387246,1.1136306642841178,3.759272183674175,0.11646517587893762,0.0,0.0,0.2706733018243565,0.5391340346717792,3.5492746184100734,0.0,0.14349670356612457,0.004196453186697566,0.0,0.45141035796361856,0.0,-3000.0,1000.0,0.6970939950084248,-1167.3746934891726,1049.056468851965,1.4834524144816645,91.76229329324372,2508.930341510048,2.8707144093323955,-4.552234809445628,2755.007898218793,0.37715412448570307,-3000.0,7000.0,0.31999022351904627,3000.0,7000.0,0.0,-2999.9999997422046,1000.0,0.5275276001226092,3000.0,6117.699348226567,0.0,-3000.0,1000.0,0.0,0.5944978431482795,0.08574857878888328,0.49642419907223695,4.645060086756551,0.23403903773617704,0.0,0.0,0.0,0.3346697845635261,0.0,128.36170668922568,1119.598992457207,1.78917426070294,-84.48679613984845,1000.0
