Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1590.3,0.6213264850558626,2.39172e-14
1,1,1590.66,0.1833651941747961,1.7002e-14
2,2,1591.02,0.3068459530319097,1.77076e-14
3,3,1591.38,0.176535512214124,1.4708e-14
4,4,1591.74,0.063309535889735,1.19359e-14
5,5,1592.1,1.0,2.23865e-14
6,6,1592.46,0.1695205163780755,1.2353e-14
7,7,1592.82,0.0735547000552254,1.01739e-14
8,8,1593.18,0.5385780686799513,1.6381e-14
9,9,1593.55,0.3445531587118761,1.36492e-14
10,10,1593.91,0.3399555791739906,1.33536e-14
11,11,1594.27,0.0,7.18956e-15
12,12,1594.63,0.1612854306583852,9.59155e-15
13,13,1594.99,0.0877635933578761,7.73196e-15
14,14,1595.35,0.1576762986599209,8.37029e-15
15,15,1595.71,0.1562516581664346,7.88839e-15
16,16,1596.07,0.0948810248049675,6.51327e-15
17,17,1596.43,0.0966836671307528,6.20451e-15
18,18,1596.79,0.0979125738510258,5.99344e-15
19,19,1597.15,0.2069787666528001,7.54699e-15
20,20,1597.51,0.0990206097563907,5.80088e-15
21,21,1597.87,0.3663451727418678,9.42805e-15
22,22,1598.23,0.1521388443371462,6.51081e-15
23,23,1598.59,0.2019613453851474,7.03861e-15
24,24,1598.95,0.1017812414586895,5.32454e-15
25,25,1599.31,0.1030524689947924,5.10724e-15
26,26,1599.67,0.0138302502458694,2.82271e-15
27,27,1600.03,0.106416653241029,4.53402e-15
28,28,1600.39,0.1083449755653395,4.20607e-15
29,29,1600.75,0.0740681605594042,3.18334e-15
30,30,1601.11,0.1794998929956645,4.74502e-15
31,31,1601.47,0.3077773315924088,6.09433e-15
32,32,1601.83,0.2697706740792216,5.52593e-15
33,33,1602.19,0.1141610419256612,3.21615e-15
34,34,1602.55,0.1149186486514648,3.08709e-15
35,35,1602.91,0.1708191562607955,3.85855e-15
36,36,1603.27,0.2777317966388615,5.04652e-15
37,37,1603.63,0.1163557930223554,2.84148e-15
38,38,1603.99,0.2449267521258595,4.52206e-15
39,39,1604.35,0.1173026411234894,2.67995e-15
40,40,1604.71,0.1895767357345587,3.65194e-15
41,41,1605.07,0.1415294806963377,2.89759e-15
42,42,1605.43,0.1641339101147551,3.17638e-15
43,43,1605.79,0.073597501789417,1.4074e-15
44,44,1606.15,0.0970655163099454,1.94141e-15
45,45,1606.51,0.1622597712591965,2.98531e-15
46,46,1606.87,0.1605111520960425,2.80612e-15
47,47,1607.23,0.1781289550525683,2.91221e-15
48,48,1607.59,0.1574911450906651,2.4966e-15
49,49,1607.95,0.1564374529601727,2.67061e-15
50,50,1608.31,0.1349592381611926,2.22562e-15
51,51,1608.67,0.1754310030434116,2.82495e-15
52,52,1609.03,0.1749475197837791,2.79282e-15
53,53,1609.39,0.0956355857144803,1.2236e-15
54,54,1609.75,0.1348254306423546,2.07187e-15
55,55,1610.11,0.1716096257413155,2.5701e-15
56,56,1610.47,0.1346974069683467,1.91591e-15
57,57,1610.83,0.1516180097514212,2.11923e-15
58,58,1611.19,0.1345910807277577,1.78656e-15
59,59,1611.55,0.1507933950672203,2.02494e-15
60,60,1611.91,0.1502829803793323,1.96646e-15
61,61,1612.27,0.1648200203107854,2.11675e-15
62,62,1612.63,0.1636271824676402,2.03705e-15
63,63,1612.99,0.1343738499037762,1.52159e-15
64,64,1613.35,0.1752496968210494,2.08395e-15
65,65,1613.71,0.1606628016860997,1.839e-15
66,66,1614.07,0.1342626647846727,1.38506e-15
67,67,1614.43,0.1593736198644932,1.75292e-15
68,68,1614.79,0.1710201801359876,1.8747e-15
69,69,1615.15,0.1656013523424331,1.59485e-15
70,70,1615.51,0.1647688826583243,1.55396e-15
71,71,1615.87,0.1089435586195398,5.71577e-16
72,72,1616.23,0.1362893781966042,1.09339e-15
73,73,1616.59,0.1531282537132908,1.29449e-15
74,74,1616.95,0.1278674236321679,8.89348e-16
75,75,1617.31,0.1360593228829773,1.01352e-15
76,76,1617.67,0.1359898141490991,9.89387e-16
77,77,1618.03,0.1514572227124917,1.1863e-15
78,78,1618.39,0.1587578840553921,1.25861e-15
79,79,1618.75,0.1208117741639434,6.62864e-16
80,80,1619.11,0.1578803683514038,1.21552e-15
81,81,1619.47,0.1214117358507806,6.30629e-16
82,82,1619.83,0.1426481128362721,9.75674e-16
83,83,1620.19,0.1769720257804302,1.35967e-15
84,84,1620.55,0.1356180482248902,8.60906e-16
85,85,1620.91,0.1425269214091228,9.6351e-16
86,86,1621.27,0.1287431118463818,7.40958e-16
87,87,1621.63,0.1355600494704688,8.41426e-16
88,88,1621.99,0.1682845561884975,1.2273e-15
89,89,1622.35,0.1482622415765145,9.79538e-16
90,90,1622.71,0.1416522431234685,8.73685e-16
91,91,1623.07,0.1169288874033854,3.82913e-16
92,92,1623.43,0.1292873831869337,6.49485e-16
93,93,1623.79,0.1176582962825811,3.65704e-16
94,94,1624.15,0.1466433100648999,8.74558e-16
95,95,1624.51,0.140790196960115,7.85049e-16
96,96,1624.87,0.1295713975407438,6.01751e-16
97,97,1625.23,0.1406601085432742,7.71769e-16
98,98,1625.59,0.1351001793023958,6.80906e-16
99,99,1625.95,0.1136681006049151,0.0
100,100,1626.31,0.1349975673546203,6.44723e-16
101,101,1626.67,0.1398678436342038,6.90132e-16
102,102,1627.03,0.125402300232524,4.16288e-16
103,103,1627.39,0.1257141116676405,3.99602e-16
104,104,1627.75,0.1391225003266237,6.13211e-16
105,105,1628.11,0.1346993803366909,5.39024e-16
106,106,1628.47,0.1346822564368918,5.33091e-16
107,107,1628.83,0.134673263263528,5.30073e-16
108,108,1629.19,0.1557154341931352,7.88084e-16
109,109,1629.55,0.1304796118668208,4.49756e-16
110,110,1629.91,0.1386954287908189,5.6936e-16
111,111,1630.27,0.1305760199677303,4.33621e-16
112,112,1630.63,0.1545745355330539,7.48231e-16
113,113,1630.99,0.1305449366109522,4.38584e-16
114,114,1631.35,0.1511452670018667,7.28577e-16
115,115,1631.71,0.1346365675894688,5.18494e-16
116,116,1632.07,0.1468116635527202,6.71499e-16
117,117,1632.43,0.1424116292472104,6.00135e-16
118,118,1632.79,0.1382505793062431,5.237e-16
119,119,1633.15,0.1236938858444084,2.23357e-16
120,120,1633.51,0.1480287076200712,6.02169e-16
121,121,1633.87,0.1310717025231381,3.50938e-16
122,122,1634.23,0.1467115523804256,5.48721e-16
123,123,1634.59,0.1312330666641017,3.24179e-16
124,124,1634.95,0.1342064165730879,3.64698e-16
125,125,1635.31,0.1313226136630509,3.09286e-16
126,126,1635.67,0.1453814924980743,4.94771e-16
127,127,1636.03,0.1423430823500556,4.51276e-16
128,128,1636.39,0.1394511759656239,4.07549e-16
129,129,1636.75,0.1288636299878247,2.30954e-16
130,130,1637.11,0.1366962351306054,3.63e-16
131,131,1637.47,0.1367140611712125,3.64881e-16
132,132,1637.83,0.1314492234370754,2.8804e-16
133,133,1638.19,0.136905322403662,3.84792e-16
134,134,1638.55,0.1370847530444136,4.03447e-16
135,135,1638.91,0.1402277789667148,4.58316e-16
136,136,1639.27,0.128151437985978,2.68777e-16
137,137,1639.63,0.1312145352765641,3.26426e-16
138,138,1639.99,0.1312577698372812,3.19257e-16
139,139,1640.35,0.1341816621019498,3.57532e-16
140,140,1640.71,0.1480477199259706,5.20107e-16
141,141,1641.07,0.1341218086057134,3.35995e-16
142,142,1641.43,0.1314729808041435,2.83652e-16
143,143,1641.79,0.136605245376571,3.53936e-16
144,144,1642.15,0.1291175388521921,2.17207e-16
145,145,1642.51,0.126867209623497,1.4861e-16
146,146,1642.87,0.1293377513700161,2.05457e-16
147,147,1643.23,0.1271158283858856,1.42763e-16
148,148,1643.59,0.1362398596359608,3.16105e-16
149,149,1643.95,0.1339681583952716,2.8081e-16
150,150,1644.31,0.129491292572296,1.97237e-16
151,151,1644.67,0.1339527337403505,2.75347e-16
152,152,1645.03,0.1339395100884649,2.70601e-16
153,153,1645.39,0.1402865952823511,3.50092e-16
154,154,1645.75,0.133908428334748,2.5941e-16
155,155,1646.11,0.1318556507506734,2.20278e-16
156,156,1646.47,0.1338831192044327,2.50311e-16
157,157,1646.83,0.1338741003820896,2.47086e-16
158,158,1647.19,0.1299176587611703,1.74467e-16
159,159,1647.55,0.1259283287365553,0.0
160,160,1647.91,0.1358940152114477,2.80408e-16
161,161,1648.27,0.1298521737109183,1.77921e-16
162,162,1648.63,0.137902169983801,3.07057e-16
163,163,1648.99,0.1398035127880199,3.26324e-16
164,164,1649.35,0.1338599389393986,2.42356e-16
165,165,1649.71,0.1281381967004191,1.18689e-16
166,166,1650.07,0.1319554637535838,2.0359e-16
167,167,1650.43,0.1394557767512842,3.09178e-16
168,168,1650.79,0.1357272808154451,2.63206e-16
169,169,1651.15,0.1319414145251772,2.05815e-16
170,170,1651.51,0.1319240052804836,2.08641e-16
171,171,1651.86,0.1319054145796813,2.11661e-16
172,172,1652.22,0.1318937298665531,2.13549e-16
173,173,1652.58,0.1358614890995845,2.77252e-16
174,174,1652.94,0.1398422908385853,3.28329e-16
175,175,1653.3,0.1318787220075455,2.1593e-16
176,176,1653.66,0.1399081606235266,3.31599e-16
177,177,1654.02,0.1379392167282642,3.09637e-16
178,178,1654.38,0.1298122254256728,1.79895e-16
179,179,1654.74,0.1338916987880055,2.54876e-16
180,180,1655.1,0.137922480769277,3.08574e-16
181,181,1655.46,0.1338692783739829,2.46751e-16
182,182,1655.82,0.1338490365201388,2.39366e-16
183,183,1656.18,0.1375393331105078,2.83578e-16
184,184,1656.54,0.1391953594584218,2.96428e-16
185,185,1656.9,0.1355460547461432,2.44586e-16
186,186,1657.26,0.1355111400730835,2.40963e-16
187,187,1657.62,0.1337768378495575,2.13058e-16
188,188,1657.98,0.1337710171343197,2.1096e-16
189,189,1658.34,0.1337627004527846,2.07941e-16
190,190,1658.7,0.1337553536232789,2.05279e-16
191,191,1659.06,0.1321296636056212,1.74542e-16
192,192,1659.42,0.1321474447605146,1.71619e-16
193,193,1659.78,0.1384018281309989,2.57257e-16
194,194,1660.14,0.1291233419337566,9.5501e-17
195,195,1660.5,0.1367144298752898,2.29778e-16
196,196,1660.86,0.1366315195497321,2.24368e-16
197,197,1661.22,0.1322492599868709,1.54906e-16
198,198,1661.58,0.132269463367246,1.51592e-16
199,199,1661.94,0.1336699922171378,1.74154e-16
200,200,1662.3,0.1322701318437688,1.51456e-16
201,201,1662.66,0.1322633861622153,1.52544e-16
202,202,1663.02,0.1422014999843701,2.80228e-16
203,203,1663.38,0.1322536026796771,1.54115e-16
204,204,1663.74,0.133682760599641,1.79012e-16
205,205,1664.1,0.1351155847205824,1.9994e-16
206,206,1664.45,0.1408258009494931,2.67432e-16
207,207,1664.81,0.1294306167056611,8.82734e-17
208,208,1665.17,0.1448540853614061,3.021e-16
209,209,1665.53,0.1309130315250001,1.21255e-16
210,210,1665.89,0.1377113415778771,2.2319e-16
211,211,1666.25,0.1296575300193248,8.29495e-17
212,212,1666.61,0.1323300670961267,1.41528e-16
213,213,1666.97,0.1323416700531334,1.39625e-16
214,214,1667.33,0.1349080203556711,1.78365e-16
215,215,1667.69,0.1323579763917176,1.36945e-16
216,216,1668.05,0.1348876133865229,1.76251e-16
217,217,1668.41,0.1336225191625928,1.57096e-16
218,218,1668.77,0.1348786843356072,1.75332e-16
219,219,1669.13,0.1386479621485188,2.21714e-16
220,220,1669.49,0.1323591610539486,1.36703e-16
221,221,1669.85,0.1310734658904644,1.12701e-16
222,222,1670.21,0.1336311324104509,1.60388e-16
223,223,1670.57,0.1323418864663962,1.39492e-16
224,224,1670.93,0.1388209965750597,2.28765e-16
225,225,1671.29,0.13363753984609,1.62819e-16
226,226,1671.65,0.1336407924572764,1.64043e-16
227,227,1672.01,0.1349575228857025,1.83607e-16
228,228,1672.37,0.1402331331911417,2.46702e-16
229,229,1672.73,0.1323224525553997,1.42608e-16
230,230,1673.09,0.1349728481508288,1.85221e-16
231,231,1673.45,0.1296474788255652,8.31572e-17
232,232,1673.81,0.1323104760851321,1.44534e-16
233,233,1674.17,0.1363331257369071,2.05029e-16
234,234,1674.52,0.1363264089104554,2.04593e-16
235,235,1674.88,0.1363015614617673,2.02971e-16
236,236,1675.24,0.134952312936784,1.8311e-16
237,237,1675.6,0.1427272078761602,2.68734e-16
238,238,1675.96,0.133628490565584,1.59702e-16
239,239,1676.32,0.1336219885493338,1.57308e-16
240,240,1676.68,0.1360967062702937,1.89589e-16
241,241,1677.04,0.1311593739404767,1.08093e-16
242,242,1677.4,0.1323931667913046,1.30994e-16
243,243,1677.76,0.1360117119651686,1.84039e-16
244,244,1678.12,0.1324030320299644,1.29376e-16
245,245,1678.48,0.1312168276540882,1.05038e-16
246,246,1678.84,0.1347774494174074,1.64902e-16
247,247,1679.2,0.1324192774522227,1.26714e-16
248,248,1679.56,0.1324262603868346,1.25571e-16
249,249,1679.92,0.1312833066022877,1.01507e-16
250,250,1680.28,0.1347232803762063,1.59261e-16
251,251,1680.64,0.1335806552192065,1.42137e-16
252,252,1681.0,0.1324389918989302,1.23479e-16
253,253,1681.36,0.1312802607859969,1.01662e-16
254,254,1681.72,0.1359278718641116,1.78579e-16
255,255,1682.08,0.1300304341169897,7.41664e-17
256,256,1682.44,0.1336031157097593,1.50525e-16
257,257,1682.79,0.1360264280670368,1.85031e-16
258,258,1683.15,0.1323984456718549,1.30051e-16
259,259,1683.51,0.1324059431891139,1.28827e-16
260,260,1683.87,0.1359484872312167,1.79937e-16
261,261,1684.23,0.1347548462544074,1.62587e-16
262,262,1684.59,0.1358935823849222,1.7635e-16
263,263,1684.95,0.1335828706497928,1.43075e-16
264,264,1685.31,0.1347190675313578,1.58859e-16
265,265,1685.67,0.1347041815050019,1.57307e-16
266,266,1686.03,0.1324499776773726,1.21635e-16
267,267,1686.39,0.1369557547091926,1.85936e-16
268,268,1686.75,0.1403903614341947,2.23944e-16
269,269,1687.11,0.1347063889202821,1.57545e-16
270,270,1687.47,0.1369289835870578,1.84614e-16
271,271,1687.83,0.1335667550754921,1.37147e-16
272,272,1688.19,0.136821770853622,1.79311e-16
273,273,1688.55,0.1314057644477894,9.49848e-17
274,274,1688.91,0.1357065692646678,1.64131e-16
275,275,1689.27,0.1346357788833556,1.50183e-16
276,276,1689.63,0.135723305223655,1.65227e-16
277,277,1689.98,0.1378920706982052,1.91038e-16
278,278,1690.34,0.1314007789274398,9.52451e-17
279,279,1690.7,0.1335572168613183,1.33646e-16
280,280,1691.06,0.1388831151967797,1.99411e-16
281,281,1691.42,0.1335529960011638,1.32086e-16
282,282,1691.78,0.1346078984428664,1.4728e-16
283,283,1692.14,0.1335507308756801,1.31252e-16
284,284,1692.5,0.1345984163358349,1.46292e-16
285,285,1692.86,0.13668006024304,1.72308e-16
286,286,1693.22,0.1345844456574274,1.44835e-16
287,287,1693.58,0.1325132024113246,1.11304e-16
288,288,1693.94,0.1365877078869809,1.67739e-16
289,289,1694.3,0.1335336823197578,1.24934e-16
290,290,1694.66,0.1315536789052374,8.71351e-17
291,291,1695.02,0.1335274367933004,1.22617e-16
292,292,1695.38,0.1315660865989693,8.64763e-17
293,293,1695.74,0.1335270328218766,1.22471e-16
294,294,1696.1,0.1315670804969169,8.64236e-17
295,295,1696.46,0.1315691965377083,8.63106e-17
296,296,1696.81,0.1325490244170267,1.0547e-16
297,297,1697.17,0.1335254249514873,1.21879e-16
298,298,1697.53,0.1364635507966011,1.61599e-16
299,299,1697.89,0.1374535052135558,1.73197e-16
300,300,1698.25,0.1345088853674977,1.36951e-16
301,301,1698.61,0.132549322586411,1.0542e-16
302,302,1698.97,0.1354590085226748,1.47949e-16
303,303,1699.33,0.1325621390607503,1.03335e-16
304,304,1699.69,0.1344579448915649,1.31631e-16
305,305,1700.05,0.1372218628693352,1.63771e-16
306,306,1700.41,0.1307471788126606,5.73701e-17
307,307,1700.77,0.1344244825919575,1.28137e-16
308,308,1701.13,0.1344295017765925,1.28661e-16
309,309,1701.49,0.1344327287387995,1.28997e-16
310,310,1701.85,0.1344306543775994,1.28781e-16
311,311,1702.21,0.131665995785552,8.11795e-17
312,312,1702.57,0.133505025997645,1.14297e-16
313,313,1702.92,0.1335037211058236,1.1381e-16
314,314,1703.28,0.134413730860451,1.27012e-16
315,315,1703.64,0.1325927799726357,9.83552e-17
316,316,1704.0,0.1371587984415038,1.61203e-16
317,317,1704.36,0.1298463545987417,0.0
318,318,1704.72,0.1335043655364283,1.14043e-16
319,319,1705.08,0.1316840927435029,8.02219e-17
320,320,1705.44,0.136226666442238,1.49876e-16
321,321,1705.8,0.1353235819120191,1.39086e-16
322,322,1706.16,0.1316668934998272,8.11343e-17
323,323,1706.52,0.1353666721972278,1.41905e-16
324,324,1706.88,0.1344493428651352,1.30726e-16
325,325,1707.24,0.1344537160161043,1.31182e-16
326,326,1707.6,0.1335138748955004,1.17558e-16
327,327,1707.96,0.1316259465074506,8.33067e-17
328,328,1708.32,0.1306828479664767,5.88784e-17
329,329,1708.67,0.1325698770371902,1.02094e-16
330,330,1709.03,0.1354024204621144,1.44239e-16
331,331,1709.39,0.1335150916189555,1.17996e-16
332,332,1709.75,0.1410441218550944,2.03411e-16
333,333,1710.11,0.1325772062330225,1.00908e-16
334,334,1710.47,0.1325862362767941,9.94405e-17
335,335,1710.83,0.1307778453735252,5.66558e-17
336,336,1711.19,0.1326016096337565,9.69428e-17
337,337,1711.55,0.1352771893207268,1.36043e-16
338,338,1711.91,0.1379335258609841,1.66104e-16
339,339,1712.27,0.1317171430563804,7.84785e-17
340,340,1712.63,0.1361753364224322,1.47328e-16
341,341,1712.99,0.1334981344375218,1.11657e-16
342,342,1713.35,0.1334971100814114,1.11272e-16
343,343,1713.71,0.1326090318071389,9.5748e-17
344,344,1714.06,0.1343729569986846,1.22729e-16
345,345,1714.42,0.1343718316497182,1.37083e-16
