Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1138.41,0.6132439007684132,5.57587e-15
1,1,1140.16,1.0,9.34651e-15
2,2,1141.91,0.9628848090636726,7.72959e-15
3,3,1143.65,0.9512335453297784,6.89729e-15
4,4,1145.4,0.8023719586289826,5.32151e-15
5,5,1147.14,0.7250040970194501,3.915e-15
6,6,1148.89,0.0,3.31339e-15
7,7,1150.63,0.3251059770820596,2.78971e-15
8,8,1152.38,0.8336980483981035,3.76771e-15
9,9,1154.13,0.7259045787680529,2.80154e-15
10,10,1155.87,0.7863547689052713,3.23565e-15
11,11,1157.62,0.5456950853524578,2.40428e-15
12,12,1159.36,0.8250869506759448,2.17736e-15
13,13,1161.11,0.7430770518710568,1.94685e-15
14,14,1162.85,0.6750930670312971,1.70031e-15
15,15,1164.6,0.7567476515072719,1.84328e-15
16,16,1166.35,0.7840431874050265,1.17226e-15
17,17,1168.09,0.507117144314022,7.17972e-16
18,18,1169.84,0.6617453049171844,1.2892e-15
19,19,1171.58,0.756973938897331,1.13685e-15
20,20,1173.33,0.6341276392796349,8.22305e-16
21,21,1175.08,0.5986443051429644,5.85568e-16
22,22,1176.82,0.7199485018607825,9.05905e-16
23,23,1178.57,0.7302664457912321,9.30686e-16
24,24,1180.31,0.6939632511308027,9.38667e-16
25,25,1182.06,0.6611181945716395,7.19903e-16
26,26,1183.81,0.6336956637552037,9.11198e-16
27,27,1185.55,0.7215510326264812,7.25643e-16
28,28,1187.3,0.6809438112174617,6.13486e-16
29,29,1189.04,0.6993368663255444,5.68389e-16
30,30,1190.79,0.6802557656352664,6.2734e-16
31,31,1192.53,0.7111284688309415,5.79272e-16
32,32,1194.28,0.6793479980415486,3.98232e-16
33,33,1196.03,0.7006947428771477,4.56982e-16
34,34,1197.77,0.6465538612188569,4.84465e-16
35,35,1199.52,0.6604349690123266,5.01042e-16
36,36,1201.26,0.6439105099330524,3.84489e-16
37,37,1203.01,0.7420369416701126,5.19947e-16
38,38,1204.76,0.6282939909535781,3.93729e-16
39,39,1206.5,0.6427831319493948,4.74781e-16
40,40,1208.25,0.6378849739591922,4.96017e-16
41,41,1209.99,0.628165017288661,7.48625e-16
42,42,1211.74,0.707337850624954,1.03944e-15
43,43,1213.49,0.6908428697908872,1.0579e-15
44,44,1215.23,0.5211718236683418,1.09964e-15
45,45,1216.98,0.5935391398542323,1.169e-15
46,46,1218.72,0.6247960242421783,1.09416e-15
47,47,1220.47,0.584783441445601,1.04174e-15
48,48,1222.22,0.7129064484295604,1.07077e-15
49,49,1223.96,0.6082711592662403,9.5166e-16
50,50,1225.71,0.7301746116710512,9.65326e-16
51,51,1227.46,0.6572828262584699,8.36796e-16
52,52,1229.2,0.6873683943489037,7.99431e-16
