Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,2222.29,4.42600000000001e-19,0.0
1,1,2222.8,6.569999999999804e-20,0.0
2,2,2223.31,5.439999999999872e-20,0.0
3,3,2223.83,0.0,0.0
4,4,2224.34,3.164999999999998e-19,0.0
5,5,2224.86,8.08713e-17,4.64615e-17
6,6,2225.37,1.339955e-16,5.95902e-17
7,7,2225.89,5.4048729000000004e-17,3.73518e-17
8,8,2226.4,7.15376e-17,3.49769e-17
9,9,2226.91,3.66355e-17,2.46249e-17
10,10,2227.43,8.89402e-17,3.9017e-17
11,11,2227.94,1.90312e-17,1.75024e-17
12,12,2228.46,1.4275e-17,1.32501e-17
13,13,2228.97,6.73457e-17,2.9804e-17
14,14,2229.49,2.71218e-17,1.90105e-17
15,15,2230.0,4.05719e-17,2.32634e-17
16,16,2230.52,5.3997388e-17,2.40744e-17
17,17,2231.03,1.1030999999999996e-17,1.0741e-17
18,18,2231.54,1.0925499999999996e-17,1.07659e-17
19,19,2232.06,3.24073e-17,1.86855e-17
20,20,2232.57,4.31941e-17,2.15709e-17
21,21,2233.09,2.17682e-17,1.51843e-17
22,22,2233.6,4.33704e-17,2.12262e-17
23,23,2234.12,5.3988402000000004e-17,2.34515e-17
24,24,2234.63,6.441771e-17,2.55458e-17
25,25,2235.14,1.21068e-17,1.04688e-17
26,26,2235.66,7.50701e-17,2.79098e-17
27,27,2236.17,6.459122000000001e-17,2.60346e-17
28,28,2236.69,8.592160000000001e-17,3.01366e-17
29,29,2237.2,4.32975e-17,2.13108e-17
30,30,2237.72,5.3953874e-17,2.36781e-17
31,31,2238.23,5.3955473e-17,2.35135e-17
32,32,2238.74,5.3953477e-17,2.34597e-17
33,33,2239.26,2.24814e-17,1.48344e-17
34,34,2239.77,6.448189000000001e-17,2.58164e-17
35,35,2240.29,5.393669000000001e-17,2.36248e-17
36,36,2240.8,5.3929281000000003e-17,2.37337e-17
37,37,2241.31,2.1994000000000002e-17,1.50516e-17
38,38,2241.83,7.5188e-17,2.81345e-17
39,39,2242.34,3.2742e-17,1.83407e-17
40,40,2242.86,5.3920869e-17,2.35474e-17
41,41,2243.37,6.43919e-17,2.56461e-17
42,42,2243.89,8.5061e-17,2.93549e-17
43,43,2244.4,6.419818000000001e-17,2.51505e-17
44,44,2244.91,3.36392e-17,1.75778e-17
45,45,2245.43,3.37244e-17,1.7504e-17
46,46,2245.94,3.6132000000000025e-18,0.0
47,47,2246.46,3.37436e-17,1.74823e-17
48,48,2246.97,3.36564e-17,1.75522e-17
49,49,2247.48,6.413331e-17,2.50328e-17
50,50,2248.0,5.3906776e-17,2.29508e-17
51,51,2248.51,4.36019e-17,2.05974e-17
52,52,2249.03,7.450970000000001e-17,2.72686e-17
53,53,2249.54,4.35885e-17,2.06097e-17
54,54,2250.06,5.3894472000000004e-17,2.29212e-17
55,55,2250.57,3.35404e-17,1.76295e-17
56,56,2251.08,3.3658000000000004e-17,1.75289e-17
57,57,2251.6,1.3659900000000002e-17,1.00601e-17
58,58,2252.11,7.39148e-17,2.6475e-17
59,59,2252.63,2.41048e-17,1.40477e-17
60,60,2253.14,3.40748e-17,1.71718e-17
61,61,2253.65,5.3899497e-17,2.21812e-17
62,62,2254.17,4.39623e-17,1.9866e-17
63,63,2254.68,7.37013e-17,2.62016e-17
64,64,2255.2,5.3895792e-17,2.20364e-17
65,65,2255.71,4.40567e-17,1.9675e-17
66,66,2256.22,6.376803000000001e-17,2.4202e-17
67,67,2256.74,5.3875402e-17,2.2334e-17
68,68,2257.25,3.35979e-17,1.75476e-17
69,69,2257.77,3.33059e-17,1.77875e-17
70,70,2258.28,5.3836332e-17,2.31111e-17
71,71,2258.79,3.31955e-17,1.78741e-17
72,72,2259.31,3.33956e-17,1.77055e-17
73,73,2259.82,7.40948e-17,2.67871e-17
74,74,2260.34,6.390641e-17,2.46366e-17
75,75,2260.85,3.38653e-17,1.73085e-17
76,76,2261.36,5.3856561e-17,2.21405e-17
77,77,2261.88,1.026731e-16,3.08683e-17
78,78,2262.39,2.4878600000000006e-17,1.36676e-17
79,79,2262.91,1.5203e-17,9.666510000000001e-18
80,80,2263.42,9.29463e-17,2.93171e-17
81,81,2263.93,3.39974e-17,1.71848e-17
82,82,2264.45,2.36826e-17,1.421e-17
83,83,2264.96,6.39578e-17,2.48441e-17
84,84,2265.48,3.34581e-17,1.76248e-17
85,85,2265.99,1.3174200000000005e-17,1.01585e-17
86,86,2266.5,6.392573e-17,2.47802e-17
87,87,2267.02,3.37599e-17,1.7368e-17
88,88,2267.53,4.048699999999999e-18,0.0
89,89,2268.05,4.39506e-17,1.97458e-17
90,90,2268.56,4.39919e-17,1.96654e-17
91,91,2269.07,5.3828056000000004e-17,2.18387e-17
92,92,2269.59,4.41721e-17,1.9326e-17
93,93,2270.1,4.43033e-17,1.90812e-17
94,94,2270.62,4.44234e-17,1.8857e-17
95,95,2271.13,4.44975e-17,1.8717e-17
96,96,2271.64,3.5185499999999995e-17,1.6169e-17
97,97,2272.16,2.57982e-17,1.32246e-17
98,98,2272.67,3.5053299999999995e-17,1.62743e-17
99,99,2273.19,3.49248e-17,1.63786e-17
100,100,2273.7,6.57194e-17,2.65865e-17
101,101,2274.21,5.3821713e-17,2.39223e-17
102,102,2274.73,5.3818169e-17,2.39525e-17
103,103,2275.24,4.18755e-17,2.06857e-17
104,104,2275.75,3.00719e-17,1.67933e-17
105,105,2276.27,5.3822434e-17,2.36573e-17
106,106,2276.78,7.74582e-17,2.89496e-17
107,107,2277.3,4.19854e-17,2.0494e-17
108,108,2277.81,3.01382e-17,1.67419e-17
109,109,2278.32,4.19621e-17,2.0524e-17
110,110,2278.84,3.02241e-17,1.66804e-17
111,111,2279.35,6.5525e-17,2.61768e-17
112,112,2279.86,6.53946e-17,2.58658e-17
113,113,2280.38,4.23379e-17,1.99061e-17
114,114,2280.89,4.2353e-17,1.98784e-17
115,115,2281.41,1.9311e-17,1.15048e-17
116,116,2281.92,7.69179e-17,2.82891e-17
117,117,2282.43,4.22219e-17,2.00787e-17
118,118,2282.95,7.3428e-18,0.0
119,119,2283.46,4.21987e-17,2.01092e-17
120,120,2283.98,6.31081e-17,2.27873e-17
121,121,2284.49,4.44685e-17,1.86636e-17
122,122,2285.0,3.5072e-17,1.62148e-17
123,123,2285.52,3.51134e-17,1.61789e-17
124,124,2286.03,6.312123e-17,2.28453e-17
125,125,2286.54,3.51083e-17,1.61798e-17
126,126,2287.06,6.315633000000001e-17,2.29519e-17
127,127,2287.57,3.50374e-17,1.6235e-17
128,128,2288.08,3.51785e-17,1.6117e-17
129,129,2288.6,7.22247e-17,2.43787e-17
130,130,2289.11,3.55293e-17,1.58247e-17
131,131,2289.63,9.008e-17,2.72047e-17
132,132,2290.14,8.08421e-17,2.54851e-17
133,133,2290.65,3.59411e-17,1.54807e-17
134,134,2291.17,7.16215e-17,2.35511e-17
135,135,2291.68,9.1909e-18,0.0
136,136,2292.19,6.278114000000001e-17,2.19806e-17
137,137,2292.71,8.0981e-17,2.56296e-17
138,138,2293.22,6.289059e-17,2.22894e-17
139,139,2293.74,8.310799999999997e-18,0.0
140,140,2294.25,5.3795484e-17,2.01726e-17
