Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1570.68,0.8498278679355549,3.97508e-15
1,1,1572.44,0.0,3.01626e-15
2,2,1574.2,0.702222505653229,4.40301e-15
3,3,1575.96,0.5584093805441109,4.13388e-15
4,4,1577.72,0.8494608549835709,4.06603e-15
5,5,1579.48,0.541382262817906,2.76153e-15
6,6,1581.24,0.6147367628717463,2.06735e-15
7,7,1583.0,0.9029260882792336,1.87005e-15
8,8,1584.76,0.9809823602531226,1.56374e-15
9,9,1586.52,0.9164601744006742,1.2665e-15
10,10,1588.27,0.9337396618830716,1.06178e-15
11,11,1590.03,0.7131944219383963,5.95743e-16
12,12,1591.79,1.0,9.03062e-16
13,13,1593.55,0.741996041955688,4.36762e-16
14,14,1595.3,0.8945619231119053,5.49875e-16
15,15,1597.06,0.7950219176965145,4.04447e-16
16,16,1598.81,0.8815388491562759,4.74959e-16
17,17,1600.57,0.8297360362893911,3.43979e-16
18,18,1602.32,0.8410413880127503,3.06226e-16
19,19,1604.08,0.8573395795022233,2.77328e-16
20,20,1605.83,0.8479449846476809,2.33935e-16
21,21,1607.58,0.8470252254757548,2.03312e-16
22,22,1609.34,0.8574495600256343,1.94323e-16
23,23,1611.09,0.8710031959169209,1.98294e-16
24,24,1612.84,0.8638702480729887,1.77399e-16
25,25,1614.59,0.8492616982372799,1.48152e-16
26,26,1616.34,0.8446514652395685,1.32813e-16
27,27,1618.09,0.8555683912630302,1.3435e-16
28,28,1619.84,0.8510131903447138,1.22867e-16
29,29,1621.6,0.8470138406097857,1.10071e-16
30,30,1623.35,0.843560263995074,9.90358e-17
31,31,1625.09,0.8294317080539826,7.02065e-17
32,32,1626.84,0.8586120917940103,1.04594e-16
33,33,1628.59,0.842912863434926,7.87103e-17
34,34,1630.34,0.8383104189818857,6.67373e-17
35,35,1632.09,0.8487297667722913,7.5066e-17
36,36,1633.84,0.8385674409560361,5.71477e-17
37,37,1635.58,0.8409465883560735,6.53928e-17
38,38,1637.33,0.8474198799205047,6.93758e-17
39,39,1639.08,0.845018112286769,6.3659e-17
40,40,1640.82,0.8447905195116113,6.22081e-17
41,41,1642.57,0.8371007168597425,4.72059e-17
42,42,1644.31,0.8443968582369872,5.33967e-17
43,43,1646.06,0.8408024908706757,4.86601e-17
44,44,1647.8,0.839124442125886,4.46418e-17
45,45,1649.55,0.840775184964868,4.56682e-17
46,46,1651.29,0.8391898240834348,4.11608e-17
47,47,1653.04,0.8376746646482663,3.88891e-17
48,48,1654.78,0.8437616475333314,4.73609e-17
49,49,1656.52,0.839268430885291,2.8099e-17
50,50,1658.27,0.842152544658679,4.22328e-17
51,51,1660.01,0.8379492918697004,3.22647e-17
52,52,1661.75,0.8407041565737932,3.84082e-17
53,53,1663.49,0.8393914271645622,3.4973e-17
54,54,1665.23,0.8368735108982127,2.78167e-17
55,55,1666.97,0.8481599066629171,4.59513e-17
56,56,1668.72,0.8431262486500728,3.88528e-17
57,57,1670.46,0.8413943585845968,3.19098e-17
58,58,1672.2,0.8404267999117647,2.99258e-17
59,59,1673.94,0.8404258954996849,2.96157e-17
60,60,1675.68,0.8385531288518013,2.57039e-17
61,61,1677.41,0.836692367121678,2.17701e-17
62,62,1679.15,0.8450586649911713,3.4257e-17
63,63,1680.89,0.842255353448339,2.93147e-17
64,64,1682.63,0.8440182095128972,3.32904e-17
65,65,1684.37,0.8368969915308725,2.22348e-17
66,66,1686.1,0.8361030304234147,1.88936e-17
67,67,1687.84,0.8421155569123073,2.71608e-17
68,68,1689.58,0.838742719801617,2.36756e-17
69,69,1691.31,0.8387590705182154,2.27517e-17
70,70,1693.05,0.8404153723917523,2.60059e-17
71,71,1694.79,0.8355480887747732,1.726e-17
72,72,1696.52,0.8436057198235712,2.91393e-17
73,73,1698.26,0.8404124303082069,2.41935e-17
74,74,1699.99,0.8365515774155206,1.7827e-17
75,75,1701.73,0.8411722972443189,2.22393e-17
76,76,1703.46,0.844922642501618,2.9334e-17
77,77,1705.2,0.8381774387292441,1.99646e-17
78,78,1706.93,0.8418816496660336,2.52342e-17
79,79,1708.66,0.8367583554357247,1.68545e-17
80,80,1710.4,0.8404069713224741,2.2897e-17
81,81,1712.13,0.8454163003262827,2.88631e-17
82,82,1713.86,0.8404057223326327,2.12023e-17
83,83,1715.59,0.8404051562256609,2.21548e-17
84,84,1717.33,0.8425029559879273,2.38852e-17
85,85,1719.06,0.8445628326466521,2.56621e-17
86,86,1720.79,0.841091036064621,2.24581e-17
87,87,1722.52,0.8390361963465977,1.95782e-17
88,88,1724.25,0.8417640583231316,2.30246e-17
89,89,1725.98,0.840401925181881,2.08908e-17
90,90,1727.71,0.83838365221064,1.80515e-17
91,91,1729.44,0.8377340666762152,1.68287e-17
92,92,1731.17,0.8423898809554925,2.31559e-17
93,93,1732.9,0.8404000240451716,1.98113e-17
94,94,1734.63,0.8377311917100614,1.6472e-17
95,95,1736.36,0.8410712207524467,2.19291e-17
96,96,1738.09,0.8410729687318682,2.15549e-17
97,97,1739.81,0.8377136910070014,1.69465e-17
98,98,1741.54,0.8357378051776573,1.23035e-17
99,99,1743.27,0.8377654613066147,1.53543e-17
100,100,1745.0,0.8377880846766396,1.64656e-17
101,101,1746.73,0.8397474713365876,1.75678e-17
102,102,1748.45,0.8397476333801344,1.92119e-17
103,103,1750.18,0.8403960732144109,1.99736e-17
104,104,1751.91,0.8378196779410644,1.58995e-17
105,105,1753.63,0.8397553999705186,1.89412e-17
106,106,1755.36,0.8397591781987659,1.82335e-17
107,107,1757.08,0.8441863898056837,2.43681e-17
108,108,1758.81,0.8391374265184788,1.72479e-17
109,109,1760.53,0.8410167218485929,2.0591e-17
110,110,1762.26,0.8403925611557574,1.95802e-17
111,111,1763.98,0.8403920049804869,1.92273e-17
112,112,1765.71,0.839784942077273,1.74051e-17
113,113,1767.43,0.841596871200471,2.03902e-17
114,114,1769.16,0.8391905768018459,1.69696e-17
115,115,1770.88,0.8421815347719317,2.11475e-17
116,116,1772.6,0.8451433980845409,2.43357e-17
117,117,1774.33,0.8403892721944775,1.7658e-17
118,118,1776.05,0.8421572177854816,2.08755e-17
119,119,1777.77,0.8380418239621634,1.36874e-17
120,120,1779.49,0.8386356142443597,1.52653e-17
121,121,1781.22,0.8398065043234265,1.7206e-17
122,122,1782.94,0.8380677195663925,1.35292e-17
123,123,1784.66,0.8398072915414315,1.66313e-17
124,124,1786.38,0.8403865498628903,1.79093e-17
125,125,1788.1,0.8398059596480206,1.71808e-17
126,126,1789.82,0.8398075006298791,1.71233e-17
127,127,1791.55,0.8369381715006174,1.16578e-17
128,128,1793.27,0.8432404841233916,2.06185e-17
129,129,1794.99,0.8415236066084496,1.88542e-17
130,130,1796.71,0.8403841615500982,1.78971e-17
131,131,1798.43,0.8392430475477585,1.63426e-17
132,132,1800.15,0.8415226866192803,1.96304e-17
133,133,1801.87,0.8386835791342275,1.53261e-17
134,134,1803.59,0.8398222685469294,1.65895e-17
135,135,1805.3,0.8381707792621897,1.36485e-17
136,136,1807.02,0.8409278906216514,1.74874e-17
137,137,1808.74,0.8392954242038697,1.5553e-17
138,138,1810.46,0.8398384917195748,1.63188e-17
139,139,1812.18,0.8392916606118138,1.53967e-17
140,140,1813.9,0.8392840184290559,1.50501e-17
141,141,1815.61,0.8387220095908872,1.4832e-17
142,142,1817.33,0.8431611873296584,2.11159e-17
143,143,1819.05,0.8387019789176119,1.51263e-17
144,144,1820.77,0.8403789277630778,1.77595e-17
145,145,1822.48,0.8415003977907716,1.69362e-17
146,146,1824.2,0.8370124188083423,1.13826e-17
147,147,1825.92,0.8375711763211516,1.22863e-17
