Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,2222.29,8.245490000000001e-17,3.94043e-17
1,1,2222.8,2.772339e-16,6.73985e-17
2,2,2223.31,1.845639e-16,4.92095e-17
3,3,2223.83,2.075809e-16,5.7249e-17
4,4,2224.34,2.489779e-16,4.68577e-17
5,5,2224.86,2.296149e-16,4.50336e-17
6,6,2225.37,2.2741190000000003e-16,4.52732e-17
7,7,2225.89,2.641849e-16,4.77393e-17
8,8,2226.4,2.490099e-16,3.75877e-17
9,9,2226.91,1.834139e-16,3.4694e-17
10,10,2227.43,2.036109e-16,3.51363e-17
11,11,2227.94,1.938129e-16,3.55853e-17
12,12,2228.46,1.974959e-16,3.08613e-17
13,13,2228.97,2.0172890000000003e-16,2.99042e-17
14,14,2229.49,2.5311990000000003e-16,3.3571e-17
15,15,2230.0,1.983309e-16,3.11091e-17
16,16,2230.52,1.303819e-16,2.4534e-17
17,17,2231.03,2.163779e-16,2.9229e-17
18,18,2231.54,1.267009e-16,2.42908e-17
19,19,2232.06,2.009459e-16,2.80303e-17
20,20,2232.57,1.986899e-16,2.78614e-17
21,21,2233.09,2.2927490000000003e-16,2.97178e-17
22,22,2233.6,1.962669e-16,2.69716e-17
23,23,2234.12,2.3520890000000003e-16,2.90627e-17
24,24,2234.63,3.323299e-16,3.35565e-17
25,25,2235.14,2.158199e-16,2.8227e-17
26,26,2235.66,2.3207690000000003e-16,2.90118e-17
27,27,2236.17,2.4174590000000003e-16,2.99294e-17
28,28,2236.69,1.7184089999999996e-16,2.63192e-17
29,29,2237.2,1.873739e-16,2.75103e-17
30,30,2237.72,1.5950189999999998e-16,2.61695e-17
31,31,2238.23,2.153719e-16,2.85286e-17
32,32,2238.74,1.634939e-16,2.61811e-17
33,33,2239.26,1.857059e-16,2.69923e-17
34,34,2239.77,1.8837990000000003e-16,2.6745e-17
35,35,2240.29,1.9703790000000003e-16,2.75763e-17
36,36,2240.8,2.259089e-16,2.88635e-17
37,37,2241.31,2.7241490000000003e-16,3.07989e-17
38,38,2241.83,2.201089e-16,2.85701e-17
39,39,2242.34,1.991839e-16,2.75391e-17
40,40,2242.86,2.3043490000000003e-16,2.91208e-17
41,41,2243.37,2.450419e-16,2.94057e-17
42,42,2243.89,2.2809790000000003e-16,2.86952e-17
43,43,2244.4,2.9497990000000003e-16,3.16938e-17
44,44,2244.91,2.223949e-16,2.79197e-17
45,45,2245.43,2.495469e-16,2.89391e-17
46,46,2245.94,2.067349e-16,2.73458e-17
47,47,2246.46,2.0914190000000003e-16,2.72132e-17
48,48,2246.97,1.862979e-16,2.62948e-17
49,49,2247.48,2.345479e-16,2.90477e-17
50,50,2248.0,2.110289e-16,2.79794e-17
51,51,2248.51,1.889899e-16,2.70666e-17
52,52,2249.03,1.278719e-16,2.32185e-17
53,53,2249.54,1.837419e-16,2.62139e-17
54,54,2250.06,1.894299e-16,2.65976e-17
55,55,2250.57,1.717069e-16,2.54444e-17
56,56,2251.08,1.885419e-16,2.60509e-17
57,57,2251.6,2.192109e-16,2.78612e-17
58,58,2252.11,2.116059e-16,2.7065e-17
