Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1590.3,1.0,4.96473e-14
1,1,1590.66,0.3514041071714385,2.8452e-14
2,2,1591.02,0.3014149079604346,2.31954e-14
3,3,1591.38,0.2818630408413405,1.96529e-14
4,4,1591.74,0.1694010104237047,1.60293e-14
5,5,1592.1,0.0600424465945393,4.22593e-15
6,6,1592.46,0.1241769518065757,4.51106e-15
7,7,1592.82,0.0536961662123156,3.49999e-15
8,8,1593.18,0.0921830819791389,3.83219e-15
9,9,1593.55,0.0647477617700298,3.37745e-15
10,10,1593.91,0.0474545342927121,3.08027e-15
11,11,1594.27,0.0,2.31414e-15
12,12,1594.63,0.161871199187626,3.83167e-15
13,13,1594.99,0.1939914663182434,1.02727e-14
14,14,1595.35,0.2515527227146161,1.21132e-14
15,15,1595.71,0.0831403503394908,2.67308e-15
16,16,1596.07,0.2521160020384821,1.13933e-14
17,17,1596.43,0.1775385558714644,8.7485e-15
18,18,1596.79,0.0894075691303418,2.51715e-15
19,19,1597.15,0.0954763055908142,2.54773e-15
20,20,1597.51,0.0770379367704232,2.38324e-15
21,21,1597.87,0.0645479448726257,2.26355e-15
22,22,1598.23,0.0893281301786377,2.49324e-15
23,23,1598.59,0.0892008953195998,2.43348e-15
24,24,1598.95,0.2124766002079899,8.55354e-15
25,25,1599.31,0.2246276028774001,9.84092e-15
26,26,1599.67,0.1320910263068931,7.17141e-15
27,27,1600.03,0.1337552774072437,6.75344e-15
28,28,1600.39,0.1257446538855642,2.24605e-15
29,29,1600.75,0.0573943894986326,1.43981e-15
30,30,1601.11,0.1527194748395919,5.74004e-15
31,31,1601.47,0.1533771862854002,5.51026e-15
32,32,1601.83,0.1615278012860992,5.37181e-15
33,33,1602.19,0.1256011649205468,4.69197e-15
34,34,1602.55,0.13373806609457,4.64386e-15
35,35,1602.91,0.1350590113324989,4.50166e-15
36,36,1603.27,0.1055461200132867,1.43634e-15
37,37,1603.63,0.0958070941349276,1.29468e-15
38,38,1603.99,0.1129905189597335,1.42081e-15
39,39,1604.35,0.1117048246990988,3.7029e-15
40,40,1604.71,0.0864680794117081,1.09213e-15
41,41,1605.07,0.0994014973105713,1.1769e-15
42,42,1605.43,0.0812645289480013,9.77888e-16
43,43,1605.79,0.1361603512654042,3.60875e-15
44,44,1606.15,0.1200807514293443,3.36274e-15
45,45,1606.51,0.1236526050242122,3.3059e-15
46,46,1606.87,0.1058796697305564,1.06924e-15
47,47,1607.23,0.1563990141875519,3.82413e-15
48,48,1607.59,0.1596186341267932,3.65092e-15
49,49,1607.95,0.1279412591704312,3.22186e-15
50,50,1608.31,0.1306934124943269,3.13345e-15
51,51,1608.67,0.0927200841384684,8.68941e-16
52,52,1609.03,0.0774502259421974,6.88393e-16
53,53,1609.39,0.1516190552977386,3.7545e-15
54,54,1609.75,0.0922685586961445,8.19568e-16
55,55,1610.11,0.1078155282303724,2.60145e-15
56,56,1610.47,0.099386679014633,8.33649e-16
57,57,1610.83,0.1171390895878277,2.51245e-15
58,58,1611.19,0.0930190915795539,7.32603e-16
59,59,1611.55,0.1528589140839803,3.47789e-15
60,60,1611.91,0.1184590223955993,2.41242e-15
61,61,1612.27,0.1057128948719216,7.81912e-16
62,62,1612.63,0.0969184663303005,6.9985e-16
63,63,1612.99,0.1213332195729993,2.23199e-15
64,64,1613.35,0.1308733489450063,2.26047e-15
