Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1153.92,0.8804154171323603,3.90538e-15
1,1,1155.65,0.4496265229563889,2.45465e-15
2,2,1157.38,0.4311651377162017,2.35117e-15
3,3,1159.11,0.6178942534332224,2.54116e-15
4,4,1160.84,0.0,6.68707e-16
5,5,1162.57,0.5619769015975595,2.07825e-15
6,6,1164.29,0.6277734128608895,2.06937e-15
7,7,1166.02,0.435912999214315,1.61394e-15
8,8,1167.75,0.3685477737079539,1.37034e-15
9,9,1169.48,0.6105741033784456,1.71355e-15
10,10,1171.21,0.3498770753335473,1.03465e-15
11,11,1172.94,0.4266619267357922,1.2167e-15
12,12,1174.67,0.4190605161913825,1.14981e-15
13,13,1176.4,0.412252352444292,1.05071e-15
14,14,1178.13,0.3325952320352931,7.68129e-16
15,15,1179.86,0.3314488880527921,7.748e-16
16,16,1181.58,0.2621652078007827,6.22909e-16
17,17,1183.31,0.3365943873316587,6.99234e-16
18,18,1185.04,0.3525698909262599,7.41433e-16
19,19,1186.77,0.4426042323709613,8.55041e-16
20,20,1188.5,0.4378451204532628,7.92616e-16
21,21,1190.23,0.4156129081043596,7.10985e-16
22,22,1191.96,0.2609193621565394,1.63149e-16
23,23,1193.69,0.3336692782394753,4.6915e-16
24,24,1195.42,0.3895983415774933,5.35192e-16
25,25,1197.15,0.3510651011984463,4.43947e-16
26,26,1198.88,0.448165259442053,5.6915e-16
27,27,1200.61,0.3669235819860495,3.93318e-16
28,28,1202.35,0.3149637035643542,1.66763e-16
29,29,1204.08,0.3782904471027403,3.67282e-16
30,30,1205.81,0.5366357925643949,6.11338e-16
31,31,1207.54,0.4669126082161261,4.8664e-16
32,32,1209.27,0.6007235310825116,5.74957e-16
33,33,1211.0,0.8009708558802808,7.7752e-16
34,34,1212.73,0.851717625534395,7.68751e-16
35,35,1214.46,0.8086995252691802,7.44728e-16
36,36,1216.19,1.0,8.3029e-16
37,37,1217.92,0.7796743649045927,6.87198e-16
38,38,1219.65,0.9530184322448092,7.86061e-16
39,39,1221.39,0.7194652546467921,5.47811e-16
40,40,1223.12,0.7067126273971693,5.74493e-16
41,41,1224.85,0.7665593265978363,6.17917e-16
42,42,1226.58,0.5334948967359029,4.19599e-16
43,43,1228.31,0.5546917938332946,4.32465e-16
44,44,1230.04,0.452762715740628,3.19382e-16
45,45,1231.78,0.4022153182762144,2.28264e-16
46,46,1233.51,0.4330133418910296,2.82377e-16
47,47,1235.24,0.42641082105931,2.67432e-16
48,48,1236.97,0.3845940719510441,1.9781e-16
49,49,1238.7,0.3682017034241851,1.55597e-16
50,50,1240.44,0.3849171803128723,1.84977e-16
51,51,1242.17,0.3610693984898617,1.22726e-16
52,52,1243.9,0.3878866179025529,1.8373e-16
53,53,1245.63,0.3994738123430013,1.96731e-16
54,54,1247.37,0.3584931446213772,1.0523e-16
55,55,1249.1,0.3733443071032567,1.39288e-16
56,56,1250.83,0.3838800852818691,1.59294e-16
57,57,1252.57,0.3977272308106573,1.81141e-16
58,58,1254.3,0.3627898827374299,1.0992e-16
59,59,1256.03,0.3671964507692705,1.0949e-16
60,60,1257.76,0.3925547120814752,1.66689e-16
61,61,1259.5,0.3833141246251397,1.45319e-16
62,62,1261.23,0.3738176454531706,1.23128e-16
63,63,1262.96,0.3705588876470393,1.15877e-16
64,64,1264.7,0.3771519166288579,1.26107e-16
65,65,1266.43,0.3803956920114644,1.30074e-16
66,66,1268.17,0.3744813003271843,1.10677e-16
67,67,1269.9,0.3867816791527881,1.37455e-16
68,68,1271.63,0.386713245248081,1.36465e-16
69,69,1273.37,0.3592811350751196,4.84628e-17
70,70,1275.1,0.3911732158863302,1.51551e-16
71,71,1276.83,0.3673614261843372,9.86983e-17
72,72,1278.57,0.3741110416413071,1.12844e-16
73,73,1280.3,0.3771647891376277,1.16837e-16
74,74,1282.04,0.3716958993142777,9.81661e-17
75,75,1283.77,0.3923610573181213,1.41642e-16
76,76,1285.51,0.3771742938978462,1.12265e-16
77,77,1287.24,0.3871483321714047,1.33568e-16
78,78,1288.97,0.3771820585316912,1.08838e-16
79,79,1290.71,0.3716328047480459,9.76218e-17
80,80,1292.44,0.3889987495435281,1.30401e-16
81,81,1294.18,0.3762607847259877,1.05255e-16
82,82,1295.91,0.3784929417449585,1.04722e-16
83,83,1297.65,0.3736007705615251,9.54363e-17
84,84,1299.38,0.3842439810255219,1.19926e-16
85,85,1301.12,0.3851028767876179,1.12903e-16
86,86,1302.85,0.3876276738189826,1.14932e-16
87,87,1304.59,0.3720432145215252,9.06357e-17
88,88,1306.32,0.3725553760406638,8.33704e-17
89,89,1308.06,0.3817990619732129,1.08232e-16
90,90,1309.79,0.3581629171415819,2.69722e-17
91,91,1311.53,0.4018115019863446,1.40176e-16
92,92,1313.26,0.3792333853434698,1.01266e-16
93,93,1315.0,0.3780421780074585,5.86179e-17
94,94,1316.74,0.3902593498364078,1.19225e-16
95,95,1318.47,0.3834326413403123,1.05694e-16
96,96,1320.21,0.3730144392680219,7.55018e-17
97,97,1321.94,0.3662896853940044,6.18364e-17
98,98,1323.68,0.372779010405716,7.82521e-17
99,99,1325.41,0.3728733571620909,7.6678e-17
100,100,1327.15,0.3807881103352625,9.2941e-17
101,101,1328.89,0.3754967060246919,7.23181e-17
102,102,1330.62,0.3744451422163695,7.43829e-17
103,103,1332.36,0.3889313392425701,1.02727e-16
104,104,1334.1,0.3952976934795519,1.08546e-16
105,105,1335.83,0.3809747843054802,8.78069e-17
106,106,1337.57,0.377247681675833,7.82271e-17
107,107,1339.3,0.3735627773412861,6.61194e-17
108,108,1341.04,0.3816145550920137,7.69434e-17
109,109,1342.78,0.3902440418884474,1.03489e-16
110,110,1344.51,0.3749043253252478,7.50779e-17
111,111,1346.25,0.3785543210832863,8.23509e-17
112,112,1347.99,0.3736177015208354,6.51044e-17
