Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1153.03,0.3239343486859542,2.13721e-14
1,1,1153.28,0.3218971190898525,2.06353e-14
2,2,1153.53,0.1860825738577282,1.65178e-14
3,3,1153.78,0.2537274858808896,1.80126e-14
4,4,1154.03,0.0,7.78907e-15
5,5,1154.28,0.3154318103044018,1.82937e-14
6,6,1154.54,0.313633942952678,1.7646e-14
7,7,1154.79,0.5391881256753726,2.20227e-14
8,8,1155.04,0.1451008216608558,1.17211e-14
9,9,1155.29,0.3094307908740595,1.61284e-14
10,10,1155.54,0.2559913470752543,1.42988e-14
11,11,1155.79,0.2561597895895773,1.40395e-14
12,12,1156.04,0.4069639325544885,1.74135e-14
13,13,1156.3,0.4047097681815401,1.71361e-14
14,14,1156.55,0.0155222541643728,4e-14
15,15,1156.8,0.2568785613799008,1.28973e-14
16,16,1157.05,0.3941011682671722,1.58376e-14
17,17,1157.3,0.2572974493852834,1.21997e-14
18,18,1157.55,0.3445044956878096,1.4119e-14
19,19,1157.81,0.2575583093767202,1.17935e-14
20,20,1158.06,0.3836352886007298,1.45552e-14
21,21,1158.31,0.216771667991926,1.00803e-14
22,22,1158.56,0.2580619405875995,1.09545e-14
23,23,1158.81,0.4533463820417149,1.51325e-14
24,24,1159.06,0.2206021163373906,9.27114e-15
25,25,1159.32,0.2951648826635675,1.09818e-14
26,26,1159.57,0.1867761127082186,7.63811e-15
27,27,1159.82,0.4013293371663913,1.31102e-14
28,28,1160.07,0.2229831793993515,8.77576e-15
29,29,1160.32,0.3652521051236568,1.23028e-14
30,30,1160.57,0.2588768568923685,1.08128e-14
31,31,1160.83,0.3023767406773094,1.19011e-14
32,32,1161.08,0.3021415377087283,1.1823e-14
33,33,1161.33,0.2168473505005402,8.97993e-15
34,34,1161.58,0.1766583073378595,7.16136e-15
35,35,1161.83,0.2593681407629416,9.90843e-15
36,36,1162.08,0.3787770913613472,1.29036e-14
37,37,1162.34,0.2988606030949904,1.07877e-14
38,38,1162.59,0.452991620282586,1.42277e-14
39,39,1162.84,0.4107472424409239,1.30949e-14
40,40,1163.09,0.2598215670683221,9.05397e-15
41,41,1163.34,0.2962197891818051,9.95815e-15
42,42,1163.59,0.2599183069300874,8.90009e-15
43,43,1163.85,0.1504581319958406,4.47372e-15
44,44,1164.1,0.2233835300833893,7.76021e-15
45,45,1164.35,0.1868837645523681,6.33418e-15
46,46,1164.6,0.295920565987726,9.84351e-15
47,47,1164.85,0.2955948376047464,9.73942e-15
48,48,1165.1,0.3290633066242583,1.03417e-14
49,49,1165.36,0.3279011560340081,1.01555e-14
50,50,1165.61,0.392875405223561,1.02766e-14
51,51,1165.86,0.2866507635533263,7.8825e-15
52,52,1166.11,0.4414329112891715,1.09808e-14
53,53,1166.36,0.4126458295104694,1.03093e-14
54,54,1166.62,0.3104794177013883,8.08914e-15
55,55,1166.87,0.3845674557057515,9.61045e-15
56,56,1167.12,0.2606877647970314,6.72158e-15
57,57,1167.37,0.3336646889718024,8.43216e-15
58,58,1167.62,0.3325849899076395,8.30053e-15
59,59,1167.87,0.2608492751850265,6.4434e-15
60,60,1168.13,0.2840136195893734,6.93934e-15
61,61,1168.38,0.3744449201786041,8.79995e-15
62,62,1168.63,0.373166146757192,8.69739e-15
63,63,1168.88,0.3276661977287091,7.70084e-15
64,64,1169.13,0.283132016229331,6.6226e-15
65,65,1169.38,0.2829915795053723,6.57093e-15
66,66,1169.64,0.2611325789548799,5.98088e-15
67,67,1169.89,0.2828486145941647,6.51476e-15
68,68,1170.14,0.368949782861337,8.35717e-15
69,69,1170.39,0.4513409586722938,9.69042e-15
70,70,1170.64,0.343999592227863,7.60445e-15
71,71,1170.9,0.3020842049462759,6.60651e-15
72,72,1171.15,0.2816136359002589,6.07693e-15
73,73,1171.4,0.3623968846208737,7.83272e-15
74,74,1171.65,0.2813912369767773,5.99469e-15
75,75,1171.9,0.3010519705588516,6.42199e-15
76,76,1172.15,0.3398317532163026,7.20413e-15
77,77,1172.41,0.3397818419067424,7.1985e-15
78,78,1172.66,0.3391832324097293,7.14093e-15
79,79,1172.91,0.3580206740473423,7.48083e-15
80,80,1173.16,0.2232743287051195,4.06779e-15
81,81,1173.41,0.2424640854690398,4.69113e-15
82,82,1173.66,0.3755703712765306,7.72364e-15
83,83,1173.92,0.4303023630395334,8.59713e-15
84,84,1174.17,0.3349676025037209,6.73694e-15
85,85,1174.42,0.3523575346096601,7.02739e-15
86,86,1174.67,0.4058213550268109,7.96116e-15
87,87,1174.92,0.3519701510795766,6.99529e-15
88,88,1175.18,0.3336967398617652,6.61347e-15
89,89,1175.43,0.3874063653230574,7.62213e-15
90,90,1175.68,0.2796940077884478,5.37158e-15
91,91,1175.93,0.3506522315330193,6.88809e-15
92,92,1176.18,0.2795031704283646,5.30172e-15
93,93,1176.43,0.2618889554916712,4.76411e-15
94,94,1176.69,0.3472212367728912,6.61433e-15
95,95,1176.94,0.3454596611413541,6.47409e-15
96,96,1177.19,0.2785045364650232,4.95565e-15
97,97,1177.44,0.3760083185515933,6.91588e-15
98,98,1177.69,0.310466450547434,5.59624e-15
99,99,1177.95,0.3100283401635165,5.54289e-15
100,100,1178.2,0.2941250637143963,5.19711e-15
101,101,1178.45,0.3423839990213468,6.2269e-15
102,102,1178.7,0.3102160784553591,5.56265e-15
103,103,1178.95,0.3100061573592675,5.53665e-15
104,104,1179.2,0.2939949844027157,5.16977e-15
105,105,1179.46,0.2939342263543131,5.15814e-15
106,106,1179.71,0.3254026545966113,5.81684e-15
107,107,1179.96,0.4188700634085672,7.44152e-15
108,108,1180.21,0.3401628641914897,6.04705e-15
109,109,1180.46,0.2621959345117947,4.27065e-15
110,110,1180.72,0.2777257732379146,4.6605e-15
111,111,1180.97,0.2930135584235528,4.99363e-15
112,112,1181.22,0.2773800640202254,4.5408e-15
113,113,1181.47,0.3364411278977307,5.74992e-15
114,114,1181.72,0.276828511427814,4.35298e-15
115,115,1181.98,0.3905176667278324,6.53275e-15
116,116,1182.23,0.3186439129814259,5.17333e-15
117,117,1182.48,0.29064815381165,4.58374e-15
118,118,1182.73,0.3050533569841172,4.93239e-15
119,119,1182.98,0.390857748690032,6.54894e-15
120,120,1183.23,0.3760336004240829,6.27961e-15
