Unnamed: 0.1,Unnamed: 0,Wavelength (Ang),Flux,Error
0,0,1567.65,0.0,1.67782e-14
1,1,1568.02,0.0028442935557609,1.63902e-14
2,2,1568.39,0.0013874602711028,1.65947e-14
3,3,1568.75,0.0027535091182689,1.64101e-14
4,4,1569.12,0.00390116144128,8.12784e-15
5,5,1569.49,0.3266672433476847,8.12549e-15
6,6,1569.85,0.0025668015015403,8.22341e-15
7,7,1570.22,0.4109220529958436,7.93816e-15
8,8,1570.59,0.2178672337553667,5.34406e-15
9,9,1570.96,0.0053836884346621,5.35641e-15
10,10,1571.32,0.2759632785514915,5.28165e-15
11,11,1571.69,0.4809425480108359,5.21186e-15
12,12,1572.06,0.3195269616932497,3.91759e-15
13,13,1572.42,0.2090637126895232,3.97293e-15
14,14,1572.79,0.0065133551615663,3.98277e-15
15,15,1573.16,0.3290199306098573,4.00668e-15
16,16,1573.52,0.1327898828452527,3.09677e-15
17,17,1573.89,0.0089482622916561,3.12102e-15
18,18,1574.26,0.0088780328211435,3.12365e-15
19,19,1574.63,0.3890806876664203,3.62275e-15
20,20,1574.99,0.1327320720006235,3.05282e-15
21,21,1575.36,0.2934452779673878,3.0797e-15
22,22,1575.73,0.2883647752956704,3.05543e-15
23,23,1576.09,0.1367470565715514,3.09287e-15
24,24,1576.46,0.2891355865573942,3.0687e-15
25,25,1576.83,0.1328723596502572,3.05826e-15
26,26,1577.2,0.1329638292533151,3.07695e-15
27,27,1577.56,0.4135273950604701,3.31464e-15
28,28,1577.93,0.4084331890774331,3.33232e-15
29,29,1578.3,0.1331555043203971,3.1098e-15
30,30,1578.66,0.1330647198829052,3.0781e-15
31,31,1579.03,0.2602849774880288,3.10429e-15
32,32,1579.4,0.2573815884022025,3.4248e-15
33,33,1579.77,0.0120717608155525,3.04532e-15
34,34,1580.13,0.1330857030783632,3.05761e-15
35,35,1580.5,0.2866021868771952,3.01744e-15
36,36,1580.87,0.1327193107919572,2.94517e-15
37,37,1581.23,0.0172404785538895,2.90445e-15
38,38,1581.6,0.0163506197750772,2.9298e-15
39,39,1581.97,0.2824535093752061,2.93977e-15
40,40,1582.34,0.4080340801352516,2.99411e-15
41,41,1582.7,0.3209144219643526,3.39529e-15
42,42,1583.07,0.1330767959260055,3.00435e-15
43,43,1583.44,0.2539309233205521,3.03917e-15
44,44,1583.8,0.1671183049689063,3.02709e-15
45,45,1584.17,0.3740592890893379,3.32287e-15
46,46,1584.54,0.1332599920692085,3.02848e-15
47,47,1584.91,0.2560626446876972,3.00126e-15
48,48,1585.27,0.4377531365594925,3.35928e-15
49,49,1585.64,0.3828285518768826,3.09036e-15
50,50,1586.01,0.1678877458994982,3.06913e-15
51,51,1586.38,0.2940250993275957,3.14631e-15
52,52,1586.74,0.2921665877298838,3.11191e-15
53,53,1587.11,0.6154268453007491,3.83835e-15
54,54,1587.48,0.0098552502096178,3.12077e-15
55,55,1587.84,0.4981179358359576,3.32021e-15
56,56,1588.21,0.1334849833119362,3.02695e-15
57,57,1588.58,0.250136818998956,3.22739e-15
58,58,1588.95,0.3978927733018386,2.88385e-15
59,59,1589.31,0.2509239029428717,2.88043e-15
60,60,1589.68,0.0176969701122215,2.906e-15
61,61,1590.05,0.1365202667692131,2.87073e-15
62,62,1590.42,0.2498456236334158,2.85493e-15
63,63,1590.78,0.2509196206580844,3.07904e-15
64,64,1591.15,0.022599329736785,2.77155e-15
65,65,1591.52,0.389072979553803,2.79016e-15
66,66,1591.88,0.0206466078737513,2.82726e-15
67,67,1592.25,0.0196317063791483,2.85619e-15
68,68,1592.62,0.0198338302211115,2.85115e-15
69,69,1592.99,0.3945029166641687,2.84598e-15
70,70,1593.35,0.1331131097010023,2.85188e-15
71,71,1593.72,0.2460480934839898,2.84387e-15
72,72,1594.09,0.0194741182989737,2.86357e-15
73,73,1594.46,0.6202829562496093,3.11704e-15
74,74,1594.82,0.24574662063496,2.83554e-15
75,75,1595.19,0.136853514171365,2.87718e-15
76,76,1595.56,0.1331182484427471,2.82137e-15
77,77,1595.93,0.3556411822189258,3.07131e-15
78,78,1596.29,0.2496537772749423,2.84311e-15
79,79,1596.66,0.2484949910114842,2.81687e-15
80,80,1597.03,0.2798147654892382,2.87519e-15
81,81,1597.39,0.1332018386417963,2.81638e-15
82,82,1597.76,0.3602514900209917,3.08509e-15
83,83,1598.13,0.1332504853969806,2.81821e-15
84,84,1598.5,0.0223158424838622,2.791e-15
85,85,1598.86,0.0247918595479106,2.72215e-15
86,86,1599.23,0.2432406275774001,2.77259e-15
